id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
179521-1	The history of Sir George Ellison. In two volumes. Vol. I.	Scott, Sarah	1766		['History', 'Volume']	['Two']		['Sir George Ellison']			
179521-2		Scott, Sarah	1766		['History', 'Volume']	['Two']		['Sir George Ellison']			
1797874	The cottage; a novel: in a series of letters. By Miss Minifie, author of Barford-Abbey. In three volumes.	Gunning	1769	['Barford-Abbey']	['Abbey', 'Author', 'Cottage', 'Letter', 'Novel', 'Series', 'Volume']	['Three']	['Barford-Abbey']	['Miss Minifie']		['Letter']	
1798963	Tales translated from the Persian Inatulla of Delhi. In two volumes. Vol. 1.	InaÃÑyat AllaÃÑh	1768		['Persian', 'tale', 'volume']	['two']	['Delhi']	['Inatulla of Delhi']	['translate']		
1799320	Another traveller! or, cursory remarks and tritical observations made upon a journey through part of the Netherlands in the latter end of the year 1766. By Coriat Junior. In two volumes. Vol. I.	Paterson, Samuel	1767		['1766', 'End', 'Journey', 'Observation', 'Part', 'Remark', 'Traveler', 'Volume', 'Year']	['Another', 'Cursory', 'Junior', 'Latter', 'Tritical', 'Two']	['Netherlands']	['Coriat Junior']	['Make']		
1799322	The history of Lady Louisa Stroud, and the honourable Miss Caroline Stretton. In two volumes. Vol. I.	J. N	1764		['History', 'Lady', 'Miss', 'Volume']	['Honourable', 'Two']		['Lady Louisa Stroud', 'Miss Caroline Stretton']			
1799792	The Spanish politician: or, Some account of the management of Cardinal Alberoni. Done out of French.		1718		['Account', 'Cardinal', 'French', 'Management', 'Politician']	['Some', 'Spanish']		['Cardinal Alberoni']	['Do']		
1801901	The bonze, or Chinese anchorite, an oriental epic novel. Translated from the Mandarin language, of Hoamchi-vam, a Tartarian proselite, by Monsr. D'Alenzon, dedicated to Lord Kilwarling son and heir of the Earl of Hilliborough Secretary of State for the Northern colonies. With adventurous wing exploring new-found worlds, the orient muse unfettered with rhyme who sings of heaven, of earth, and wond'rous mutations: strives to mingle instruction with delight, in hope to gain the smile of approbation. Vol. I.		1769		['Anchorite', 'Approbation', 'Bonze', 'Colony', 'Delight', 'Earl', 'Earth', 'Heaven', 'Heir', 'Hope', 'Instruction', 'Language', 'Lord', 'Monsr.', 'Muse', 'Mutation', 'Novel', 'Orient', 'Proselite', 'Rhyme', 'Secretary', 'Secretary of State', 'Smile', 'Son', 'State', 'Volume', 'Wing', 'World']	['Adventurous', 'Chinese', 'Dedicate', 'Epic', 'Mandarin', 'New-found', 'Northern', 'One', 'Oriental', 'Tartarian', 'Two', 'Unfettered', 'Wondrous']	['Hilliborough']	['Earl of Hilliborough', 'Hoamchi-vam', 'Lord Kilwarling', "Monsr. D'Alenzon"]	['Explore', 'Gain', 'Mingle', 'Sing', 'Strive', 'Translate', 'Unfetter']		
1802107	Did you ever see such damned stuff? Or, so-much-the-better. A story without head or tail, wit or humor.		1760		['Head', 'Humor', 'Story', 'Stuff', 'Tail', 'Wit']	['Better', 'Damned']			['See']		['Ever', 'Much', 'Such']
1802363	The secret history of the prince of the Nazarenes and two turks. To which is added, the fatal amour between a beautiful lady, and a young nobleman.		1719		['Amour', 'History', 'Lady', 'Nazarene', 'Nobleman', 'Prince', 'Turk']	['Beautiful', 'Fatal', 'Secret', 'Two', 'Young']		['Prince of the Nazarenes']	['Add']		
1807023	The lining of the patch-work screen; design'd for the father entertainment of the ladies. By Mrs. Jane Barker.	Barker, Jane	1726	['Patch-Work Screen']	['Entertainment', 'Lady', 'Lining', 'Mrs.', 'Screen']	['Farther', 'Patch-work', 'Patchwork']		['Mrs. Jane Barker']	['Design']	['Lining', 'Screen']	
1807217	The brothers: or, treachery punish'd. Interspers'd with I. The adventures of Don Alvarez. II. The adventures of Don Lorenzo. III. Cupid and Bacchus, a dramatic entertainment. And, IV. The adventures of Mariana, sister to Don Alvarez. Written by a person of quality.	Person of quality	1730		['Adventure', 'Brother', 'Don', 'Entertainment', 'Person', 'Quality', 'Sister', 'Treachery']	['Dramatic']		['Bacchus', 'Cupid', 'Don Alvarez', 'Don Lorenzo', 'Mariana']	['Intersperse', 'Punish', 'Write']		
1808066	The secret history of the present intrigues of the court of Caramania. The second edition corrected.	Haywood, Eliza Fowler	1727		['Court', 'Edition', 'History', 'Intrigue']	['Present', 'Second', 'Secret']	['Caramania']		['Correct']		
1808700	The ladies tales: exemplified in the vertues and vices of the quality, with reflections.		1714		['Lady', 'Quality', 'Reflection', 'Tale', 'Vertue', 'Vice', 'Virtue']				['Exemplify']		
1813449	A pacquet from Will's: or, a new collection of original letters on several subjects; containing pleasant memoirs, intrigues and adventures that lately hapned at London, Hampton Court, Tunbridge, Epsom, North Hall and the Bath. With several satyrical characters, both of ladies and gentlemen, in prose and verse; with original letters by King Charles II. and the late Q. of Sweden. Written and collected by several hands.		1701		['Adventure', 'Character', 'Collection', 'Gentleman', 'Hand', 'Intrigue', 'King', 'Lady', 'Letter', 'Memoir', 'Pacquet', 'Prose', 'Queen', 'Subject', 'Verse']	['Late', 'New', 'Original', 'Pleasant', 'Satirical', 'Satyrical', 'Several']	['Bath', 'Epsom', 'Hampton Court', 'London', 'North Hall', 'Sweden', 'Tumbridge']	['King Charles II', 'Queen of Sweden', 'Will']	['Collect', 'Contain', 'Happen', 'Write']	['Letter']	['Lately']
1813680-1	The prude: a novel. By a young lady.	Young lady	1724		['Lady', 'Novel', 'Part', 'Prude']	['Last', 'Young']			['Write']		
1813680-2	The prude: a novel. By a young lady.	Young lady	1724		['Lady', 'Novel', 'Prude']	['Young']					
1815738	The unexpected wedding, in a series of letters.		1768		['Letter', 'Series', 'Wedding']	['Unexpected']					
1816853	Pylades and Corinna: or, memoirs of the lives, amours, and writings of Richard Gwinnett, Esq.; of Great Shurdington in Gloucestershire; and Mrs. Elizabeth Thomas, Jun. of Great Russel Street, Bloomsbury. Containing, the letters and other miscellaneous pieces, in prose and verse, which passed between them during a courtship of above sixteen years. Faithfully published from their original manuscripts. Attested by Sir Edward Northey, knight. To which is prefixed, The life of Corinna. Written by her self.	Gwinnett, Richard	1731	['The Life of Corinna. Written by herself.']	['Amour', 'Courtship', 'Esq.', 'Esquire', 'Jun.', 'Knight', 'Letter', 'Life', 'Manuscript', 'Memoir', 'Piece', 'Prose', 'Sir', 'Verse', 'Writing', 'Year']	['Junior', 'Miscellaneous', 'Original', 'Sixteen']	['Bloomsbury', 'Gloucestershire', 'Great Russel Street, Bloomsbury', 'Great Shurdington in Gloucestershire']	['Corinna', 'Elizabeth Thomas Jun.', 'Pylades', 'Richard Gwinnett Esq.', 'Sir Edward Northey']	['Attest', 'Contain', 'Pass', 'Prefix', 'Publish', 'Write']	['Letter']	['Faithfully']
1818524	Persian Letters. Translated by Mr. Ozell. The third edition.	Montesquieu, Charles de Secondat	1731		['Edition', 'Letter']	['Persian', 'Third']		['Mr. Ozell']	['Translate']	['Letter']	
1818538	The life of the Countess de Gondez. Written by her own hand in French, and dedicated to the Princess de la Roche-sur-yon. And now faithfully translated into English, by Mrs. P. Aubin.	Lussan, Marguerite de	1729		['Countess', 'English', 'French', 'Hand', 'Life', 'Mrs.', 'Princess']		['La Roche-sur-Yon']	['Countess de Gondez', 'Mrs. P. Aubin', 'Princess de la Roche-sur-Yon']	['Dedicate', 'Translate', 'Write']		['Faithfully', 'Now']
1819612	The London-spy compleat, in eighteen parts. The first volume of the authors writings. The third edition.	Ward, Edward	1706		['Author', 'Part', 'Spy', 'Volume', 'Writing']	['Compleat', 'Complete', 'Eighteen', 'First']	['London']				
189377	Matrimony, a novel; containing a series of interesting adventures. In two volumes.	Shebbeare, John	1766		['Adventure', 'Matrimony', 'Novel', 'Series', 'Volume']	['Interesting', 'Two']			['Contain']		
191125	Dialogues of the dead.	Lyttelton, George Lyttelton	1760		['Dead', 'Dialogue']						
191356	Letters from Juliet Lady Catesby, to her friend, Lady Henrietta Campley. Translated from the French.	Riccoboni, Marie Jeanne	1760		['French', 'Friend', 'Lady', 'Letter']			['Henrietta Campley', 'Juliet Lady Catesby']	['Translate']	['Letter']	
191423-1	The auction: a modern novel. In two volumes. Vol I.		1760		['Auction', 'Novel', 'Volume']	['Modern', 'Two']					
191423-2	The auction: a modern novel. In two volumes. Vol I.		1760		['Auction', 'Novel', 'Volume']	['Modern', 'Two']					
191504-2	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, Esq; The second edition.	Ferguson, Adam	1761		['Bull', 'Case', 'Esq.', 'History', 'Proceeding', 'Sister']	['Lawful']		['John Bull, Esq.', 'Margaret', 'Peg']	['Call']		['Commonly']
191504	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, Esq. The second edition.	Ferguson, Adam	1761		['Case', 'Edition', 'Esquire', 'History', 'Proceeding', 'Sister']	['Lawful', 'Second']		['John Bulll, Esq.', 'Margaret', 'Peg']	['Call']		['Commonly', 'Only']
191505-1	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	Ferguson, Adam	1761		['Case', 'Esquire', 'History', 'Proceeding', 'Sister']	['Lawful']		['John Bulll, Esq.', 'Margaret', 'Peg']	['Call']		['Commonly', 'Only']
191505-2	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	Ferguson, Adam	1761		['Case', 'Esquire', 'History', 'Proceeding', 'Sister']	['Lawful']		['John Bulll, Esq.', 'Margaret', 'Peg']	['Call']		['Commonly', 'Only']
192859	Almoran and Hamet: an oriental tale. In two volumes. Volume first.	Hawkesworth, John	1761		['Tale', 'Volume']	['First', 'Oriental', 'Second', 'Two']		['Almoran', 'Hamet']			
192863	Almoran and Hamet: an oriental tale. In two volumes. The second edition. Vol. I.	Hawkesworth, John	1761		['Edition', 'Tale', 'Volume']	['Oriental', 'Second', 'Two']		['Almoran', 'Hamet']			
193273	The adventures of a black coat. Containing a series of remarkable occurrences and entertaining incidents, that it was a witness to in its peregrinations through the cities of London and Westminster, in company with variety of characters. As related by itself. Qui mores hominum multorum vidit. Hor.		1760		['Adventure', 'Character', 'City', 'Coat', 'Company', 'Incident', 'Occurrence', 'Peregrination', 'Series', 'Variety', 'Witness']	['Black', 'Remarkable']	['London', 'Westminster']		['Contain', 'Entertain', 'Relate']	['Coat']	
193280	The adventures of of David Simple: containing an account of his travels through the cities of London and Westminister, in the search of a real friend. By a lady. In two volumes.	Fielding, Sarah	1761		['Account', 'Adventure', 'City', 'Friend', 'Lady', 'Travel', 'Volume']	['Real', 'Two']	['London', 'Westminister']	['David Simple']	['Contain', 'Search']		
193355	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The sixth edition, greatly inlarged and corrected. Vol. I.	Johnstone, Charles	1767		['Adept', 'Adventure', 'Anecdote', 'Guinea', 'Hand', 'Life', 'Person', 'Rank', 'Scene', 'View']	['Corrected', 'Curious', 'Enlarged', 'Every', 'Interesting', 'Most', 'Noted', 'Several', 'Striking']	['America', 'England', 'Germany', 'Holland', 'Portugal']	['Chrysal']	['Correct', 'Exhibit', 'Inlarge', 'Pass']	['Guinea']	['Greatly']
193386	The History of Frederick the forsaken. Interspersed with anecdotes relative to several personages of rank and fashion in this metropolis. In two volumes. Vol. I.		1761		['Anecdote', 'Fashion', 'History', 'Metropolis', 'Personage', 'Rank', 'Volume']	['Forsaken', 'Relative', 'Several', 'Two']		['Frederick']	['Intersperse']		
193485-1	Polly Honeycombe, a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	Colman, George	1760		['Act', 'Honeycombe', 'Novel', 'Theatre']	['Dramatic', 'Dramatick', 'Now', 'One']	['Drury-Lane', 'Theatre-Royal']	['Polly Honeycombe']	['Act', 'Be']	['Honeycombe']	['As']
193485-2	Polly Honeycombe, a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	Colman, George	1760		['Act', 'Honeycombe', 'Novel', 'Theatre']	['Dramatic', 'Dramatick', 'Now', 'One']	['Drury-Lane', 'Theatre-Royal']	['Polly Honeycombe']	['Act', 'Be']	['Honeycombe']	['As']
193485_3	Polly Honeycombe, a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	Colman, George	1760		['Act', 'Novel', 'Price', 'Shilling']	['Dramatic', 'Dramatick', 'One']	['Drury-Lane', 'Theatre-Royal']	['Polly Honeycombe']	['Act', 'Be']		['Now']
193494	The adventures of Sir Launcelot Greaves. By the author of Roderick Random. In two volumes. Vol. 1.	Smollett, Tobias George	1762	['Roderick Random']	['Adventure', 'Author', 'Sir', 'Volume']	['Two']		['Roderick Random', 'Sir Launcelot Greaves']			
193580-1	The histories of Lady Frances S----, and Lady Caroline S----. Written by the Miss Minifies, of Fairwater, in Somersetshire. Vol. I.	Gunning	1763		['History', 'Lady', 'Miss']		['Fairwater', 'Somersetshire']	['Lady Caroline S-----', 'Lady Frances S----', 'Miss Minifies']	['Write']		
194294	The Adventures of Sylvia Hughes. Written by herself.		1761		['Adventure', 'Herself']			['Sylvia Hughes']	['Write']		
194528	Travels through France and Italy. Containing observations on character, customs, religion, government, police, commerce, arts, and antiquities. With a particular description of the town, territory, and climate of Nice: to which is added, a register of the weather, kept during a residence of eighteen months in that city. By T. Smollett, M.D. In two volumes. Vol. I.	Smollett, Tobias George	1766		['M.D.', 'antiquity', 'art', 'character', 'city', 'climate', 'commerce', 'custom', 'description', 'government', 'month', 'observation', 'police', 'register', 'religion', 'residence', 'territory', 'town', 'travel', 'volume', 'weather']	['eighteen', 'particular', 'two']	['France', 'Italy', 'Nice']	['T. Smolett', 'T. Smolett, M.D.']	['add', 'contain', 'keep']		
194769	The wanderer: or, memoirs of Charle Searle, Esq; containing his adventures by sea and land. With many remarkable characters, and interesting situations in real life; and a variety of surprizing incidents. In two volumes. Vol. I.		1766		['Adventure', 'Character', 'Esq', 'Incident', 'Land', 'Life', 'Memoir', 'Sea', 'Situation', 'Variety', 'Wanderer']	['Interesting', 'Many', 'Real', 'Remarkable', 'Surprising', 'Surprizing']		['Charles Searle, Esq;']	['Contain']		
194812	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's letters. The fourth edition. Vol I.	Brooke, Frances	1765	["Lady Catesby's Letters"]	['Edition', 'History', 'Lady', 'Letter', 'Translator', 'Volume']	['Fourth', 'Two']		['Lady Catesby', 'Lady Julia Mandeville']		['Letter']	
194813	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's letters. The third edition. Vol I.	Brooke, Frances	1764	["Lady Catesby's Letters"]	['Edition', 'History', 'Lady', 'Letter', 'Translator', 'Volume']	['Third', 'Two']		['Lady Catesby', 'Lady Julia Mandeville']		['Letter']	
195787	The Parasite		1765		['Parasite']						
196104	Sophronia: or, letters to the ladies.		1761		['Lady', 'Letter']			['Sophronia']		['Letter']	
196219-1	The history of Emily Montague. In four volumes. By the author of Lady Julia Mandeville. Vol. I.	Brooke, Frances	1769	['Lady Julia Mandeville']	['Author', 'History', 'Lady', 'Volume']	['Four']		['Emily Montague', 'Lady Julia Mandeville']			
196219-2	The history of Emily Montague. In four volumes. By the author of Lady Julia Mandeville. Vol. I.	Brooke, Frances	1769	['Lady Julia Mandeville']	['Author', 'History', 'Lady', 'Volume']	['Four']		['Emily Montague', 'Lady Julia Mandeville']			
196549	The surprises of love, exemplified in the romance of a day, or an adventure in Greenwich-Park, last Easter; the romance of a night, or a Covent-Garden-adventure; the second edition; with the addition of two stories, never before in print, entitled, the romance of a morning, or the chance of a sport; the romance of an evening, or who would have thought it?	Cleland, John	1765		['Addition', 'Adventure', 'Chance', 'Day', 'Easter', 'Edition', 'Evening', 'Love', 'Morning', 'Night', 'Print', 'Romance', 'Sport', 'Story', 'Surprise']	['Last', 'Second', 'Two']	['Convent Garden', 'Convent-Garden', 'Greenwich Park', 'Greenwich-Park']		['Entitle', 'Exemplify', 'Have', 'Think']		['Before', 'Never']
196603-2	The discovery: or, memoirs of Miss Marianne Middleton. By Mrs. Woodfin, author of Harriot Watson, Sally Sable, and of The Auction, a modern novel. In two volumes. Vol. I.	Woodfin	1764	['Harriot Watson', 'Sally Sable', 'The Auction, a Modern Novel']	['Auction', 'Author', 'Discovery', 'Memoir', 'Miss', 'Mrs', 'Novel', 'Volume']	['Modern', 'Two']		['Harriot Watson', 'Miss Marianne Middleton', 'Mrs. Woodfin', 'Sally Sable']		['Sable']	
196603	The discovery: or, memoirs of Miss Marianne Middleton. By Mrs. Woodfin, Author of Harriot Watson, Sally Sable, and of The auction, a modern novel. In two volumes.	Woodfin	1764	['Harriot Watson', 'Sally Sable', 'The Auction, a Modern Novel']	['Auction', 'Author', 'Discovery', 'Memoir', 'Miss', 'Novel', 'Volume']	['Modern', 'Two']		['Harriot Watson', 'Miss Marianne Middleton', 'Mrs. Woodfin', 'Sally Sable']			
196688	The Perplexed lovers: or, The history of Sir Edward Balchen, Bart. In three volumes. Vol. I.		1768		['History', 'Lover', 'Sir', 'Volume']	['Perplexed', 'Three']		['Sir Edward Balchen, Bart']			
196689	Letters on different subjects, in four volumes; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters. The third edition. Vol. I.	Pennington, Sarah	1766	["The unfortunate Mother's Advice to her absent Daughters"]	['Adventure', 'Advice', 'Author', 'Daughter', 'Destruction', 'Letter', 'Mother', 'Subject', 'Volume']	['Absent', 'Different', 'Four', 'Unfortunate']	['Lisbon']	['Alphonso']	['Intersperse']	['Letter']	
196691	A series of genuine letters between Henry and Frances. The third edition, revised, corrected, enlarged, and improved, by the authors. Vol. I.	Griffith, Richard	1767		['Author', 'Edition', 'Letter', 'Series']	['Genuine', 'Third']		['Frances', 'Henry']	['Correct', 'Enlarge', 'Improve', 'Revise']	['Letter']	
1967107	Memoirs of the Chevalier Pierpoint. In two volumes. Volume the first.		1763		['Chevalier', 'Memoir', 'Volume']	['First', 'Second', 'Two']		['Chevalier Pierpoint']			
196864	The history of Miss Pittborough. In a series of letters. By a lady. In two volumes.	A Lady	1767		['History', 'Lady', 'Letter', 'Series', 'Volume']	['Two']		['Miss Pittborough']		['Letter']	
196868	The History of Major Bromley and Miss Cliffen. Volume the first.		1767		['History', 'Major', 'Miss', 'Volume']	['First', 'Second']		['Major Bromley', 'Miss Cliffen']			
196998	L'ingenu; or the sincere Huron: a true history. Translated from the French of M. De Voltaire.	Voltaire	1768		['French', 'History', 'Huron', 'Ingenu']	['Sincere', 'True']		['M. De Voltaire', 'Voltaire']	['Translate']		
197021	Barford Abbey, a novel: in a series of letters. In two volumes. Vol. I.	Gunning	1768		['Abbey', 'Letter', 'Novel', 'Series', 'Volume']	['Two']	['Barford Abbey']				
197053	The history of Nourjahad. By the editor of Sidney Bidulph.	Sheridan, Frances Chamberlaine	1767	['Sidney Bidulph']	['Editor', 'History']			['Nourjahad', 'Sidney Bidulph']			
197114	Letters from Juliet Lady Catesby, to her friend Lady Henrietta Campley. Translated from the French. The third edition.	Riccoboni, Marie Jeanne	1763		['French', 'Friend', 'Lady', 'Letter']			['Lady Henrietta Campley', 'Lady Juliet Catesby']	['Translate']		
197294-1	The history of Eliza. Written by a friend. In two volumes. Vol. I.	Friend	1767		['Friend', 'History', 'Volume']	['Two']		['Eliza']	['Write']		
197294-2	The history of Eliza. Written by a friend. Vol. I.	Friend	1767		['Friend', 'History', 'Volume']	['Two']		['Eliza']	['Write']		
197297-1		Longueville, Peter	1768		['Adventure', 'Apprentice', 'Assistance', 'Cabin-boy', 'Circumstance', 'Coast', 'Conference', 'Contribution', 'Edition', 'Englishman', 'Hermit', 'House-Breaker', 'Island', 'Lady', 'Life', 'Locksmith', 'Master', 'Merchant', 'Mister', 'Parish', 'Sea', 'Singing-master', 'Solider', 'Suffering', 'Three', 'Whore', 'Wife', 'Year']	['Born', 'Charitable', 'Common', 'Curious', 'Desolate', 'Famous', 'Fifty', 'Fourth', 'Human', 'Material', 'Notorious', 'Surprising', 'Uninhabited', 'Unparalleled']	['Bristol', 'Mexico', 'Old Bailey', 'Old Baily', 'South-Sea', 'St. Giles']	['King Charles II', 'Mr. Dorrington', 'Mr. Philip Quarll']	['Be', 'Come', 'Condemn', 'Contain', 'Continue', 'Discover', 'Educate', 'Escape', 'Find', 'Go', 'Hang', 'Leave', 'List', 'Live', 'Marry', 'Pardon', 'Put', 'Recite', 'Reside', 'Shipwreck', 'Take', 'Try', 'Turn', 'Will']	['Frontispiece', 'Map']	['Lately', 'Most', 'Still']
197400	The lovers: or The memoirs of Lady Sarah B---- and the Countess P----. Published by Mr. Treyssac de Vergy, counsellor in the Parliament of Paris.	Treyssac de Vergy, Pierre Henri	1769		['Counsellor', 'Countess', 'Lady', 'Lover', 'Memoir', 'Parliament']		['Paris', 'Parliament of Paris']	['Countess P----', 'Lady Sarah B----', 'Mr. Treyssac de Vergy']	['Publish']		
197402	The history of Emily Willis, a natural daughter. In two volumes. Vol. I.		1768		['Daughter', 'History', 'Volume']	['Natural', 'Two']		['Emily Willis']			
197903	The correspondence of Theodosius and Constantia, from their first acquaintance to the departure of Theodosius. Now first published from the original manuscripts. By the editor of The letters that passed between Theodosius and Constantia, after she had taken the veil.	Langhorne, John	1765	['The letters that passed between Theodosius and Constantia, after she had taken the veil']	['Acquaintance', 'Correspondence', 'Departure', 'Editor', 'Letter', 'Manuscript', 'Veil']	['First', 'Original']		['Constantia', 'Theodosius']	['Pass', 'Publish', 'Take']	['Letter', 'Manuscript', 'Veil']	
197904	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's Letters. The fifth edition. Vol. I.	Brooke, Frances	1769	["Lady Catesby's Letters"]	['Edition', 'History', 'Lady', 'Translator', 'Volume']	['Fifth', 'Two']		['Lady Catesby', 'Lady Julia Mandeville']			
198171	The faithful fugitives: or, adventures of Miss Teresa M---. In a series of letters to a friend.		1766		['Adventure', 'Friend', 'Fugitive', 'Letter', 'Miss', 'Series']	['Faithful']		['Miss Teresa M---']		['Letter']	
198261	The hermit. A novel. By a lady. In two volumes. Vol. I.	Atkyns	1769		['Hermit', 'Lady', 'Novel', 'Volume']	['Two']					
1986497	Maria; the genuine memoirs of a young lady of rank and fortune. By the author of The life and adventures of Joe Thompson. The second edition, corrected. Vol. I.	Kimber, Edward	1765	['The Life and Adventures of Joseph Thompson']	['Adventure', 'Author', 'Fortune', 'Lady', 'Life', 'Memoir', 'Rank']	['Genuine', 'Young']		['Joseph Thompson', 'Maria']			
198706	The adventures of Proteus, &c. A set of novels, never before published	Herberts, Mary	1769		['Adventure', 'Novel', 'Set']			['Proteus']	['Be', 'Publish']		['Before', 'Never']
198707	Letters from Lothario to Penelope. To which is added Lucinda, a dramatic entertainment of three acts. Inscribed to David Garrick, Esq. In two volumes. Volume the first.	Jenner, Charles	1769		['Act', 'Entertainment', 'Esq.', 'Esquire', 'Letter', 'Volume']	['Dramatic', 'First', 'Second', 'Three', 'Two']		['David Garrick, Esq.', 'Lothario', 'Lucinda', 'Penelope']	['Add', 'Inscribe']	['Letter']	
198847	Two novels. In letters. From the authors of Henry and Frances. In four volumes. Volume the first.	Griffith, Richard	1769	['Henry and Frances']	['Author', 'Distress', 'Gordion knot', 'Knot', 'Letter', 'Nodus', 'Novel', 'Part', 'Vindex', 'Volume']	['Delicate', 'Dignus', 'First', 'Four', 'Fourth', 'Gordion', 'One', 'Second', 'Third', 'Two']	['Frances', 'Henry']			['Letter']	
198860	Belisarius. By M. Marmontel, member of the French Academy.	Marmontel, Jean FranÁois	1767		['Academy', 'member']	['French']		['Belisarius', 'M. Marmontel']			
198912	The adventures of an author. Written by himself and a friend. In two volumes. Vol. I.		1767		['Adventure', 'Author', 'Friend', 'Volume']	['Two']			['Write']		
198938	The nunnery; or, the history of Miss Sophia Howard. In two volumes.		1767		['History', 'Nunnery', 'Volume']	['Two']		['Miss Sophia Howard']			
198941	The triumph of love and beauty; or, the history of Mr. Wallace and his family. In four books. Vol. I.		1768		['beauty', 'book', 'family', 'love', 'triumph']	['four']		['Mr. Wallace']			
198960	The Virgin in Eden: or, the state of innocency. Deliver&#x2019;d byway of image and description. Presenting a nobleman, a student, and heiress, on their progress from Sodom to Canaan. With the parable of the shepherd, Zachariah, and Mary, who dwelt in thatched tenements, secluded from noise and snares. Their holy living and dying. To which are added, Pamela&#x2019;s letters, proved to be immodest romances painted in images of virtue: masquerades in disguise, that received birth now vice reigns in triumph, and swells in streams even to a deluge. In this treatise are the divine sayings of Queen Mary and Carolina in public assemblies and select companies. Taken from their own manuscripts. The decree of god appoints these records to be kept in every house, in every kingdom and state, from one generation to another, till the great fall of nature.	Povey, Charles	1767	['Pamela']	['Assembly', 'Birth', 'Company', 'Deluge', 'Description', 'Disguise', 'Fall', 'Generation', 'God', 'Heiress', 'Image', 'Innocence', 'Innocency', 'Kingdom', 'Letter', 'Manuscript', 'Masquerade', 'Nobleman', 'Noise', 'Parable', 'Progress', 'Queen', 'Romance', 'Saying', 'Shepherd', 'Snare', 'State', 'Stream', 'Student', 'Tenement', 'Treatise', 'Triumph', 'Vice', 'Virgin', 'Virtue']	['Another', 'Divine', 'Every', 'Fifth', 'Great', 'Holy', 'Immodest', 'Nature', 'One', 'Painted', 'Public', 'Select', 'Thatched']	['Canaan', 'Eden', 'Sodom']	['Carolina', 'Mary', 'Queen Mary', 'Zachariah']	['Add', 'Be', 'Decree', 'Deliver', 'Die', 'Dwell', 'Live', 'Present', 'Receive', 'Reign', 'Seclude', 'Swell', 'Take']	['Letter']	
199030	The Memoirs of the Count of P&#x2014;; shewing at once the dreadful consequences of vice, and the happiness in being virtuous. A novel, translated from the german, by F. W. Streit, F. Ducal S. at Jena. In two volumes. Vol. I.	Pfeil, Johann Gottlob Benjamin	1767		['German', 'Volume', 'consequence', 'count', 'happiness', 'memoir', 'novel', 'vice']	['Two', 'dreadful', 'virtuous']	['F. Ducal S.', 'Jena']	['Count of P-', 'F.W. Streit']	['be', 'show', 'translate']		
199111	The history of Miss Harriot Fitzroy, and Miss Emilia Spencer. Written after the manner of Mr. Richardson's Clarissa, by the author of Lucinda Courtney. In two volumes. Vol. I.	Author of Lucinda Courtney	1767	['Clarissa', 'Lucinda Courtney']	['Author', 'History', 'Manner', 'Miss', 'Mr.', 'Volume']	['Two']		['Clarissa', 'Lucinda Courtney', 'Miss Emilia Spencer', 'Miss Harriot Fitzroy', 'Mr. Richardson']	['Write']		
199214-1	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. 	Scott, Sarah	1767		['Anecdote', 'Character', 'Country', 'Description', 'Gentleman', 'Hall', 'Humanity', 'Inhabitant', 'Love', 'Millenium', 'Mind', 'Reader', 'Reflection', 'Sentiment', 'Travel', 'Virtue']	['Adjacent', 'Historical', 'Proper', 'Such']	['Millenium Hall']		['Excite', 'Lead', 'May']		['Together']
199451	Callistus: or, the man of fashion. And Sophronius: or, the country gentleman. In three dialogues. By Thomas Mulso, Esq;	Mulso, Thomas	1769		['Country', 'Dialogue', 'Esq;', 'Fashion', 'Gentleman', 'Man']	['Three']		['Callistus', 'Sophronius', 'Thomas Mulso, Esq;']			
199564	The history of Miss Sommervile. Written by a lady. In two volumes. Vol. I.	A Lady	1769		['History', 'Lady', 'Miss', 'Volume']	['Two']		['Miss Sommervile']	['Write']		
199576-2	The history of Miss Sommervile. Written by a lady. In two volume. Vol. I.	A Lady	1769		['History', 'Lady', 'Miss', 'Volume']	['Two']		['Miss Sommervile']	['Write']		
199580	The Fruitless repentance, or The history of Miss Kitty Le Fever: in two volumes.		1769		['History', 'Repentance', 'Volume']	['Fruitless', 'Two']		['Kitty Le Fever']			
