id	title	author	date	a	b	c	d
3057101	John Bull still in his senses: being the third part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth: and publish'd, (as well as the two former parts) by the author of the New Atlantis.	Arbuthnot, John	1712	['First-person']	['Epistolary']		
3057297	Law is a bottomless-pit. Exemplify'd in the case of the Lord Strutt, John Bull, Nicholas Frog, and Lewis Baboon. Who spent all they had in a law-suit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth. The fourth edition.	Arbuthnot, John	1712	['First-person']	['Epistolary']		
3063545	A second tale of a tub: or, the history of Robert Powel the puppet-show-man. By Thomas Burett, Esq; The second edition.	Burnet, Thomas	1715	['Third-person']	['First-person', 'Letters', 'Dramatic dialogue']		
3084387	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the antient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1760	['Third-person', 'First-person']	['Letters']		
3084453	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the ancient and modern books in St. James&#x2019;s library. Also a discourse concerning the mechanical operation of the spirit, in a letter to a friend. A fragment. With the author&#x2019;s apology; and explanatory notes, by W. Wotton, B.D. and others.	Swift, Jonathan	1769	['Third-person', 'First-person']	['Letters']		
3133906	Travels into several remote nations of the world. In four parts. By Captain Lemuel Gulliver. Volume first.	Swift, Jonathan	1766	['First-person.']			
3133961	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1767	['First-person']			
336244	The vicar of Wakefield: a tale. Suposed to be written by himself. The third edition. Vol. I.	Goldsmith, Oliver	1766	['First-person']		['Ballad']	
3387037	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The third edition, greatly enlarged and corrected. In four volumes. Vol. I.	Johnstone, Charles	1767	['First-person']	['Third-person']		
3449865	The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. Volume the first. 	Goldsmith, Oliver	1762	['Epistolary']			
3451937	The tales of the genii: or, the delightful lessons of Horam, the son of Asmar. Faithfully translated from the Persian manuscript; and compared with the French and Spanish editions published at Paris and Madrid. By Sir Charles Morell, formerly ambassador from the British settlements in India to the Great Mogul.	Morell, Charles	1764	['Third person']			
3452831-1	Letters on different subjects, in four volumes; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters. Vol. II.	Pennington, Sarah	1766	['Epistolary']			['The principal exchange of letters is between two people, one of whom is translating the adventures of Alphonso from Portuguese to English. These translations are often attached to the end of her letters, and are also epistolary, from Alphonso to his brother.']
3452831-2	Letters on different subjects, in four volumes ; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters.	Pennington, Sarah	1766	['Epistolary', 'Third-person']			['The principal exchange of letters is between two people, one of whom is translating the adventures of Alphonso from Portuguese to English. These translations are often attached to the end of her letters, and are also epistolary, from Alphonso to his brother.']
3477271	The celebrated Mrs. Pilkington's jests: or the cabinet of wit and humour. To which is now first added, a great variety of bon mots, witticisms, and anecdotes of the inimitable Dr. Swift, dean of St. Patrick's, Dublin. The whole forming the most brilliant collection of quaint jokes, facetious puns, smart repartees, entertaining tales in verse and prose, epigrams, epitaphs, conundrums, &c. &c. now extant.	Pilkington, Laetitia	1764	['Third-person']	['First-person', 'Letters']	['Poems']	
3483391	The life and surprizing adventures of Don Antonio de Trezzanio, who was self-educated, and lived forty-five years in an uninhabited island in the East-Indies. Adorned with copper-plates.	Ibn Tufayl, Muhammad ibn &#xA0;&#xAA;Abd al-Malik	1761	['Third-person']			
3488547	The pilgrim's progress from this world to that which is to come: the second part. Delivered under the similitude of a dream: wherein is set forth the manner of the setting out of Christian's wife and children; their dangerous journey, and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1760	['Third-person']	['First-person']		
3488551	The pilgrim's progress from this world to that which is to come: the third part. Delivered under the similitude of a dream; shewing the several difficulties and dangers he met with, and the many victories he obtained over the world, the flesh, and the Devil: together with his arrival at the Cœlestial City, and the glory and joy he found to his eternal comfort. To which is added, the life and death of John Bunyan, author of the first and second parts; [Compleating the whole progress.]		1761	['Third person']	['First person']	['Poems']	
353932	The genuine letters of Baron Fabricius, envoy from His Serene Highness the Duke administrator of Holstein to Charles XII. of Sweden. Comprehending his entire correspondence with the Duke himself, Baron Goertz then Privy-Counsellor to his Serene Highness, afterwards Prime Minister to his Swedish majesty; and with Count Reventlau, during his residence with that monarch at Bender; and also his excursions for his service into different parts of the Ottoman dominions in 1710, 1711, 1712, 1713, and 1714. Interpreted throughout, with many singular particulars, secret transactions, and curious anecdotes in relation to that Northern hero, during his residence in Turkey. Now faithfully published from the author's originals (most of them in cypher) carefully preserved in the archives of his serene highness the Duke of Holstein.	Fabrice, Ernst Friedrich von	1761	['Epistolary']			
3765250	Hymen's praeludia: or, love's master-piece. Being that so-much-admir'd romance, intitled, Cleopatra. In twelve parts. Written originally in French, and now elegantly render'd into English, by Robert Loveday. Vol. I.	La CalpreneÃÄde, Gaultier de Coste	1736	['Third-person']	['First-person']		
3765321	Fontenelle's dialogues of the dead, in three parts. I. Dialogues of the antients. II. The antients with the moderns. III. The moderns. Translated from the French by the late John Hughes, Esq; with a reply to some remarks in a critique, call'd The judgement of Pluto, &c. And two original dialogues. The second edition.	Fontenelle	1730	['Dramatic dialogue']			
3767199	The works of Mr. Thomas Brown, serious and comical, in prose and verse. With his remains, in four volumes compleat. With the life and character of Mr. Brown, and his writings, by James Drake, M.D. And a key to the whole. The seventh edition carefully collected. Adorned with a new set of copper plates.	Brown, Thomas	1730	['Epistolary']	['Dramatic Dialogue']	['Poems']	['Contains various works by the late Thomas Brown, including poetry, essays, dramatic dialogues, and a ""Dialogue of the Dead"" in the form of letters between the dead and living."']
3769203	Friendship in death: in twenty letters from te dead to the living. To which are added, letters moral and entertaining. In prose and verse. In three parts. By Mrs. Elizabeth Rowe.	Rowe, Elizabeth Singer	1738	['Epistolary']		['Poems']	
3887499	The unnatural mother: or, innocent love persecuted. Being the genuine and most affecting history of the tragical and fatal consequences that attended the sincere and disinterested passion of a gentleman of an eminent station in the law, and a young lady of a considerable family in one of the politest courts of Europe.		1734	['First-person']	['Letters']		
4497805	The history of Sir Charles Beaufort. Containing the genuine and interesting memoirs of a family of distinction in the south of England. Displaying the miseries that may arise from acting contrary to that peculiar character which nature has given to both the sexes. In two volumes. Vol. I.	Young, Arthur	1766	['Epistolary']			
5464858	John Bull in his senses: being the second part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth. The third edition.	Arbuthnot, John	1712	['First-person']	['Epistolary']		
6393920		Ducray-Duminil	1797	['Third-person']	['First-person']		
66277	Almoran and Hamet: an oriental tale. In two volumes. Volume first.	Hawkesworth, John	1761	['Third person']			
73133	The savages of Europe. From the French.	Lesuire, Robert Martin	1764	['Third-person']			['Dramatic dialogue']
88377-1	Longsword, Earl of Salisbury. An historical romance.	Leland, Thomas	1762	['Third-person']	['First-person']		['Extensive sections of first-person narrative, in which each line begins with a quotation mark, while the voice remains first-person.']
88377-2	Longsword, Earl of Salisbury. An historical romance. Vol. I.	Leland, Thomas	1762	['Third-person']	['First-person']		['Extensive sections of first-person narrative, in which each line begins with a quotation mark, but the voice remains first-person.']
88838	The voyages, travels, and adventures, of William Owen Gwin Vaughan, Esq; with the history of his brother Jonathan Vaughan, six years a slave in Tunis. Intermix'd with the histories of Clerimont, Maria, Eleanora, and others. Full of various turns of fortune. By the author of Captain Robert Boyle. The second edition. Volume the first.	Chetwood, W. R	1760	['First person']	['Letters']	['Poems']	['Also includes a ballad and a quotation from Shakespeare.']
991655	Love-letters between a nobleman and his sister; with the history of their adventures. In three parts.	Behn, Aphra	1721	['Epistolary']	['Third-person']		
1005225	Peruvian tales, related, in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. Interspersed with curious and historical remarks, explaining the religious and civil customs, and ceremonies, of the ancient inhabitants of that great empire. Translated from the original French by Samuel Humphreys, esq;	Gueullette, Thomas-Simon	1734	['Third-person']	['First-person']		
1236	The secret history of the most renowned Q. Elizabeth and the E. of Essex. By a person of quality.	Person of quality	1708	['Third-person']			
1523425	Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. By Mr. Richardson, author of Pamela and Sir Charles Grandison. In eight volumes. The sixth edition. Vol. I.	Richardson, Samuel	1768	['Epistolary']	['Third-person']	['Poems', 'Sheet music']	['v.7 has four sections of Clarissa\'s ""Meditations,"" composed of quotes from scripture (pp. 93-4, 100-101, 126-7, 152-3).']
1523447	The fables of Phaedrus, who was made a Denizen of Rome by Augustus Caesar, mostly selected from Aesop's Fables. Render'd into familiar English. By Thomas Dyche. The second edition.	Phdrus	1713	['Third-person']			
1540890	Il Cortegiano, or the courtier: written by Conte Baldassar Castiglione. And a new version of the same into English. Together with several of his celebrated pieces, as well Latin and Italian, both in prose and verse. To which is prefix'd, the life of the author. By A.P. Castiglione, of the same family.	Castiglione, Baldassarre	1727	['First person']		['Poems']	
1707448	Pantagruel's voyage to the Oracle of the Bottle. Being the fourth and fifth books of the works of Francis Rabelais, M.D. with the Pantagruelian prognostication, and other pieces in verse and prose by that author: also his historical letters. Compleating all his works that are extant. Never before printed in English. Done out of French by Mr. Motteux. With explanatory remarks on every chapter, by the same hand.	Rabelais, FranÁois	1708	['First-person']	['Third-person', 'Letters']	['Poems']	
1775702_1	Eloisa: or, a series of original letters. Collected and published by J. J. Rousseau. Translated from the French. In four volumes. Volume I. The fourth edition.	Rousseau, Jean-Jacques	1769	['Epistolary']			
1791946	The adventures of Abdalia, son of Hanif, sent by the sultan of the Indies, to make a discovery of the island of Borico, where the fountain which restores past youth is supposed to be found. Also an account of the travels of Rouschen, a Persian lady, to the topsy-turvy island, undiscover'd to this day. The whole intermix'd with several curious and instructive histories. Translated into French from an Arabick manuscript found at Batavia by Mr. de Sandison : and now done into English by William Hatchett, Gent. Adorn'd with cuts.	Bignon, Jean Paul	1729	['First-person']	['Third-person']		
1801660	The lover's week: or, The six days adventures of Philander and Amaryllis. Written by a young lady.	M. H	1718	['First-person']	['Epistolary']	['Poems']	
1801799	The surprize, or, constancy rewarded, by the author of The masqueraders, or fatal curiosity.	Haywood, Eliza Fowler	1724	['Third-person']	['Epistolary']		
1802362	Celenia: or, the history of Hyempsal King of Numidia. In two volumes. Vol. I.	Zelis	1736	['Third-person']	['Letters']	['Poems']	
1802991	The lover's secretary; or, The adventures of Lindamira, a lady of quality. Written to her friend in the country. In XXIV Letters. Revis'd and corrected by Mr. Tho. Brown. The third edition.		1734	['Epistolary']			
1808697	The secret history of Queen Zarah and the Zarazians; being a looking-glass for -- -- in the kingdom of Albigion. Faithfully translated from the Italian copy now lodg'd in the Vatican at Rome, and never before printed in any language.	Manley	1705	['Third-person']			
1808698	Secret memoirs and manners of several persons of quality, of both sexes. From the New Atalantis, an island in the Mediteranean. Written originally in Italian.	Manley	1709	['First-person']	['Dramatic Dialogue']	['Poems']	['Hymn']
1817470	Letters from a Persian in England, to his friend at Ispahan. The third edition.	Lyttelton, George Lyttelton	1735	['Epistolary']			
181766	The history of the adventures of Arthur O'Bradley. Vol. II.	Potter, John	1769	['First-person']			
1818165	Letters from the Marchioness de M***, to the Count de R***. Translated from the original French, by Mr. Humphreys.	CrÈbillon, Claude-Prosper Jolyot de	1735	['Epistolary']			
1819599	Letters from a Moor at London to his friend at Tunis. Containing an account of his journey through England, with his observations on the laws, customs, religion, and manners of the English nation. Likewise remarks on the publick charities, with curious memoirs relating to the life of Mr. Sutton, founder of the Charter-house. A description of Bedlam, with serious reflections on love, madness, and self-murder. The whole interspersed with historical remarks and useful observations.		1736	['Epistolary']		['Poems']	
191049	The histories of some of the penitents in the Magdalen-House, as supposed to be related by themselves. In two volumes.		1760	['First-person']			
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['First person']	['Third person']	['Poems']	
193381	Memoirs of Mr. Charles Guildford, in a regular series of letters wrote by himself to a friend. The whole founded on real facts. In two volumes.		1761	['Epistolary']			
193580-2	The histories of Lady Frances S----, and Lady Caroline S----. Written by the Miss Minifies, of Fairwater, in Somersetshire. Vol. I.	Gunning	1763	['Epistolary']		['Poems']	
194937	The peregrinations of Jeremiah Grant, Esq; The West-Indian.		1763	['First-person']	['Letters']	['Sheet music, Song.', 'Poems']	
195421	The Life and opinions of Bertram Montfichet, Esq; written by himself.		1761	['First-person']		['Poems']	
195428	The history of the Marquis de Roselle. In a series of letters. By Madam Elie de Beaumont. Translated from the French. In two volumes. Vol. I. The second edition, corrected.	Eli de Beaumont	1766	['Epistolary']			
196208	Giaphantia: or, a view of what has passed, what is now passing, and, during the present century, what will pass, in the world. Translated from the original French, with explanatory notes.	Tiphaigne de La Roche, Charles-FrancÃßois	1761	['First-person']			
196684	The mistakes of the heart: or, memoirs of Lady Carolina Pelham and Lady Victoria Nevil. In a series of letters. Published by M. Treyssac de Vergy, counsellor in the parliaments of Paris and Bourdeaux. Vol. I.	Treyssac de Vergy, Pierre Henri	1769	['Epistolary']			
196687	Memoirs of Miss Sidney Bidulph. Extracted from her own journal, and now first published. In three volumes.	Sheridan, Frances Chamberlaine	1767	['Epistolary']	['Third-person']		
196600-1	The reverie: or, a flight to the paradise of fools. Published by the editor of the Adventures of a Guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['First-person']			['Majority of the text consists of long narratives by the ""guide"" of the first-person narrator, or other characters encountered in The Paradise of Fools."']
197280	The history of Miss Emilia Beville. In two volumes. Vol. I.		1768	['Epistolary']			
198546	The history and adventures of an atom. In two volumes. Vol. I.	Smollett, Tobias George	1769	['First-person']	['Third-person']		['Nathaniel Peacock narrates the first seven pages of work\'s text in first-person, while having a dialogue with an atom. The rest of the work is narrated in first-person by the atom, whose speech is not marked as dialogue by quotation marks or any other special punctuation. The atom refers back to Nathaniel by name and direct address of ""thee"". His narrative, while technically in first-person, is generally an account of what he witnessed, and thus is effectively third-person much of the time."']
199032	The history of Alicia Montague. By the Author of Clarinda Cathcart. In two volumes. Vol. I.	Marshall, Jane	1767	['First-person']	['Letters']		
199035	The history of Alicia Montague. By the author of Clarinda Cathcart. In two volumes. Vol. I.	Marshall, Jane	1767	['Epistolary']	['Third-person']	['Poems']	
199115	Flagel: or a ramble of fancy through the land of electioneering. In the manner of The Devil upon two sticks.		1768	['First-person']		['Poetry', 'Newspaper articles']	
199118	Daphnis: a poetical, pastoral novel. Translated from the German of Mr. Gessner, the celebrated author of the death of Abel. By an English gentleman, who resided several years at Hamburgh. To which is prefixed, a prefatory discourse on the origin and use of pastoral poetry.	Gessner, Salomon	1768	['Third-person']	['Dramatic dialogue']	['Poems']	
199214-2	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. The third edition.	Scott, Sarah	1767	['Epistolary']			['Narrative is a single letter in the first-person, begun ""Dear sir,"" and finished ""I am, sir""."']
199454			1769	['Third-person']	['Letters']		
199559	The Isle of Pines. Or the late discovery of a fourth island, in terra Australis incognito. Being a true relation of certain English persons, who, in the days of Q. Elizabeth, making a voyage to the East India, were cast away, and wrecked upon that island, and all drowned, except one man and four women, whereas one was a negro. And now lately, A. D. 1667, a Dutch ship driven by foul weather there, by chance have found their posterity, speaking good English, to amount to 10 or 12,000 persons, as they suppose. The Whole relation follows, written by the man himself a little before his death, and declared to the Dutch by his grandchild. By Henry Neville.	Neville, Henry	1768	['First-person']			
200026	The modern wife. A novel. In two volumes. The second edition. Vol. I.		1769	['Epistolary']			
202353	The fourth volume of the writings of the author of the London-spy. Prose and Verse.	Ward, Edward	1709	['First-Person']	['Third-person']	['Poems', 'Dramatic dialogue']	
231488	The secret history of Burgundy: or, the amorous and political intrigues of Charles Duke of Burgundy, and Louis XI. of France. The loves and misfortunes of the Princess of Burgundy, and of the Count D'Angolemse; of the Queen of France, and the Duke of Calabria. With the histories of Comines, of Sovereign, and Polignac; and the unfortunate death of the Archdutchess of Austria. Faithfully collected by a person of quality of the French court, and now first done into English.	Caumont de La Force, Charlotte Rose de	1723	['Third-person']	['First-person']		
2360719	The desperadoes; an heroick history. Translated from the Italian of the celebrated Marini. (The original having passed ten editions.) Containing a series of the most surprising adventures of the Prince Formidaur and Florian; the former being in love with Zelinda, whom he takes to be his own sister; and the latter having married Fidalme, whom he supposes to be his father's daughter by a second wife, and afterwards kills in disguise in single combat. With a relation of the various amazing accidents, and misfortunes, which happen thereon, untill the whole concludes with making them all happy, by a most extraordinary and uncommon revolution. In four books. Embellished with eight excellent copper-plates.	Marini, Giovanni Ambrogio	1733	['Third-person']	['First-person']		
196600-2	The reverie; or, a flight to the paradise of fools. By the editor of the Adventures of a Guinea. In two volumes. Volume the first.	Johnstone, Charles	1763	['First-person']			['The vast majority of the text consists of long narratives by the ""guide"" of the first-person narrator, or other characters encountered in The Paradise of Fools."']
245177		Ramsay	1760	['Third person']			
253936	The life and character of Jane Shore. Collected from our best historians, chiefly from the writings of Sir Thomas More; who was her cotemporary [sic], and personally knew her. Humbly offer'd to the readers and spectators of her tragedy written by Mr. Rowe. Inscrib'd to Mrs. Oldfield.		1714	['First-person']			
261889	A collection of novels and tales of the fairies. Written by that celebrated wit of France, the Countess D'Anois. In three volumes. Vol. I. containing, I. The history of Don Gabriel. II. The royal ram. III. The story of Finetta the Cinder-Girl. IV. The palace of revenge. V. The story of Anguilletta. VI. The history of Don Ferdinand of Toledo. VII. The story of the yellow dwarf. VIII. The story of Young-and-Handsome. IX. The history of the new gentleman-citizen. X. The story of the white cat. The second edition.	Aulnoy	1722	['Third-person']			
264043	Le diable boiteux, or, The devil upon two sticks. Translated from the last edition at Paris, with several additions.	Le Sage, Alain-RenÈ	1708	['Third-person']		['Poems']	
267660	Persian anecdotes: or, secret memoirs of the court of Persia. Written originally in French, for the entertainment of the king, by the celebrated Madame de Gomez, author of La Belle Assemblée. Translated by Paul Chamberlen, Gent.	Gomez	1730	['Third-person']			
268589	Rosalinda, a novel. Containing the histories of Rosalinda and Lealdus, Dorisba and Leander, Emilia and Edward, Adelais, daughter of Otho II. And Alerames, duke of Saxony. With a most remarkable story of Edmund, the gallant Earl of Salisbury, nephew to that Earl of Essex who was general of the parliament army against K. Charles I. Intermix'd with a variety of the most affecting scenes, both of distress and happiness. By a man of quality. Translated from the french.	Fontanieu, Gaspard MoiÃàse	1733	['Third-person']			
276154	The honour of chivalry: or, the famous and delectable history of Don Bellianis of Greece. Containing the valiant exploits of that magnanimous and heroick prince; son unto the emperor Don Bellaneo of Greece. Wherein are described, the strange and dangerous adventures that befell him: with his love towards the Princess Florisbella, daughter to the Soldan of Babylon. Translated out of Italian.	FernaÃÅndez, JeroÃÅnimo	1703	['First-person']	['Letters', 'Poems']		['Song']
279045	The adventures of Theagenes and Chariclia, a romance. Being the rise, progress, tryals, and happy success of the heroic loves of those two illustrious persons. Wherein the following histories are intermix'd. I. The treacherous slave; or, cruel step-mother. II. The wandering prelate. III. The fighting priest. IV. The royal adultress. With several other curious events. Written originally in Greek by Heliodorus Bishop of Tricca, in the fourth century of Christianity; who chose to be depriv'd of his Bishoprick, rather than destroy this book, design'd by him for the promotion of virtuous loves. In two volumes.	Heliodorus	1717	['Third-person']		['Poems']	
280044	Court tales: or, a history of the amours of the present nobility. To which is added, a compleat key.		1717	['Third-person']			
280894	The secret history of Arlus and Odolphus, ministers of state to the Empress of Grandinsula. In which are discover'd the labour'd artifices formerly us'd for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate. Humbly offer'd to those good people of Grandinsula, who have not yet done wond'ring, why that Princess wou'd change so notable a ministry.		1710	['First-person']			
280895	The secret history of Arlus and Odolphus, ministers of state to the Empress of Grandinsula. In which are discover'd the labour'd artifices formerly us'd for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate. Humbly offer'd to those good people of Grandinsula, who have not yet done wond'ring, why that Princess wou'd change so notable a ministry.		1710	['First-person']			
289545	The Prince of Carency; a novel. Written in French by the Countess d'Aunois, author of the Lady's Travels into Spain. Translated into English.	Aulnoy	1719	['Third-person']			
289719-1	The comical works of Don Francisco de Quevedo, author of The visions: containing I. The night-adventurer, or the day-hater. II. The life of Paul, the Spanish sharper. III. The retentive knight, and his epistles. IV. The Dog and the fever. V. A proclamation, by Old Father Time. VI. A treatise of all things whatsoever. VII. Fortune in her wits, or the hour of all men. Translated from the Spanish. The second edition.	Quevedo, Francisco de	1709	['First-person']	['Third-person', 'Dramatic dialogue', 'Letters']	['Songs']	
295350	The adventures of Telemachus the son of Ulysses. Part IV.	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1700	['First-person']			
307856	Five love-letters from a nun to a Cavalier. Done out of French into English by Sir Roger L'Estrange.	Alcoforado, Marianna	1702	['Epistolary']			
311033	A continuation of the comical history of the most ingenious knight, Don Quixote de la Mancha. By the licentiate Alonzo Fernandez de Avellaneda. Being a third volume; never before printed in English. Illustrated with several curious copper cuts. Translated by Captain John Stevens.	FernaÃÅndez de Avellaneda, Alonso	1705	['Third-Person']	['First-person']		
311239	The whole comical works of Monsr. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters,&c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others. The second edition, revised and corrected.	Scarron	1703	['First-person']	['Letters']	['Poems']	
314755	The visions of Dom Francisco de Quevedo Villegas, Knight of the Order of St. James. Made English by Sir Roger L'Estrange, Knt.	Quevedo, Francisco de	1702	['First-person']			
314839		Aulnoy	1708	['Third-person']	['Letters']		['Extended sections of first-person speech within dialogue, still framed with third-person narration.']
3445936	Taciturna and Jocunda: or, Genius Alaciel's journey through those two islands. A satirical work. Translated from the French.		1760	['Third-person']			
3446410	The memoirs of an English officer, who serv'd in the Dutch war in 1672. to the peace of Utrecht, in 1713. Containing several remarkable transactions both by sea and land, and in divers countries, but chiefly those wherein the author was personally concern'd. Together with a description of many cities, towns, and countries, in which he resided; their manners and customs, as well religious as civil, interspers'd with many curious observations on their monasteries and nunneries, more particularly of the famous one at Montserat. On the Bull-Feasts, and other publick diversions; as also on the genius of the Spanish people, amongst whom he continued several years a prisoner of war. No part of which has before been made publick. By Capt. George Carleton.		1728	['First-person']			
3448398	The pilgrim's progress: from this world, to that which is to come: delivered under the similitude of a dream. Wherein is discover'd, the manner of his setting out, his dangerous journey, and safe arrival at the desired country. In two parts, complete. By John Bunyan. The two and twentieth edition, adorned with twenty-two copper plates, engraven by J. Stuart.	Bunyan, John	1728	['Third-person']	['First-person', 'Dramatic dialogue']	['Poems']	
3450674	The letters that passed between Theodosius and Constantia; after she had taken the veil. Now first published from the original manuscripts.	Langhorne, John	1763	['Epistolary']		['Poems']	['Pp. 132-141 juxtapose an excerpt from the psalms (printed on verso) with a poem by Theodosius based on that excerpt (printed on recto).']
3451010	The amours and adventures of Charles Careless, Esq; interspersed with a variety of curious and entertaining anecdotes ; critical and moral reflections ; droll and surprising scenes ; familiar and interesting descriptions ; and some humorous and important characters, drawn from real life. In two volumes. Written by himself. Vol. I.	Careless, Charles	1764	['First-person']			
3451191	The perfidious P--- being letters from a nobleman to two ladies, under the borrow'd names of Corydon, Clarinda & Lucina. With the ladies answers.		1702	['Epistolary']			
3488499	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream: wherein is discover'd the manner of his setting out: his dangerous journey; and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1761	['Third-person']	['First-person']		
3765209	The works of Francis Rabelais, M.D. in five volumes. Vol. I. Now carefully revised, and compared throughout with the late new edition of M. Le du Chat, by Mr. Ozell. Who has likewise added at the bottom of the pages, a translation of the notes, historical, critical, and explanatory, of the said M. du Chat, and others. In which notes, never before printed in English, the text is not only explained, but, in multitudes of places, amended, and made conformable to the first and best editions of this learned and facetious author. Adorn'd with 15 very neat copper plates.	Rabelais, FranÁois	1738	['First-person']	['Third-person', 'Dramatic dialogue', 'Letters']	['Poems']	
3765310	Cassandra, a romance. In five parts. Written originally in French, and faithfully translated into English by Sir Charles Cotterell, master of the ceremonies to King Charles I. and King Charles II. Vol. I.	La CalpreneÃÄde, Gaultier de Coste	1725	['First-person']	['Third-person', 'Letters']		
3766195	The history of Miss Jenny Salisbury; addressed to the Countess of Roscommond. Translated from the French of the celebrated Madame Riccoboni. In two volumes. Volume I.	Riccoboni, Marie Jeanne	1764	['Epistolary']			
3768213	Il Decamerone. One hundred ingenious novels: written by John Boccacio, the first refiner of the Italian language. Now done into English, and accommodated to the gust of the present age.	Boccaccio, Giovanni	1702	['Third-person']		['Song']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['First-person', 'Epistolary']	['Third-person']	['Poems']	
3859265	The Christian Turk, or, the instructive and entertaining adventures of Prince Jakaya, son to Mahomet III. Emperor of the Turks: who lost his succession to the Ottoman Empire, by being privately bred up in the Christian religion. The whole intermix'd with several delightful histories of the most illustrious personages, and containing the greatest variety of events ever yet published. In two volumes. The second edition. Translated from the original French.	Vignacourt, Adrien de la Vieuville d\'Orville	1735	['Third-person']			['Letters']
3866527-1	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['Epistolary']	['First-person']	['Poems']	
3866527-2	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['Epistolary']	['First-person']	['Poems']	
3955111	The famous and pleasant history of Parismus, the valiant and renowned prince of Bohemia. In three parts. Part I. Containing his triumphant battles fought against the Persians, his love to the beautiful Laurana the great [sic] dangers he passed in the Isl[a]nd of Rocks, and his strange adventures in the D[e]solate Island. Part II. Containing the adventurous travels, and noble chivalry of Parismenos [sic], the knight of fame, with his love to the fair Princess Angelica, the lady of Golden Tower. Part III. Containing the ad[m]ir[a]ble adventures and truly heroick [sic] achievements of Parismones [sic], knight of the golden star. With his love to the fair Area, Princess of Ausirac[i]a, and the other rare adventurs [sic] The seventh edition.	Ford, Emanuel	1734	['Third-person']		['Verse']	
4008200	Letters from a Persian in England, to his friend at Ispahan.	Lyttelton, George Lyttelton	1735	['Epistolary']			
