id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
374948	Clarida: or, the female pickpocket. A romance of New York City. By B. Barker, Esq. Author of 'Lily of Lexington,' 'Emily Elwood,' 'Mornilva,' &c.	Barker, B	1846	['Emily Elwood', 'Lily of Lexington', 'Mornilva']	['Author', 'Esq.', 'Pickpocket', 'Romance']	['Female']	['New York']	['B. Barker', 'Clarilda']			
374949	{dollar}100 prize tale! The gipsey: or, the robbers of Naples. [illustration and caption] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Fanny Campbell', 'Roderick the Rover', 'The Spanish Musketeer']	['Author', 'Dollar', 'Gipsey', 'Love', 'Pride', 'Prize', 'Robber', 'Story', 'Tale']	['100']	['Naples']	['Lieutenant Murray']			
374950	{dollar}100 prize tale. Roderick the rover: or, the spirit of the wave. By Lieutenant Murray, Author of Fanny Campbell, the female pirate captain; Red Rupert, the American buccaneer; The naval officer; The Spanish musketeer, etc.etc.etc.	Ballou, Maturin Murray	1847	['Fanny Campbell, the female pirate captain', 'Red Rupert, the American buccaneer', 'The Spanish musketeer', 'The naval officer']	['Author', 'Lieutenant', 'Prize', 'Rover', 'Spirit', 'Tale', 'Wave']			['Lieutenant Murray', 'Roderick']		['{dollar}100']	
374952	100 dollar prize tale. The Spanish musketeer. A tale of military life. By Lieutenant Murray, author of 'Fanny Campbell, the female pirate captain,' 'Red Rupert, the American Buccaneer,' 'The naval officer,' &c., &c., &c.	Ballou, Maturin Murray	1847	['Fanny Campbell, the female pirate captain', 'Red Rupert, the American bucaneer', 'The naval officer']	['Author', 'Dollar', 'Life', 'Musketeer', 'Prize']	['100', 'Military', 'Spanish', 'Tale']		['Lieutenant Murray']			
374953	Calavar; or, the knight of the conquest: a romance of Mexico. By R.M. Bird, Author of ""The infidel,"" etc. [Epigraph.] A new edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1847	['The infidel']	['Author', 'Conquest', 'Edition', 'Knight', 'Romance', 'Volume']	['New', 'Two']	['Mexico']	['Calavar', 'R.M. Bird']			
374956	Pauline Seward. A tale of real life, by John D. Bryant. [Epigraph.] In two volumes. Vol. I. Third Edition.	Bryant, John D	1847		['Edition', 'Hate', 'Life', 'Love', 'Maid', 'Religion', 'Tale', 'Tear', 'Thee', 'Volume']	['Real', 'Third', 'Two']		['John D. Bryant', 'Pauline Seward']	['Shed']		['Heavenly']
374957	Dark Sybil: or, the fortumes of the Catherwoods. By Aria Ashland.	Ashland, Aria	1848		['Fortune']	['Dark']		['Aria Ashland', 'Catherwoods', 'Sybil']			
374958	Red Rupert, the American Buccaneer. A tale of the Spanish Indies. By Lieutenant Murray, author of Fanny Campbell, the Female Pirate Captain; Roderick the rover; The naval officer; The Spanish Musketeer; The adventurer, etc. etc.	Ballou, Maturin Murray	1848	['Fanny Campbell, the female pirate captain', 'Roderick the rover', 'The Spanish musketeer', 'The adventurer', 'The naval officer']	['Author', 'Buccaneer', 'Tale']	['American']	['Spanish Indies']	['Lieutenant Murray', 'Red Rupert']			
374959	Kate Clarendon: or, necromancy in the wilderness. A tale of the little Miami. By Emerson Bennett, author of ""The bandits of the Osage,"" ""Renegade,"" ""Mike Fink,"" ""Unknown Countess,"" &c., &c.	Bennett, Emerson	1848	['Mike Fink', 'Renegade', 'The bandits of the Osage', 'Unknown countess']	['Author', 'Miami', 'Necromancy', 'Tale', 'Wilderness']	['Little']		['Emerson Bennett', 'Kate Clarendon']			
374961	Albert Simmons: or, the midshipman's revenge. A tale of land & sea. By Lieutenant Murray.	Ballou, Maturin Murray	1849		['Land', 'Lieutenant', 'Midshipman', 'Revenge', 'Sea', 'Tale']			['Albert Simmons', 'Murray']			
374962	Roderic the rover; or, the spirit of the wave. By Lieutenant Murray.	Ballou, Maturin Murray	1849		['Lieutenant', 'Rover', 'Spirit', 'Wave']			['Lieutenant Murray', 'Roderic']			
374963	The Spanish musketeer. A tale of military life. By Lieutenant Murray.	Ballou, Maturin Murray	1849		['Lieutenant', 'Life', 'Military', 'Musketeer', 'Tale']	['Spanish']		['Lieutenant Murray']			
375219	A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [Epigraph.]	Batchelder, Eugene	1849		['Authority', 'Collection', 'Ichthyosaurus', 'Letter', 'Men', 'Merchant', 'Romance', 'Science', 'Sea-Serpent']	['Ancient', 'Distinguished', 'Modern']				['Letter']	
375220	Ellen Parry; or, trials of the heart. By Olivia.	Briggs, Emily Edson	1850		['Heart', 'Trial']			['Ellen Parry', 'Olivia']			
375221	The naval officer: or, the pirate's cave.  A thrilling story of the last war.  By Lieutenant Murray.	Ballou, Maturin Murray	1852		['Cave', 'Lieutenant', 'Officer', 'Pirate', 'Story', 'War']	['Last', 'Naval', 'Thrilling']	['Lieutenant Murray']				
375224	Tales of the puritans. The regicides.--The fair pilgrim.--Castine.	Bacon, Delia Salter	1831		['Pilgrim', 'Purtian', 'Regicide', 'Tales']	['Fair']		['Castine']			
375225	The Atlantic club-book: being sketches in prose and verse, by various authors.  In two volumes.  Vol. II.		1834		['Author', 'Club-Book', 'Prose', 'Sketch', 'Verse', 'Volume']	['Two', 'Various']	['Atlantic']		['Be']		
375230	The Fire-Screen, or domestic sketches. By Mrs. Anna Bache	Bache, Anna	1841		['Eyes', 'Fire-screen', 'Mrs.']	['Domestic']		['Anna Bache', 'Mrs. Anna Bache']	['Make', 'Shut']	['Picture', 'Sketch']	
375233	Julia of Baiae; or the days of Nero. A story of the martyrs. By the author of ""The merchant's daughter,"" ""Virginia,"" ""Christmas bells,"" etc., etc.	Brown, John Walker	1843	['Christmas Bells', "The Merchant's Daughter", 'Virginia']	['Author', 'Day', 'Martyr', 'Story']		['Baiae']	['Julia', 'Julia of Baiae', 'Nero']			
375235	Fanny Campbell: the female pirate captain. A tale of the revolution. By Lieutenant Murray.	Ballou, Maturin Murray	1849		['Captain', 'Lieutenant', 'Pirate', 'Revolution', 'Tale']	['Female']		['Fanny Campbell', 'Lieutenant Murray']			
375707	Sheppard Lee. Written by himself. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1836		['Himself', 'Volume']			['Sheppard Lee']	['Write']		
375791	Arthur Mervyn ; or memoirs of the year 1793. By Charles Brockden Brown. Vol I.	Brown, Charles Brockden	1827		['1793', 'Memoir', 'Year']			['Arthur Mervyn', 'Charles Brockden Brown']			
375855	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge.	Brackenridge, H. H	1825		['Adventure', 'Captain', 'Chivalry', 'Servant']	['Modern']		['H. H. Brackenridge', "Teague O'Regan"]	['Contain']		
375929	The reign of reform, or, Yankee Doodle court. By a lady.	Botsford	1830		['Court', 'Lady', 'Reform', 'Reign']			['Yankee Doodle']			
376226	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Arthur Mervyn', 'Clara Howard', 'Edgar Huntley', 'Ormond', 'Wieland']	['Author', 'Novel']			['Jane Talbot']			
376344	Arthur Mervyn ; or memoirs of the year 1793. By Charles Brockden Brown. Vol. II.	Brown, Charles Brockden	1827		['1793', 'Memoir', 'Year']			['Arthur Mervyn', 'Charles Brockden Brown']			
376394	Edgar Huntly; or memoirs of a sleep walker. By Charles Brockden Brown.	Brown, Charles Brockden	1827		['Memoir', 'Sleep walker']			['Charles Brockden Brown', 'Edgar Huntly']			
376395	Calavar; or, the knight of the conquest: a romance of Mexico. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1834		['Conquest', 'Knight', 'Romance', 'Volume']	['Two']	['Mexico']	['Calavar']			
376396	The hawks of hawk-hollow. A tradition of Pennsylvania. By the author of ""calavar,"" and ""the infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Calavar', 'The infidel']	['Author', 'Hawk', 'Tradition', 'Volume']	['Two']	['Hawk-hollow', 'Pennsylvania']				
376408	Jane Talbot, a novel. By the author of Arthur Mervyn, Wieland, Ormond, Edgar Huntley, and Clara Howard.	Brown, Charles Brockden	1801	['Arthur Mervyn', 'Clara Howard', 'Edgar Huntley', 'Ormond', 'Wieland']	['Author', 'Novel']			['Jane Talbot']			
376409	The infidel; or the fall of Mexico. A romance. By the author of ""calavar."" [Epigraph.] Second edition. In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Calavar']	['Author', 'Edition', 'Fall', 'Infidel', 'Romance', 'Volume']	['Two']	['Mexico']				
376580	The infidel; or the fall of Mexico. A romance. By the author of ""Calavar."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Calavar']	['Author', 'Fall', 'Infidel', 'Romance', 'Volume']	['Two']	['Mexico']				
376602	Blackbeard. A page from the colonial history of Philadelphia. [Epigraph.] In two volumes. Vol. I.		1835		['History', 'Page', 'Two', 'Volume']	['Colonial']	['Philadelphia']	['Blackbeard']			
376702	Peter Pilgrim: or a rambler's recollections. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1838	['Calavar', 'Nick of the woods']	['Author', 'Rambler', 'Recollection', 'Volume']			['Peter Pilgrim']			
376788	The adventures of Robin Day. By the author of ""Calavar,"" ""Nick of the Woods,"" &c. [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1839	['Calavar', 'Nick of the woods']	['Adventure', 'Author', 'Volume']			['Robin Day']			
377334	Adventures in a Castle. An original story, written by a citizen of Philadelphia.		1806		['Adventure', 'Castle', 'Citizen', 'Story']	['Original']	['Philadelphia']		['Write']		
377351		Bradbury, Osgood	1844	['Mysteries of Boston']	['Author', 'Daughter', 'Distiller', 'Power', 'Woman']						
377362	Modern chivalry: containing the adventures of a captain, and Teague O'Regan, his servant. By H. H. Brackenridge. [Epigraph] Volume I.	Brackenridge, H. H	1808		['Adventure', 'Captain', 'Chivalry', 'Servant', 'Volume']	['Modern']		['H. H. Brackenridge', "Teague O'Regan"]	['Contain']		
377373	A sketch of the olden time; or, General Lee's farewell dinner, at New-York. Founded on fact. Being the first of a series of revolutionary tales. By an antiquary.	Bloodgood, S. DeWitt	1829		['Antiquary', 'Dinner', 'Fact', 'Series', 'Sketch', 'Tale', 'Time']	['Farewell', 'First', 'Olden', 'Revolutionary']	['New York']	['General Lee']	['Be', 'Found']		
377404	The hawks of Hawk-Hollow. A tradition of Pennsylvania. By the author of ""Calavar,"" and ""The Infidel."" [Epigraph.] In two volumes. Vol. I.	Bird, Robert Montgomery	1835	['Calavar', 'The infidel']	['Author', 'Hawk', 'Tradition', 'Volume']	['Two']	['Hawk-hollow', 'Pennsylvania']				
377553	The missionary convention at Jerusalem; or an exhibition of the claims of the world to the Gospel. [Epigraph.] By Rev. David Abeel, missionary to China.	Abeel, David	1838		['Claim', 'Convention', 'Exhibition', 'Gospel', 'Missionary', 'World']	['Missionary']	['China', 'Jerusalem']	['Rev. David Abeel']			
377661	The spiritual voyage, performed in the ship Convert, under the command of Captain Godly-Fear, to the Haven of Felicity, on the continent of Glory. An allegory. By Edmund Botsford, A. M. Pastor of the Baptist Church in Georgetown, S.C.	Botsford, Edmund	1819		['A.M.', 'Allegory', 'Captain', 'Church', 'Command', 'Continent', 'Convert', 'Fear', 'Felicity', 'Glory', 'Godly-Fear', 'Haven', 'Pastr', 'Ship', 'Voyage']	['Godly', 'Spiritual']	['Continent of Glory', 'Georgetown, S.C.', 'Haven of Felicity']	['Captain Godly-Fear', 'Convert']	['Perform']		
377728	Adsonville: or marrying out. A narrative tale	Hull, Edward	1824		['Tale']	['Narrative']	['Adsonville']		['Marry', 'Marry out']		
377751	Tired of housekeeping. By T. S. Arthur, author of ""Insubordination,"" ""Six nights with the Washingtonians,"" etc. etc.	Arthur, T. S	1842	['Insubordination', 'Six Nights with the Washingtonians']	['Author', 'Children', 'Housekeeping', 'People', 'Tale']			['T. S. Arthur']	['Tire']		
377769	Mary the maniac. Or the mother her own victim. In eight letters to a young lady at the South. By M. Ro. Bar (Lev.).	Bar, M. Ro	1844		['Lady', 'Maniac', 'Mother', 'Victim']	['Eight', 'Own', 'Young']	['South', 'The south']	['Mary']		['Letter']	
377773	Lovers and husbands: a story of married life. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Insubordination,"" ""Six Nights with the Washingtonians,"" &c., &c.	Arthur, T. S	1845	['Insubordination', 'Six Nights with the Washingtonians', 'Sweethearts and Wives']	['Husband', 'Life', 'Lover', 'Married life', 'Story']	['Married']		['T. S. Arthur']			
377782	The two merchants; or, solvent and insolvent. By T. S. Arthur, author of ""Six  Nights with the Washingtonians,"" ""Insubordination,"" ""Tired of Housekeeping,"" ""Temperance Tales,"" &c. &c.	Arthur, T. S	1843	['Insubordination', 'Six Nights with the Washingtonians', 'Temperance Tales', 'Tired of Housekeeping']	['Author', 'Insolvent', 'Merchants', 'Solvent']	['Two']		['T. S. Arthur']			
377783	The maiden: a story for my young countrywomen. By T. S. Arthur, author of ""Sweethearts and Wives,"" ""Lovers and Husbands,"" ""Married and SIngle,"" &c.	Arthur, T. S	1845	['Lovers and Husbands', 'Married and Single', 'Sweethearts and Wives']	['Author', 'Countrywoman', 'Maiden', 'Story']	['Young']		['T. S. Arthur']			
377794	The foresters, an American tale: being a sequal to the History of John Bull the Clotheir. In a series of letters to friend	Belknap, Jeremy	1831	['History of John Bull']	['Chief', 'Clothier', 'Dauhter', 'Even', 'Forester', 'Friend', 'History', 'Letter', 'Miss', 'Reminiscence', 'Sequel', 'Series', 'Settler', 'Story', 'Tale', 'Time', 'Year']	['American', 'Celebrated', 'First', 'Humorous', 'Many', 'Olden', 'Romantic', 'Two Hundred']	['Boston']	['John Bull', 'Miss Ann Carter', 'Thundersquall']	['Be']		
377800		Arthur, T. S	1845	['Insubordination', 'Six Nights with the Washingtonians']	['Author', 'Heiress']			['T. S. Arthur']			
377812	Annette Warington; or sequel to the Black velvet bracelet. By the author of 'Early impressions,' 'Temptation,' &c.		1832	['Early Impressions', 'Temptation', 'The Black Velvet Bracelet']	['Author', 'Sequel']			['Annette Warington']			
377845	Lorette. The history of Louise, daughter of a Canadian nun: exhibiting the interior of female convents.	Bourne, George	1833		['Convent', 'Daughter', 'History', 'Interior', 'Nun']	['Canadian', 'Female']		['Lorette', 'Louise']	['Exhibit']		
377909	The aristocrat: an American tale. By the author of 'Zoe,' &c. In two volumes. Vol. I.	Bickley, Lloyd Wharton	1833	['Zoe']	['Aristocrat', 'Author', 'Tale', 'Volume']	['American', 'Two']					
378217	Clara Howard ; in a series of letters. By the author of Wieland, Ormond, Arthur Mervyn, Edgar Huntly, &c.	Brown, Charles Brockden	1801	['Arthur Mervyn', 'Edgar Huntly', 'Ormond', 'Wieland']	['Author', 'Series']			['Clara Howard']		['Letter']	
378310	Keeping up appearances ; or, a tale for the rich and poor. By T. S. Arthur, author of ""Sweethearts and wives,"" ""Lovers and husbands,"" and ""Married and single."" Second edition.	Arthur, T. S	1847	['Lovers and husbands', 'Married and single', 'Sweethearts and wives']	['Appearance', 'Author', 'Edition', 'Poor', 'Rich', 'Tale']	['Second']		['T. S. Arthur']	['Keep', 'Keep up']		
378334	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1847	['Keeping up appearances', 'Lady at home', 'The young music teacher']	['Author', 'Poor', 'Rich', 'Riches', 'Tale', 'Wing']			['T. S. Arthur']	['Have']		
378344	Debtor and creditor; a tale of the times. By T. S. Arthur, author of ""Riches have wings,"" ""Rising in the world,"" ""Keeping up appearances,"" ""Making haste to be rich."" etc.	Arthur, T. S	1848	['Keeping up appearances', 'Making haste to be rich', 'Riches have wings', 'Rising in the world']	['Author', 'Creditor', 'Debtor', 'Tale', 'Time', 'Times']			['T. S. Arthur']			
378355	Making hast to be rich ; or, the temptation and fall. By T. S. Arthur, author of ""Keeping Up Appearances,"" ""Riches Have Wings,"" ""Rising in the World,"" etc., etc.	Arthur, T. S	1848	['Keeping up appearances', 'Riches have wings', 'Rising in the world']	['Author', 'Fall', 'Haste', 'Poor', 'Rich', 'Tale', 'Temptation']			['Arthur', 'T. S. Arthur']	['Be', 'Make', 'Make haste']		
378359	Retiring from business: or, the rich man's error. By T. S. Arthur, author of ""Keeping up appearances,"" 'The young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1848	['Keeping up appearances', 'Lady at home', 'The young music teacher']	['Author', 'Business', 'Error', 'Man']	['Rich']		['T. S. Arthur']	['Retire']		
378367	Married and single ; or, marriage and celibacy contrasted, in a series of domestic pictures. By T. S. Arthur, author of ""sweethearts and wives,"" ""lovers and husbands,"" &c., &c.	Arthur, T. S	1848	['Lovers and husbands', 'Sweethearts and wives']	['Author', 'Celibacy', 'Marriage', 'Picture', 'Series']	['Domestic', 'Married', 'Single']		['T. S. Arthur']	['Contrast']		
378745	A history of New York, from the beginning of the world to the end of the Dutch dynasty. Containing among many surprising and curious matters, the unutterable ponderings of Walter the doubter, the disastrous projects of William the testy, and the chivalric achievements of Peter the headstrong, the three Dutch governors of New Amsterdam; being the only authentic history of the times that ever hath been, or ever will be published. By Diedrich Knickerbocker. [Epigraph.] In two volumes. Vol. I.	Irving, Washington	1809		['Achievement', 'Achievment [sic]', 'Beginning', 'Dynasty', 'End', 'Governor', 'History', 'Matter', 'Pondering', 'Project', 'Time', 'Volume', 'World']	['Authentic', 'Chivalric', 'Curious', 'Disastrous', 'Dutch', 'Many', 'Only', 'Surprising', 'Three', 'Two', 'Unutterable']	['New Amsterdam', 'New York']	['Diedrich Knickerbocker', 'Peter the Headstrong', 'Walter the Doubter', 'William the Testy']	['Be', 'Contain', 'Publish']		
378748	Charlotte Temple. A tale of truth. [Epigraph] By Mrs. Rowson.	Rowson, Susanna Haswell	1816		['Mrs.', 'Tale', 'Truth']			['Charlotte Temple', 'Mrs. Rowson']			
378758	A journal, of a young man of Massachusetts, late a surgeon on board an American privateer, who was captured at sea by the British, in May, eighteen hundred and thirteen, and was confined first, at Melville Island, Halifax, then at Chatham, in England, and last, at Dartmoor Prison. Interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations. To which is added, a correct engraving of Dartmoor Prison, representing the massacre of American prisoners. Written by himself.	Waterhouse, Benjamin	1816		['Anecdote', 'Board', 'British', 'Character', 'Eighteen hundred and thirteen', 'Engraving', 'Himself', 'Journal', 'Man', 'Massacre', 'May', 'Nation', 'Observation', 'Prisoner', 'Privateer', 'Remark', 'Sea', 'Surgeon']	['American', 'Correct', 'First', 'Last', 'Late', 'Moral', 'Political', 'Three', 'Young']	['Chatham', 'Dartmoor prison', 'England', 'Halifax', 'Massachusetts', 'Melville Island']		['Add', 'Be', 'Capture', 'Confine', 'Dartmoor prison', 'Illustrate', 'Intersperse', 'Represent', 'Tend', 'Write']		
378774	The hermit in America on a visit to Philadelphia. Containing some account of the beaux and belles, dandies and coquettes, cotillion paties, supper parties, tea parties, &c. &c. of that famous city. [Epigraph] Edited by Peter Atall, Esq.	Waln, Robert	1819		['Account', 'Beau', 'Belle', 'City', 'Coquette', 'Cotillion', 'Cotillion party', 'Dandy', 'Esq.', 'Hermit', 'Party', 'Supper', 'Supper party', 'Tea', 'Tea party', 'Visit']	['Cotillion', 'Edit', 'Famous', 'Some', 'Supper', 'Tea']	['America', 'Philadelphia']		['Contain']		
378819		Foster, Hannah Webster	1828		['Coquette', 'Edition', 'Fact', 'History', 'Lady', 'Novel']	['Tenth']	['Massacusetts']	['Eliza Wharton']	['Found']		
378851	The soldier's bride and other tales. By James Hall, author of ""Legends of the west.""	Hall, James	1833	['Legends of the West']	['Author', 'Bride', 'Soldier', 'Tale']	['Other']		['James Hall']			
378880	Recollections of a housekeeper. By Mrs. Clarissa Packard.	Gilman, Caroline Howard	1834		['Housekeeper', 'Mrs.', 'Recollection']			['Mrs. Clarissa Packard']			
378959	The sketch book of Geoffrey Crayon, gent. No. I. [epigraph]	Irving, Washington	1819		['Gent.']			['Geoffrey Crayon']		['Sketch book']	
378973	Bracebridge Hall, or the humourists. A medley, by Geoffrey Crayon, gent. In two volumes. Vol. II.	Irving, Washington	1822		['Hall', 'Humourist', 'Medley', 'Volume']	['Two']	['Bracebridge Hall']	['Geoffrey Crayon, gent.']			
379016	Tales of a traveller. By Geoffrey Crayon, Gent. [Epigraph.] In two volumes. Vol. I.	Irving, Washington	1824		['Banditti', 'Friend', 'Gentleman', 'Money-digger', 'Story', 'Tale', 'Traveller', 'Volume']	['Italian', 'Late', 'Nervous', 'Strange', 'Two']		['Buckthorne', 'Diedrich Knickerbocker', 'Geoffrey Crayon, Gent.']	['Continue', 'Find']	['Paper']	
379041	Pencil sketches; or outlines of character and manners. By Miss Leslie.	Leslie, Eliza	1833		['Character', 'Manner', 'Manners', 'Miss', 'Outline', 'Pencil', 'Sketch']			['Miss Leslie']		['Pencil']	
379054	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. In two volumes. Vol. I.	Dunlap, William	1836	['Biography of Charles Brockden Brown', 'History of the American Theatre', 'History of the rise and progress of the arts of design in the United States', 'Memoirs of George Frederick Cooke']	['Author', 'Memoir', 'Volume', 'Water', 'Year']	['Ago', 'Drinker', 'Thirty', 'Two']					
379061	The select letters of Major Jack Downing, of the Downingville militia, away down east, in the state of Maine. Written by himself.	Smith, Seba	1834		['Himself', 'Letter', 'Major', 'Militia', 'State']	['Away', 'Down', 'Genuine', 'Ginuwine', 'Select']	['Downingville', 'East', 'Maine']	['Jack Downing', 'Major Jack Downing']	['Write']	['Letter']	
379082	The Crayon miscellany. By the author of The sketch book. No. 1. containing A tour on the prairies.	Irving, Washington,  d 1783-1859	1835	['The sketch book']	['Author', 'Miscellany', 'Prairie', 'Tour']			['Crayon']	['Contain']		
379084		Sargent, Charles Lenox	1819		['1815', 'Account', 'Bounty', 'Captain', 'Himself', 'Island', 'Lieut.', 'Lieutenant', 'Life', 'Mutineer', 'Ship', 'Year']		['Pitcairn']	['Alexander Smith', 'His Majesty', 'Lieut. Wm. Bligh', 'Smith', 'William Bligh']	['Bring', 'Command', 'Write']	['Ship']	
379124	The sketch book of Geoffrey Crayon, gent. [epigraph] Fourth American edition. In two volumes. Vol. I.	Irving, Washington	1824		['Christmas', 'Edition', 'Gent.', 'Volume']	['American', 'Fourth', 'Two']		['Geoffrey Crayon']		['Sketch book']	
379125	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. [Epigraph] In two volumes. Vol. I.	Dunlap, William	1836	['Biography of Charles Brockden Brown', 'History of the American theatre', 'History of the rise and progress of the arts of design in the United States', 'Memoirs of George Frederick Cooke']	['Author', 'Drinker', 'Memoir', 'Volume', 'Water', 'Year']	['Ago', 'Thirty', 'Two']					
379150	The spy ; a tale of the neutral ground. [Epigraph.] By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1824	['Precaution']	['Author', 'Ground', 'Neutral ground, the', 'Spy', 'Tale', 'Volume']	['Neutral', 'Two']					
379183	A chronicle of the conquest of Granada. By Fray Antonio Agapida. In two volumes. Vol. I.	Irving, Washington	1829		['Chronicle', 'Conquest', 'Volume']	['Two']	['Granada']	['Fray Antonio Agapida']			
379185	The Alhambra: a series of tales and sketches of the  Moors and Spaniards. By the author of The sketch book. In two volumes. Vol. I.	Irving, Washington	1832	['The sketch book']	['Author', 'Moor', 'Series', 'Sketch', 'Spaniard', 'Tale']		['Alhambra']				
379195	Outre-mer; a pilgrimage  beyond the sea. [epigraph] In two volumes. Vol. I.	Longfellow, Henry Wadsworth	1835		['Ballad', 'Breviary', 'Character', 'Colophon', 'Coplas', "Coq a l'ane", 'Devotional', 'Diligence', 'Inn', 'Journey', 'Lion', 'Midsummer', 'Monk', 'Moral', 'Notary', 'Outre-mer', 'Pilgrim', 'Pilgrimage', 'Poetry', 'Salutation', 'Sea', 'Sexagenarian', 'Sketch', 'Tailor', 'Valley', 'Village', 'Volume']	['Ancient', 'Golden', 'Lyric', 'Norman', 'North', 'Spanish', 'Two']	['Auteuil', 'El Pardillo', 'France', 'Italy', 'La Riccia', 'Loire', 'Pere la Chaise', 'Perigueux', 'Rome', 'Rouen', 'Spain', 'St. Anthony']	['Don Jorge Manrique', 'Jacqueline', 'Martin Franc']		['Drawer']	['Beyond', 'Note-book']
379297	Pioneers, or the sources of the Susquehanna: a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1825	['Precation']	['Author', 'Pioneer', 'Source', 'Tale', 'Volume']	['Descriptive', 'Two']	['Susquehanna']				
379700		Bennett, Emerson	1848		['adventure', 'bride', 'spirit', 'trapper']						
379764	150 dollar prize tale! Rosalette: the flower girl of Paris. [Engraving] By Lieutenant Murray, author of Fanny Campbell, the female pirate captain; Roderick the rover; The naval officer; The spanish musketeer, The adventurer, etc. etc.	Ballou, Maturin Murray	1848	['Fanny Campbell', 'Fanny Campbell, the female pirate captain', 'Roderick the rover', 'The gipsey', 'The naval officer', 'The spanish musketeer']	['Author', 'Dollar', 'Flower', 'Flower girl', 'Girl', 'Prize', 'Romance', 'Tale', 'The adventurer']	['150', 'Lieutenant']	['France', 'Paris', 'Paris, France']	['Lieutenant Murray', 'Rosalette']		['Dollar', 'Flower']	
379820		Arthur, T. S	1848	['Keeping up appearances', 'Riches have wings']	['Author', 'Poor', 'Rich', 'Tale', 'World']	['Poor', 'Rich']		['T. S. Arthur']	['Rise']		
379836	Modern chivalry: containing the adventures of a captain, and Teague O'regan, his servant. By H.H. Brackenridge. [Epigraph.] Volume I.	Brackenridge, H. H	1804		['Adventure', 'Captain', 'Chivalry', 'Servant', 'Volume']	['Modern']		['H. H. Brackenridge', "Teague O'Regan"]	['Contain']		
379838	Original novel, by T. S. Arthur. Price 25 Cents. Love in a cottage. By T. S. Arthur, author of ""insubordination, or the shoemaker's daughters,"" ""Arthur's temperance tales,"" ""the maiden,"" ""the wife,"" ""the mother,"" etc.	Arthur, T. S	1848	["Arthur's temperance tales", "Insubordination or the shoemaker's daughters", 'The maiden', 'The mother', 'The wife']	['25 cents', 'Author', 'Cottage', 'Love', 'Novel', 'Price']	['Original']		['T. S. Arthur']		['Cents']	
379858	The pirates of Cape Ann; or the freebooter's foe. A tale of land and water. [illus. w/ caption]. By Charles E. Averill, Author of The secret service ship, The wreckers, etc.,etc.,etc.	Averill, Charles E	1848	['The secret service ship', 'The wreckers']	['Foe', 'Freebooter', 'Land', 'Pirate', 'Tale', 'Water']		['Cape Ann']	['Charles E. Averill']			
379884	Temptations: a story for the reformed, by T.S. Arthur. As originally published in the New-York Organ. Illustrated by seven original engravings by R. Major. With other tales.	Arthur, T. S	1848		['Engraving', 'New York Organ', 'Story', 'Tale', 'Temptation']	['Original', 'Other', 'Reformed', 'Seven']		['R. Major', 'T.S. Arthur']	['Illustrate', 'Publish']		['Originally']
379944	The Mexican ranchero, or, the maid of the chapparal. [Illustration.] By Charles E. Averill, Author of the ' Secret Service Ship,' ' Corsair King,' &c.	Averill, Charles E	1847	['Corsair King, the', 'Secret Service Ship, the']	['Author', 'Chaparral', 'Chapparal', 'Maid', 'Ranchero']	['Mexican']		['Charles E. Averill']			
