id	title	author	date	a	d	1	b	2	c	x	v
199451	Callistus: or, the man of fashion. And Sophronius: or, the country gentleman. In three dialogues. By Thomas Mulso, Esq;	Mulso, Thomas	1769	['Monstro quod ipse tibi possis dare: Semita certè/ Tranquillae per virtutem patet unica vitae.']	['The prayer I offer you can grant yourself; without doubt,/ The one true path that leads to a tranquil life is that of virtue.']	['Sat. 10.']	['Satires de Juvenal, traduites [into prose] par M. Dusaulx, Satire X, lines 363-64']	['Juvenal.']	['Juvenalis, Decimus Junius']	['On full title page. Translation source: poetry in translation http://www.poetryintranslation.com/PITBR/Latin/JuvenalSatires10.htm#anchor_Toc284248937']	
199451	Callistus: or, the man of fashion. And Sophronius: or, the country gentleman. In three dialogues. By Thomas Mulso, Esq;	Mulso, Thomas	1769	['Namque animus impurus, diis hominibusque infestus, neque vigiliis, neque quietibus sedari poterat: ita conscientia mentem excitam vexabat.']	['For his guilty mind, at peace with neither gods nor men, found no comfort either waking or sleeping; so effectually did conscience desolate his tortured spirit.']	['Bell. Catilin.']	['Catilinae Historia, XV']	['C.C.Sallust.']	['Sallustius, Crispus C.']	['On full title page. Translation source: Quizlet, doubled-checked against Google Translate. http://quizlet.com/62881979/sallusts-bellum-catilinae-select-chapters-flash-cards']	
199451	Callistus: or, the man of fashion. And Sophronius: or, the country gentleman. In three dialogues. By Thomas Mulso, Esq;	Mulso, Thomas	1769	['Rubet auditor, cui frigida mens ast/ Criminibus, tacitâ sudant præcordia culpâ.']	['The hearer whose criminal mind is long-frozen,---Reddens and sweats, his conscience new-stricken by guilt.']	['Sat. I.']	['Satires de Juvenal, traduites [into prose] par M. Dusaulx, Satire I, lines 166-67']	['Juvenal.']	['Juvenalis, Decimus Junius']	['On section TP, dialogue I. Translation source: poetry in translation http://www.poetryintranslation.com/PITBR/Latin/JuvenalSatires10.htm#anchor_Toc284248937']	
199451	Callistus: or, the man of fashion. And Sophronius: or, the country gentleman. In three dialogues. By Thomas Mulso, Esq;	Mulso, Thomas	1769	['O præclarum diem, cum ad illud divinum animorum concilium cætumque proficiscar! cumque ex hac turba et colluvione discadam!']	['O glorious day, when I shall set out to join the assembled hosts of souls divine and leave this world of strife and sin!']		['Cato Maior de Senectute, Chap. XXIII.']	['Ciceron. de Senect.']	['Cicero, Marcus Tullius']	['On section TP, dialogue III. Translation source: http://penelope.uchicago.edu/Thayer/E/Roman/Texts/Cicero/Cato_Maior_de_Senectute/home.html']	
200185	Remarks on the character and manners of the French. In a series of letters, written during a residence of twelve months at Paris and its environs. Vol. I.		1769	['Mirantur aliqui altitudines montium, ingentes fluctus maris, altissimos lapsus fluminum et oceani ambitum et gyros siderum;--et relinquunt seipsos, nec mirantur.']	['People go and admire the heights of mountains and the vast waves of the sea and great waterfalls and the circuit of Ocean and the orbits of the stars, but they leave out themselves.']		['Confessiones. Liber 10.']	['Augustin']	['Augustine, Saint, Bishop of Hippo']	['Source of quote, Confessions 10.8.15, located through The Stoa Consortium. Translation from ""Augustine, the Confessions"" by Gillian Clark, p. 99."']	['v.1', 'v.2']
207938	The adventures of a kidnapped orphan.		1767	["Our orphan's fate, a hapless fate,---Let ev'ry youth deplore;---Condemn'd, by base insidious arts,---To quit his native shore.---Expos'd on foreign sands he lies,---And yields his latest breath,---Unwept by those unpitying eyes---That doom'd him first to death."]						['Epigraph verses appear to original to the work.']	
247080	Histoire du Prince Titi, A. R. The history of Prince Titi, a royal allegory. Translated by a lady.	Saint-Hyacinthe	1736	['Qui capit ille facit.']	['He who takes it to himself has done it.']					['Located title page. Translation from bartelby.com. Unattributed proverb.']	
2591056	Gerania: A new discovery of a little sort of people anciently discoursed of, called pygmies. With a lively description of their stature, habit, manners, buildings, knowledge, and government, being very delightful and profitable. By Joshua Barnes, of Emmanuel College, Cambridge.	Barnes, Joshua	1675	['In Greek']				['Hesiod.']			
2591056	Gerania: A new discovery of a little sort of people anciently discoursed of, called pygmies. With a lively description of their stature, habit, manners, buildings, knowledge, and government, being very delightful and profitable. By Joshua Barnes, of Emmanuel College, Cambridge.	Barnes, Joshua	1675	['Ingentes animos angusto in corpore versant.']	['They have mighty souls at work within a stinted body.']		['Georgics IV']	['Virg.']	['Virgil']		
3063545	A second tale of a tub: or, the history of Robert Powel the puppet-show-man. By Thomas Burett, Esq; The second edition.	Burnet, Thomas	1715	['""Dingdong. Give me your hand--humph, you go to see fashions; you are the king\'s jester; your name is Robin Mutton. Do you see this same ram? His name too is Robin. Here, Robin, Robin, Robin; Baea, Baea, Baea. Hath he not a rare voice? Panurge. Ay marry hath he, a very fine and harmonious voice. Dingdong. Well, this bargain shall be made between you and me, friend and neighbour; we will get a pair of scales, then you, Robbin Mutton shall be put into one of them, and Tup Robin into the other. Now I\'ll hold you a peck of oysters, that in weight, value, or price, he shall outdo you, and you shall be found light in the very numerical manner as when you shall be hanged and suspended. Rabelais, Book 4. Chap. 6.""']		['Book 4. Chap. 6.']	['The life of Gargantua and Pantagruel']	['Rabelais']	['Rabelais, François"']		
3084387	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the antient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1760	['Diu multumque desideratum.']	['Long and often wished for.']					['Translation source: ""A Tale of a Tub"", Cambridge University Press, Jul 29, 2010.', 'On full title page."']	
3084387	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the antient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1760	['Basyma cacabasa eanaa irraumista diarbada caëota bafobor camelanthi.']		['Lib. I. C. 18.']	['Irenaeus, Saint, Bishop of Lyon']	['Iren.']		['Supposedly a water baptism in Aramaic translated into Greek by Irenaeus, then transliterated. Source: http://tinyurl.com/ogx8pm2', 'On full title page.']	
3084387	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the antient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1760	['—Juvatque novos decerpere flores, —-- Insignemque meo capiti petere inde coronam, --— Unde prius nulli velarunt tempora musae.']	['I love to pluck new flowers, and to seek an illustrious chaplet for my head from the fields whence before this the Muses have crowned the brows of none.']		['Titus Lucretius Carus']	['Lucret.']	['De Rerum Natura']	['Translation source: http://tinyurl.com/o8vk8v7', 'On full title page.']	
3084453	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the ancient and modern books in St. James’s library. Also a discourse concerning the mechanical operation of the spirit, in a letter to a friend. A fragment. With the author’s apology; and explanatory notes, by W. Wotton, B.D. and others.	Swift, Jonathan	1769	['Diu multumque desideratum.']	['Long and often wished for.']					['Translation source: http://tinyurl.com/px6lsqn', 'On full title page.']	
3084453	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the ancient and modern books in St. James’s library. Also a discourse concerning the mechanical operation of the spirit, in a letter to a friend. A fragment. With the author’s apology; and explanatory notes, by W. Wotton, B.D. and others.	Swift, Jonathan	1769	['Basyma cacabasa eanaa irraumista, diarbada caeota bafobor camelanthi.']		['Lib. I. C. 18.']	['Irenaeus, Saint, Bishop of Lyon']	['Iren.']		['Supposedly a water baptism in Aramaic translated into Greek by Irenaeus, then transliterated. Source: http://tinyurl.com/ogx8pm2', 'On full title page.']	
3084453	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the ancient and modern books in St. James’s library. Also a discourse concerning the mechanical operation of the spirit, in a letter to a friend. A fragment. With the author’s apology; and explanatory notes, by W. Wotton, B.D. and others.	Swift, Jonathan	1769	['—Juvatque novos decerpere flores, —-- Insignemque meo capiti petere inde coronam, --— Unde prius nulli velarunt tempora musae.']	['I love to pluck new flowers, and to seek an illustrious chaplet for my head from the fields whence before this the Muses have crowned the brows of none.']		['Titus Lucretius Carus']	['Lucret.']	['De Rerum Natura']	['Translation source: http://tinyurl.com/o8vk8v7', 'On full title page.']	
336244	The vicar of Wakefield: a tale. Suposed to be written by himself. The third edition. Vol. I.	Goldsmith, Oliver	1766	['""Sperate miseri, cavete fælices.""']	['""Let the wretched hope and the happy be cautious""']		["Burton's Anatomy of Melancholy."]			['Translation found in Notes and Queries (3 July 1986; Google Books)"']	['v.1', 'v.2']
3387037	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The third edition, greatly enlarged and corrected. In four volumes. Vol. I.	Johnstone, Charles	1767	['""-Hold the mirror up to nature, to shew vice its own image, virtue his own likeness,---And the very age and body of the times---His form and pressure.""']			['Hamlet']	['Shakespear.']	['William Shakespeare"']		
3387037	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The third edition, greatly enlarged and corrected. In four volumes. Vol. I.	Johnstone, Charles	1767	['""Qui capit, ille facit.""']	['The one who takes it, the same makes it (i.e., if the shoe fits, let the cobbler wear it)']					['Latin."']	
3477271	The celebrated Mrs. Pilkington's jests: or the cabinet of wit and humour. To which is now first added, a great variety of bon mots, witticisms, and anecdotes of the inimitable Dr. Swift, dean of St. Patrick's, Dublin. The whole forming the most brilliant collection of quaint jokes, facetious puns, smart repartees, entertaining tales in verse and prose, epigrams, epitaphs, conundrums, &c. &c. now extant.	Pilkington, Laetitia	1764	['Punning is a talent which no man affects to despise, but he that is without it.']				['Swift']	['Jonathan Swift']		
3488547	The pilgrim's progress from this world to that which is to come: the second part. Delivered under the similitude of a dream: wherein is set forth the manner of the setting out of Christian's wife and children; their dangerous journey, and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1760	['I have used similitudes,']		['xii. 10.']	['Hosea 12:10']	['Holea']	['Hosea']	["Epigraph is the same as the one found in the first part of pilgrim's progress bound with this second part."]	
3765250	Hymen's praeludia: or, love's master-piece. Being that so-much-admir'd romance, intitled, Cleopatra. In twelve parts. Written originally in French, and now elegantly render'd into English, by Robert Loveday. Vol. I.	La CalpreneÃÄde, Gaultier de Coste	1736	['Quid magìs optaret Cleopatra parentibus orta conspicuis, comiti quàm pacuisse thori?']		['Evand.']					['v.1', 'v.2', 'v.3', 'v.4', 'v.5', 'v.6', 'v.7', 'v.8']
3887499	The unnatural mother: or, innocent love persecuted. Being the genuine and most affecting history of the tragical and fatal consequences that attended the sincere and disinterested passion of a gentleman of an eminent station in the law, and a young lady of a considerable family in one of the politest courts of Europe.		1734	["In vain it is from fate to fly, --- Since first, or last, we all must dye: --- And 'tis, as sure decreed above, --- That first, or last, we all must love."]				['Lansdowne']	['George Granville, Baron Lansdowne']	['Title page', 'Seems to come from a poem titled in different editions ""To Myra,""  ""Loving at First Sight,"" and ""To Myra. Loving at First Sight."" Slight differences in wording and punctuation between the lines as they appear in different editions of Granville\'s work and as they are quoted here."']	
73133	The savages of Europe. From the French.	Lesuire, Robert Martin	1764	['---Fas est ab hoste doceri']	['It is lawful to be taught by an enemy.']		['Metamorphosis, IV, 428']		['Ovid']	['Translation from Latin and source found in ""A Literary Manual of Foreign Quotations, Ancient and Modern"", compiled by John Devoe Belton, page 63."']	
1801660	The lover's week: or, The six days adventures of Philander and Amaryllis. Written by a young lady.	M. H	1718	["The cause of love can never be assign'd;---'tis no face, but in the lover's mind."]				['Dryden']	['John Dryden']	['Located on full title page.']	
1801799	The surprize, or, constancy rewarded, by the author of The masqueraders, or fatal curiosity.	Haywood, Eliza Fowler	1724	["Love's an heroick passion, which can find--No room in any base degen'rate mind:--It kindles all the soul with honour's fire,--To make the lover worthy his desire."]			['The conquest of Granada by the Spaniards.']	['Dryden']	['John Dryden']	['Epigraph located full title page.']	
1817470	Letters from a Persian in England, to his friend at Ispahan. The third edition.	Lyttelton, George Lyttelton	1735	['Non ita Certandi cupidus, quam propter Amorem/ Quod te imitari Aveo']	['Not so much desiring to be your rival, as for love, because I yearn to copy you']		['De Rerum Natura, Book Three, lines 5-6']		['Lucretius Carus, Titus']	['Translation source: Loeb Classical Library, http://www.loebclassics.com/view/lucretius-de_rerum_natura/1924/pb_LCL181.189.xml']	
181766	The history of the adventures of Arthur O'Bradley. Vol. II.	Potter, John	1769	['""---Sit mihi fas audita loqui---""']	['Let me have permission to state what I have heard.']			['Virgil.']	['Virgil.']		['v.2"']
1818165	Letters from the Marchioness de M***, to the Count de R***. Translated from the original French, by Mr. Humphreys.	CrÈbillon, Claude-Prosper Jolyot de	1735	["If any love-letters may be rank'd with the celebrated ones of Abelard and Eloisa; those of a religious Portuguese lady, and those of the chevalier de Her--; they are these of the marchioness de M- to the count de R-. They have the fire, the turn, the spirit, and easy air of those we have mention'd: they furnish us besides with this useful lesson, that guilty love must expect to meet with unhappy consequences."]		['Journ. Liter. 1734-']	['Journal of Literature (1734)']			['Title page']	
191049	The histories of some of the penitents in the Magdalen-House, as supposed to be related by themselves. In two volumes.		1760	["In the corrupted currents of this world,---offence's gilded hand may shove by justice:---and oft is is seen, the wicked prize itself---buys out the law: but 'tis not so above ;---there is no shuffling; there the actions lies---in his true nature; and we ourselves compell'd,---ev'n to the teeth and forehead of our fault,---to give in evidence. What then? What rests?--- Try what repentance can: What can it not?"]			['Hamlet, Act III Scene III']	['Shakesp.']	['William Shakespeare']		['v.1', 'v.2']
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['Multitudinis imperitæ non formido judicia; meis tamen, rogo, parcant opusculis — in quibus fuit propositi semper, a jocis ad seria, a seriis vicissim ad jocos transire.']	['I do not dread the judgements of the ignorant multitude; I ask, however, that they spare my little works in which it was always the design to pass in turn from jests to serious matters and from serious matters to jests.']	['Joan. Saresberiensis']	['Policratus']	['Episcopus Lugdun']	['John of Salisbury']	['Translation source: http://www.constitution.org/salisbury/policrat123.htm']	['v.3', 'v.4']
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['Dixero si quid fortè jocosius, hoc mihi juris — Cum venia dabis. —']	['If I have spoken freely, -- If perchance too jokingly, you will give me the favor']	['Hor.']	['Satires 1.4']		['Horace']	['Translation source: https://latinintranslation.wordpress.com/2011/09/10/horace-satires-1-4/']	['v.5', 'v.6']
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['—— Si quis calumnietur levius effe quam decet theologum, aut mordacius quam deceat Christianum —— non Ego, sed Democritus dixit.----']	['Should anyone judge my writings harshly as being in a lighter vein than suits a theologian or more biting than is appropriate to a Christian-not I, but Demmocritus said it']	['Erasmus']			['Desiderius Erasmus']	['Translation source: http://www.tristramshandyweb.it/sezioni/langrhet/langrhet_themes/multivoice/Latin.htm', 'Erasmus quoting Democritus', 'Part of quote found in The Anatomy of Melancholy']	['v.5', 'v.6']
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['Non enim excursus hic ejus, sed opus ipsum est.']		['Plin.']	['Epistolæ 6']	['Lib. quintus Epistola sexta.']	['Pliny the Younger']		['v.7', 'v.8']
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['Si quid urbaniusculè lusum a nobis, per Musas et Charitas et omnium poetarum Numina, Oro te, ne me malè capias.']							['v.9']
194937	The peregrinations of Jeremiah Grant, Esq; The West-Indian.		1763	['Ac plerique suam ipsi vitam narrare, Fiduciam potius morum, quam arrogantiam arbitrati sunt.']	['To write their lives showed the confidence of integrity rather than arrogance, they observed.', 'Google Translate']		['The Agricola of Tacitus']	['Tacitus']	['Tacitus']		
195421	The Life and opinions of Bertram Montfichet, Esq; written by himself.		1761	["Opinion gilds with varying ways--Those painted clouds that beautify our days;--Each want of happiness by hope supply'd,--And each vacuity of sense by pride."]		["Pope's Essay on Man"]	['An Essay on Man: Epistle II']	['Pope']	['Alexander Pope']	['Located full title page, v.1']	['v.1']
195421	The Life and opinions of Bertram Montfichet, Esq; written by himself.		1761	['[in Greek]']		['[in Greek]']		['[in Greek]']		['Located full title page, v.2']	['v.2']
196684	The mistakes of the heart: or, memoirs of Lady Carolina Pelham and Lady Victoria Nevil. In a series of letters. Published by M. Treyssac de Vergy, counsellor in the parliaments of Paris and Bourdeaux. Vol. I.	Treyssac de Vergy, Pierre Henri	1769	['At feeling hearts I fling, nor ever miss the game.']			['Cloe Hunting']	['Prior.']	['Matthew Prior']	['There is a mistake in the quotation - the correct line is ""At human hearts we fling"" rather than ""I fling"". "']	['v.1', 'v.2', 'v.3']
196600-1	The reverie: or, a flight to the paradise of fools. Published by the editor of the Adventures of a Guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	["-All things vain, or all who in vain things---Build their fond Hopes of glory, or lasting fame,---Or happiness, in this, or the'other life--"]				['Milton']	['Paradise Lost', 'John Milton']	['In Paradise Lost, ""build"" is in past tense - ""built""."']	['v.1', 'v.2']
199118	Daphnis: a poetical, pastoral novel. Translated from the German of Mr. Gessner, the celebrated author of the death of Abel. By an English gentleman, who resided several years at Hamburgh. To which is prefixed, a prefatory discourse on the origin and use of pastoral poetry.	Gessner, Salomon	1768	['-Daphnimque tuum tollemus ad astra.']	['-We shall raise your Daphnis to the stars.']		['The eclogues of Virgil, 5:20.']	['Virg.']	['Virgil']	['Epigraph in Latin. Translation source: p.295 of Modes of analogy in ancient and medieval verse, by Phillip Damon. Damon also identifies original source of Virgil quote.']	
199118	Daphnis: a poetical, pastoral novel. Translated from the German of Mr. Gessner, the celebrated author of the death of Abel. By an English gentleman, who resided several years at Hamburgh. To which is prefixed, a prefatory discourse on the origin and use of pastoral poetry.	Gessner, Salomon	1768	['Lectorem delectando, pariterque monendo. Hic meret aera Liber Sofiis, hic & mare transit, et longum noto scriptori prorogat aevum.']			['Ars poetica']	['Hor.']	['Horace']	['Epigraph in Latin. Could not locate translation.']	
196600-2	The reverie; or, a flight to the paradise of fools. By the editor of the Adventures of a Guinea. In two volumes. Volume the first.	Johnstone, Charles	1763	["All Things vain, or all who in vain Things---Build their fond Hopes of Glory, or lasting Fame,---Or Happiness in this or the'other Life."]			['Paradise Lost']	['Milton']	['John Milton']	['In Paradise Lost, ""build"" is in past tense - ""built""."']	['v.1', 'v.2']
253936	The life and character of Jane Shore. Collected from our best historians, chiefly from the writings of Sir Thomas More; who was her cotemporary [sic], and personally knew her. Humbly offer'd to the readers and spectators of her tragedy written by Mr. Rowe. Inscrib'd to Mrs. Oldfield.		1714	['------Tarpeium limen adora --- Pronus, &auratam Junoni caede juvencam, --- Si tibi contigerit capitis matrona pudici.']	['Lie flat and kiss the Tarpeian threshold or slaughter a gilded calf to Juno if you can find an upper-class wife who will stay true to you.']	['Sat. 6.']	['Satire 6']	['Juv.']	['Juvenal']	['On full title page.', 'Translation source: Satiric Advice on Women and Marriage, ed. Warren S. Smith, p. 125. http://faculty.humanities.uci.edu/avansant/teaching/women-satire-S2014/Satiric-Advice-on-Women-and-Marriage.-From-Plautus-to-Chaucer.pdf']	
276154	The honour of chivalry: or, the famous and delectable history of Don Bellianis of Greece. Containing the valiant exploits of that magnanimous and heroick prince; son unto the emperor Don Bellaneo of Greece. Wherein are described, the strange and dangerous adventures that befell him: with his love towards the Princess Florisbella, daughter to the Soldan of Babylon. Translated out of Italian.	FernaÃÅndez, JeroÃÅnimo	1703	['Sed tamen est tristissima janua nostrae, --- Et labor est unus tempora prima pati.']	['Still, the entrance to my art is very gloomy, and the greatest task’s to survive the first few hours.']		['Remedia Amoris']		['Ovidius Naso, Publius']	['Translation from poetryintranslation.com']	
280044	Court tales: or, a history of the amours of the present nobility. To which is added, a compleat key.		1717	['The court\'s a golden, but a fatal circle -- Upon whose magic skirts a thousand devils, -- In chrystal forms, fit tempting innocence, -- And beckon early virtue from its centre.""']			['Nero, Emperor of Rome']	['Lee.']	['Lee, Nathaniel"']		
280894	The secret history of Arlus and Odolphus, ministers of state to the Empress of Grandinsula. In which are discover'd the labour'd artifices formerly us'd for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate. Humbly offer'd to those good people of Grandinsula, who have not yet done wond'ring, why that Princess wou'd change so notable a ministry.		1710	['Innova fert animus mutatas dicere formas corpora--']	['Of shapes transformed to bodies strange, I purpose to entreat']		['Metamorphoses']		['Ovid']	['Located full title page. Translation from latin to English: Arthur Golding, 1567. Translation and source information from Editoreric.com.']	
280895	The secret history of Arlus and Odolphus, ministers of state to the Empress of Grandinsula. In which are discover'd the labour'd artifices formerly us'd for the removal of Arlus, and the true causes of his late restoration, upon the dismission of Odolphus and the Quinquinvirate. Humbly offer'd to those good people of Grandinsula, who have not yet done wond'ring, why that Princess wou'd change so notable a ministry.		1710	['Innova fert animus mutatas dicere formas corpora--']	['Of shapes transformed to bodies strange, I purpose to entreat']		['Metamorphoses']		['Ovid']	['Located full title page. Translation from latin to English: Arthur Golding, 1567. Translation and source information from Editoreric.com.']	
311239	The whole comical works of Monsr. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters,&c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others. The second edition, revised and corrected.	Scarron	1703	['Ridiculum acri -- Fortius & melius magnas plerumq; secat res.']	['Ridicule often decides matters of importance more effectually, and in a better manner, than severity of satire: ridicule is frequently employed with more power and success than severity.']			['Hor.']	['Horace']	['Translation from A New Dictionary of Quotations from the Greek, Latin, and Modern Languages']	
311239	The whole comical works of Monsr. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters,&c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others. The second edition, revised and corrected.	Scarron	1703	['Rebus in Angustis facile est contemnere Vitam: Fortiter ille Facit, qui miser esse potest.']	['It is easy in misfortune to despise life; but he does bravely who can enjoy misery']			['Mart.']	['Martial']	['Translation from The Routledge Dictionary of Latin Quotations']	
3448398	The pilgrim's progress: from this world, to that which is to come: delivered under the similitude of a dream. Wherein is discover'd, the manner of his setting out, his dangerous journey, and safe arrival at the desired country. In two parts, complete. By John Bunyan. The two and twentieth edition, adorned with twenty-two copper plates, engraven by J. Stuart.	Bunyan, John	1728	['I have used similitudes.']		['Hosea xii. 10.']	['Old Testament, Hosea 12:10']			['On both title pages']	
3450674	The letters that passed between Theodosius and Constantia; after she had taken the veil. Now first published from the original manuscripts.	Langhorne, John	1763	['Ca sera cette paix dont sa Bonté supréme/ De ses vrais serviteurs remplit la saineté;/ Et que possede un cœur qui rentrant en soi-meme/ Enchasse tout vanité.']			['Psaume LXXXIV.']	['Pierre Corneille.']	['Pierre Corneille']	['Full title-page.']	
3450674	The letters that passed between Theodosius and Constantia; after she had taken the veil. Now first published from the original manuscripts.	Langhorne, John	1763	['These letters are yet extant in the nunnery, where Constantia resided, and are often read to the young religious, to inspire them with good resolutions, and sentiments of virtue.']			['Constantia and Theodosius']	['Addison.']	['Joseph Addison']	['Full title-page.']	
3488499	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream: wherein is discover'd the manner of his setting out: his dangerous journey; and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1761	['""I have used similitudes,""']		['xii. 10.']	['Hosea 12:10']	['Holea']	['Hosea"']		
3490269	The most famous, delectable, and pleasant history of of Parismus, the most renowned prince of Bohemia. The First part. Containing his most noble achievements and triumphant battels fought against the Persians: his love to the beautiful princess Lauren, the king’s daughter of Thessaly. The great dangers he passed in the island of rocks; and his strange adventures in the desolate island. The fifteenth impression. Corrected and amended.	Ford, Emanuel	1704	['Third-person']					['Poems']		
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['--Juvat immemorata ferentem -- Ingenuis oculisq; legi, manibusq; teneri.']				['Hor.']	['Horace']	['Located on the title page for ""A Comment upon the history of Tom Thumb."']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['Quae genus aut flexum veriant-- Heteroclita sunto.']	['Which they have produced , or a bend in the variant, Heteroclita to be brief.']		['The cheats a comedy : written in the year, M.DC. LXII.']		['Wilson, John']	['Translation from Google Translate.', 'Located on the title page for ""Crispin the cobler\'s confutation of Ben. H----- In an epistle to him.""', 'Full original quote is: ""Quae genus aut flexum variant, quæcunque novato ritu deficiunt superantve, Heteroclita sunto."']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['Sola novum ictuq; nefas harpyia celano-- prodigium canit, & trisles denuntiat iras.']	['The Harpy Celaeno alone predicts a prodigy strange and horrible to relate, and denounces against us direful vengeance.""']		['Aeneidos Lib. III.']	['Virg.']	['Vergilius Maro, Publius']	['Translation from ""The works of Virgil translated into english prose"" on Google books.', 'Located on the title page for ""The story of the St. A----n\'s ghost, or the apparition of Mother Haggy. Collected from the best manscripts."']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['Agitur enim nihil aliud, quirites, quam ut nullum sit posthac in Republica Publicum Concilium, nulla bonorum consensio contra improborum furorem & audaciam, nullum extremis reipublicae temporibus perfugium & praesidium salutis.']	['It is a matter of nothing else, the citizens , rather than in the State of the State Council that there is no future , there is no &of good men against the fury of the boldness of wicked men , there is no place of refuge for the times of the Republic and the ends of the protection of health .']		['Pro C. Rabirio']	['Tull.']	['Cicero, Marcus Tullius']	['Translation from Google Translate.', 'Located on the title page for ""The testimonies of the citizens of Fickleborough, concerning the life and character of Robert Hush, commonly call\'d Bob..."']	
3768559	Miscellaneous works of Dr. William Wagstaffe, physician to St. Bartholomew's-Hospital, fellow of the College of Physicians, and of the Royal Society. To which is prefix'd his life, and an account of his writings. Adorn'd with several curious cuts engrav'd on copper. His character writ by an eminent physician soon after his death. He was no less valued for his skill in his profession, which he shewed in several useful treatises, than admired for his wit and facetiousness in conversation. The second edition.	Wagstaffe, William	1726	['Quare P.C. secedant improbi, secernant se a bonis, unum in locum congregentur, muro denique, id quod saepe jam dixi, secernantur a nobis.']	['Why P.C. let the wicked separate themselves from the good, be gathered together in one place , with a wall , in short , as you have already said before, be separated from us.']		['Oration VI. Against Cataline. Sect. XIII.']	['Tully']	['Cicero, Marcus Tullius']	['Translation from Google Translate.', 'Located on the title page for ""The representation of the loyal subjects of Albinia."']	
