id	title	author	date	a	d	1	b	2	c	x	v
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	["When oft, by pain or grief oppress'd,---Sweety poesy, enchanting fair,---Has breath'd some heav'nly dulcet air,---And sooth'd my soul to rest.---But when her magic harp she strung,---And softly play'd and and sweetly sung;---Bidding the tranced fancy fly---O'er oceans vast from shore to shore;---Raising bright visions to the mental eye,---Of ages long since past, and days of yore;---List'ning enraptur'd to the strain,---Nor sickness, sorrow, care, or pain,---Was e'er remember'd more."]						['Located title page. Source of epigraph unknown.']	
1361816	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Extremes of habits, manners, time and space,---Brought close together, here stood face to face,---And gave at once a contrast to the view,---that other lands and ages never knew.']			['The Backwoodsman']	['Paulding']	['James Kirke Paulding']		['v.1', 'v.2']
1361817	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Extremes of habits, manner, time and space,---Brought close together, here stood face to face,---And gave at once a contrast to the view,---That other lands and ages never knew.']			['The Backwoodsman']	['Paulding.']	['Paulding, James Kirke']	['Title Page']	['v.1', 'v.2']
1724557	Precaution, a novel. In two volumes. Vol. I.	Cooper, James Fenimore	1820	["Be wise to day, 'tis madness to defer---To-morrow's caution may arrive too late."]			['The complaint; or night thoughts on life, death, and immortality']		['Edward Young']	['First line of epigraph appears to be taken from the Young poem; second line is perhaps written by the author of the text. First line of epigraph found on The Poetry Foundation: http://www.poetryfoundation.org/poems-and-poets/poems/detail/45596']	['v.1', 'v.2']
1740351	Bracebridge hall, or the humourists. A medley, by Geoffrey Crayon, Gent. In two volumes. Vol. I.	Irving, Washington	1822	['Under this cloud I walk, gentlemen. I am a traveller, who, having surveyed most of the terrestrial angles of this globe, am hither arrived, to peruse this little spot.']		['Christmas Ordinary']	['The Christmas Ordinary, A private show, scene vii']		['W.R. Master of Arts']		['v.1', 'v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Be hush'd, my dark spirit! for wisdom condemns,---when the faint and the feeble deplore;---be strong as the rock of the ocean that stems---a thousand wild waves on the shore!---through the perils of chance, and the scowl of disdain,---may thy front be unalter'd, thy courage elate!---yea, even the name I have worshipped in vain---shall awake not the sigh of rememrance again;---to bear is to conquer our fate."]			['Lines written on visiting a scene in Argyleshire']	['Campbell']	['Thomas Campbell']	['Located chapter 19']	['v.2']
1805125	Errata; or, the works of Will. Adams. A tale by the author of Logan, Seventy-six, and Randolph. In two volumes.--Vol. II.	Neal, John	1823	['And there appeared a great wonder in heaven--a woman.']		['Revelations 12,1.']	['Revelations 12:1']			['Located v.2 title page.']	
2427580	Gotham and the Gothamites, a medley.	Judah, Samuel B. H	1823	["Hig.-Come, bring him out, for here we sit in justice;---Each man take a cudgel, a good cudgel:---and now attend our sentence-that you are rogues,---And mischievous base rascals--there's the point now---I take it, it is confessed.---Prig.-Deny it, if ye dare, knaves.---Boors.-We are rogues, sir.---Hig.-To amplify the matter, then; rogues ye are---and cudgeled ye shall be, ere we leave ye."]		["The beggar's bush."]	["The beggar's bush"]			["The beggar's bush is a 17th ce English play with unknown/disputed authorship."]	
3455155	History of Constantius and Pulchera; or, virtue rewarded.		1821	["........................prepare to hear---a story that will turn thee into stone:---could there be hewn a monstrous gap in nature,---a flaw made through the centre by some god,---thro' which the groans of ghosts might strike the ear,---they would not wound thee as this story will-"]			['Oedipus']	['Lee']	['Nathaniel Lee', 'John Dryden']	['This adaptation of Oedipus was coauthored by Lee and Dryden.']	
3455357	The rebels, or Boston before the revolution. By the author of Hobomok.	Child, Lydia Maria Francis	1825	["Here the free spirit of mankind at length---throws its last fetters off; and who shall place---a limit to the giant's unchained strength,---or curb his swiftness in the forward race"]			['America']	['Bryant']	['William Cullen Bryant']		
3455848	The elixir of moonshine; being a collection of prose and poetry, by the mad poet. A great proportion of which has never before been published.	Clarke, McDonald	1822	["'Tis vain for present fame to wish:---Our persons first must be forgotten,---For poets are like stinking fish,---That never shine until they're rotten."]				['Lunux.']		['Author of epigraph seems to be Clarke himself', 'Title Page']	
3456688	The spy; a tale of the neutral ground. By the author of              ""Precaution."" In two volumes. Vol. I. Second edition.	Cooper, James Fenimore	1822	['""Breathes there a man with soul so dead,---Who never to himself hath              said,---This is my own, my native land.--""']			['""Patriotism""']		['Sir Walter Scott']	['Located on title page."']	['v.1', 'v.2']
3457680	The pilot; a tale of the sea. By the author of The pioneers, &c. &c. In two volumes....Vol.I.	Cooper, James Fenimore	1823	['List! ye Landsmen, all to me.']			['The Storm. Part VII, The Sea.']		['George Alexander Stevens']		['v.1', 'v.2']
3459911	Salmagundi; or, the whim-whams and opinions of Launcelot Langstaff, esq. and others. Third edition. Volume I.	Irving, Washington	1820	['In hoc est hoax, cum quiz et jokesez,---Et smoken, toastem, roastem folksez,---Fee, faw, fum.---WIth baked, and broiled, and stewed, and toasted;---And fried, and boiled, and smoked, and roasted,---We treat the town.']				['Psalmanazar']		['Parody Latin and translation, falsely attributed to George Psalmanazar.']	['v.1', 'v.2']
3464706	Koningsmarke, the long finne, a story of the new world. In two volumes. Vol. I.	Paulding, James Kirke	1823	["'This affair being taken into consideration, it was ajudged that Koningsmarke, commonly called the Long Finne, deserved to die; yet, in regard that many concerned in the affair being simple and ignorant people, it was thought fit to order that the Long Finne should be severely **********'"]		['Fragment of minutes of council in New-York']				['Epigraph most likely written by author.']	['v.1', 'v.2']
3468177	The valley of Shenandoah: or, memoirs of the Graysons. In two volumes.--Vol. I.	Tucker, George	1824	['Fame, honour, beauty, state, train, blood, and birth,---Are but the fading blossoms of the earth.']			['A Farewell to the Vanities of the World']	['Sir H. Wotton.']		['Author of this line of poetry is uncertain. Some attribute it to Sir Walter Raleigh.']	['v.1', 'v.2']
3469522	Hobomok, a tale of early times. By an American.	Child, Lydia Maria Francis	1824	["Then all this youthful paradise around,---and all the broad and boundless mainland, lay---cooled by the interminable wood, that frowned---O'er mount and vale."]			['The Ages']	['Bryant']	['William Cullen Bryant']		
3469776	Yorktown: an historical romance. In two volumes. Volume I.	Cushing, E. L	1826	['In a moment, we may plunge our years---in fatal penitence, and in the blight---of our own sould, turn all our blood to tears---and colour things to come with hues of night.']			["Childe Harold's Pilgrimage, LXX"]	['Lord Byron']	['Baron George Byron']		['v.1.', 'v.2.']
3469781	Francis Berrian, or the Mexican Patriot. In two volumes. Vol. I.	Flint, Timothy	1826	['Y si te acercas mas a nuestras dias,---O Clito, en las hisotrias--Veras, donde con sangre las memorias--No estuvieren borradas,---Que de horrores manchadas---Vidas tantas estan esclarecidas,---Que leeras mas escandalos ue vidas.']			['Sermon Estoico de Censura Moral']	['Quevedo']	['Francisco de Quevedo Villegas']	['Unofficial translation: ""And if you come closer to our days,hidden in the histories you will see that where the memories were not erased with blood, the horror stained lives are revealed, you will read more scandals of life."']	['v.1']
5911017	The buccaneers; a romance of our own country, in its ancient day; illustrated with divers marvellous histories, and antique and facetious episodes; gathered from the most authentic chronicles & affirmed records extant from the settlement of the Niew Nederlandts until the times of the famous Richard Kid: carefully collated from the laborious researches, and minute investigations, of that excellent antiquary and sublime philosopher, Yclept Terentius Phlogobombos. In five books.	Judah, Samuel B. H	1827	['There are land rats, and water rats---There are land thieves and water thieves.']			['The Merchant of Venice, act 1, scene 3']	['Shakespeare.']	['William Shakespeare']	['Located both title pages. Appears to be paraphrased from the Shakespeare; original words are, ""there be land-rats and water-rats, water-thieves and land-thieves"']	['v.1', 'v.2']
3470604	The life and adventures of Dr. Caleb; who migrated from Egypt, and afterwards practised physic in the land of Canaan and elsewhere: an allegory; designed principally to amuse and edify young people. By Aaron Lummus, Evangelii Praedicator.	Lummus, Aaron	1822	['Which things are an allegory...']		['Gal.4.24']	['Galatians 4:24']		['Paul the Apostle']	['Located title page']	
3471348	Keep cool, a novel. Written in hot weather. By somebody, M.D.C. &c. &c. &c. Author of sundry works of great merit---never published, or read, from his-story. Reviewed by -- himself -- ""Esquire."" In two volumes. Vol. I.	Neal, John	1817	["Rats and gentlemen,---catch'd and waited on."]				['Solomon Gun-dy']		['Seems to have been written by the author of the text.']	['v.1', 'v.2']
3471418	Logan, a family history. In two volumes.--Vol. I.	Neal, John	1822	['Hear me, for I will speak.']		['Brutus']	['Julius Caesar Act 4, Scene 3']		['William Shakespeare']		['v.1', 'v.2']
3478066	Hope Leslie; or early times in the Massachusetts. By the author of Redwood. In two volumes. Vol. I.	Sedgwick, Catharine Maria	1827	["Here stood the Indian chieftain, rejoicing in his glory!---How deep the shade of sadness that rests upon his story:---For the white man came with power--like brethren they met---But the Indian fires went out, and the Indian sun has set!------And the chieftan has departed--gone is his hunting ground,---And the twanging of his bow-string is a forgotten sound:---Where dwelleth yesterday? and where is Echo's cell?---Where has the rainbow vanished?---there does the Indian dwell."]			["Sachem's Hill"]	['E.']	['Eliza Lee Follen']		['v.1', 'v.2']
3478155	A New-England tale; or, sketches of New-England character and manners.	Sedgwick, Catharine Maria	1822	['But how the subject theme may gang,---Let time and chance determine;---Perhaps it may turn out a sang,---Perhaps turn out a sermon.']			['Epistle to a Young Friend']	['Burns']	['Robert Burns']	['Located full title page']	
3478219	Redwood; a tale. In two volumes. Vol. I.	Sedgwick, Catharine Maria	1824	['Whilst the infidel mocks at the superstitions of the vulgar, insults over their credulous fears, their childish errors, their fantastic rites, it does not occur to him to observe, that the most preposterous device by which the weakest devotee ever believed he was securing the happiness of a future life, is more rational than unconcern about it. Upon this subject nothing is so absurd as indifference;--no folly so contemptible as thoughtlessness or levity.']			['The principles of moral and political philosophy']	['Paley']	['William Paley']	['Located title page of each volume']	['v.1', 'v.2']
3478620	A voyage to the moon: with some account of the manners and customs, science and philosophy, of the people of Morosofia, and other Lunarians. By Joseph Atterley.	Tucker, George	1827	['It is the very error of the moon:---she comes more near the earth than she was wont,---and makes men mad.']		['Othello']	['Othello']		['Shakespeare']		
3570636-1	The thatcher's wife; or an account of Mary Camps.	Marks, Richard	1824	['""Oft as the bell, with solemn toll,---Speak the departure of a soul,---Let each one ask himself, \'Am I---Prepared, should I be called to die?""']			['Olney hymns']		['John Newton']	['Located on first page of text"']	
3570636-2	The thatcher's wife; or an account of Mary Camps.	Marks, Richard	1824	['""Oft as the bell, with solemn toll,---Speak the departure of a soul,---Let each one ask himself, \'Am I---Prepared, should I be called to die?""']			['Olney hymns']		['John Newton']	['Located on first page of text"']	
3571220-1	Ellen: A tale--In three parts. By an American lady. Second edition.	Marshall	1820	["I must be measured by my mind;---This mind's the standard of a man."]			['True Greatness']	['Watts.']	['Watts, Isaac']	['The epigraph is a misquote. Watts\' poem True Greatness reads: ""Were I so tall to reach the pole---Or grasp the ocean with my span,---I must be measured by my soul:---The mind\'s the standard of the man."" Epigraph located on first page of text."']	
3571220-2	Ellen: A tale--In three parts. By an American lady. Second edition.	Marshall	1820	["I must be measured by my mind;---This mind's the standard of a man."]			['True Greatness']	['Watts.']	['Watts, Isaac']	['The epigraph is a misquote. Watts\' poem True Greatness reads: ""Were I so tall to reach the pole---Or grasp the ocean with my span,---I must be measured by my soul:---The mind\'s the standard of the man."" Epigraph located on first page of text."']	
3571294	A visit to a sabbath evening school, a narrative for children. By a sabbath school teacher.	Sabbath school teacher	1818	["Religion should our thoughts engage---Amidst our youthful bloom;---'Twill fit us for declining age,---And for the silent tomb."]			['Hymns Adapted to the Circumstances of Public Worship and Private Devotion']		['Fawcett, John']	['Located on title page']	
3767898	The witch of New England; a romance.	M\'Call, John C	1824	['Call you theis witches?---They be tumblers methinks.']			['The Witch']	['Middleton']	['Thomas Middleton']	['Located full title page']	
55077	The gleaner. A miscellaneous production. In three volumes. By Constantia. Vol. I.	Murray, Judith Sargent	1798	["Slow to condemn, and seeking to commend,---good sense will with deliberation scan;---to trivial faults unwilling to descend,---if virtue gave, and form'd the general plan."]						['Epigraph is located on title page of each volume. It seems to be written by the author of the text and original to the book.']	['v.1', 'v.2', 'v.3']
74927	The history of Charlotte Temple. Founded on fact. By Mrs. Rowson, author of Victoria, the Inquistor, Fille de Chambre, &c. In two volumes. Vol. I.	Rowson	1801	["She was her parent's only joy:---They had but one--one darling child."]		['Romeo and Juliet.']				['Located on both title pages. Apparently misattributed; lines do not actually appear in Romeo and Juliet.']	['v.1', 'v.2']
88576	Humanity in Algiers: or, the story of Azem. By an American, late a slave in Algiers.	American	1801	["'I found them free, and free they must remain,---Till they inthral themselves: I else must change---Their nature, and revoke the high decree---Unchangeable, eternal, which ordain'd---Their freedom' (says Jehovah.)"]			['Paradist Lost, book three']	['Milton.']	['Milton, John']	['Epigraph differs slightly from original, which reads: ""I formed them free, and free they must remain [...]"']	
90019	Charlotte. A tale of truth. By Mrs. Rowson, of the New Theatre Philadelphia; author of Victoria, The inquisitor, Fille de chambre, &c. In two volumes. Vol. I. Second Philadelphia edition	Rowson	1794	['Her form was faultless, and her mind,---Untainted yet by art,---Was nobly, just, humane, and kind,---And virtue warm\'d her heart.---But ah! the cruel spoiler came--""']						['These lines are likely original to Charlotte. A tale of truth.']	['v.1', 'v.2"']
1720878	A father's instructions; consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature: by Thomas Percival, M.D. F.R.S. and A.S. Lond. F.R.S. and R.M.S. Edinb. President of the Literary and Philosophical Society of Manchester, and member of various foreign societies. The ninth edition.	Percival, Thomas	1800	['My dog, the trustiest of his kind,---with gratitude inflames my mind;---I mark his true, his faithful way,---and in my service copy tray.']		["Gay's Fables."]	['The Shepherd and the Philosopher']		['John Gay']	['Epigraph is located before the section ""My dog,"" p98"']	
54482	Wieland; or, the transformation. An American tale.	Brown, Charles Brockden	1798	["From virtue's blissful paths away---The double-tongued are sure to stray;---Good is a forth-right journey still,---And mazy paths but lead to ill."]			['Wieland']		['Charles Brockden Brown']	['Located title page. Poem appears to be original to Wieland.']	
58980	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochambeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicuous part in the French Revolution, and after a great variety of enterprizes, hazards and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol.I.	Pye, Henry James	1795	["Let grumbling sans-culottes our laws decry;--Let Fox harangue, and baffled Priestley fly:--Let snuffling Stanhope hie to Gallia's shore,--And hug his canting comrade, Jean le Noir."]						['Located full title page, v.1-2. Lines of epigraph likely original to this work.']	['v.1', 'v.2']
59418	Trials of the human heart, a novel in four volumes. By Mrs. Rowson, of the new theatre, Philadelphia, author of Charlotte, Fille de Chambre, inquisitor, &c. &c. Vol.II	Rowson	1795	['""If there\'s a power above us--- (And that there is, all nature cries alout--- Through all her works) he must delight in virtue.--- The soul secured in her existence, smiles, at the drawn dagger and defies its point.""']			['Cato: A Tragedy, Act V Scene I']		['Joseph Addison']	['On volume title page"']	['v.2', 'v.3', 'v.4']
5946802	A narrative of the extraordinary adventures, and sufferings by shipwreck & imprisonment, of Donald Campbell, esq. of Barbreck: with the singular humours of his Tartar guide, Hassan Artaz; comprising the occurrences of four years and fice days, in an overland journey to India. In a series of letters to his son.	Campbell, Donald	1799	['What is this world? Thy school, o misery!---Our only lesson is, to learn to suffer;---and he who knows not that, was born for nothing.']			['The Revenge']	['Young']	['Edward Young']		
73408	The Algerine captive; or, the life and adventures of Doctor Updike Underhill: six years a prisoner among the Algerines. Volume I. 	Tyler, Royall	1797	['----By your patience,---I will a round unvarnished tale deliver---Of my whole course.----']			['Othello 1.3']	['Shakespeare.']	['William Shakespeare']		['v.1', 'v.2']
73842	Mentoria; or the young lady's friend. In two volumes. By Mrs. Rowson, of the New-Theatre, Philadelphia: author of The Inquisitor, Fille de chambre, Victoria, Charlotte, &c. &c. Vol. I.	Rowson	1794	['Detested be the pen whose baneful influence---could to the youthful docile mind convey---pernicious precepts, tell loose tales,---and paint illicit passion in such colours,---as might mislead the unsuspecting heart,---and vitiate the young unsettled judgment.---I would not for the riches of the East,---abuse the noblest gifts of heaven thus,---or sink my genius to such prostitution.']				['Epigraph likely written by the author']			['v.1', 'v.2']
75774	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÃÅbastien	1795	["Le tems present est gros de l'avenir."]	['The present is pregnant with the future']		['Monadology']	['Leibnitz']	['Leibniz']	['Located on title page. The source text is La Monadologie in French. The quote from the source text reads: ""Et comme tout présent état d\'une substance simple est naturellement une suite de son état précédent, tellement, que le présent y est gros de l\'avenir."" In English: ""And as every present state of a simple substance is naturally a consequence of its preceding state, so its present is pregnant with its future."']	
89573	The hapless orphan; or, innocent victim of revenge. A novel, founded on incidents in real life. In a series of letters from Caroline Francis to Maria B---. In two volumes. Vol. I. By an American lady.		1793	['Fragrant is the recollection of friends. The most delightful flowers shall be scattered upon their valuable remains; and when we recal the sacred spot to mind, the congenial tear shall sparkle in the eye of sympathy, and their virtues shall be embalmed in the warm bosom of affection']						['I was unable to discover the source of this quote, but I did find that it seems to be part of the epitaph on the grave of Josiah Bartlett, former governor of New Hampshire and signer of the Declaration of Independence']	['v.1', 'v.2']
973317	Miscellaneous works, prose and poetical. By a young gentleman of New-York.	Linn, John Blair	1795	['Quesquis erit vitae scribam color']	['Whatever the color of my life, I will write.']		['Opera II.60']	['Hor.']	['Horace']	['Translation source: http://tinyurl.com/hpwu3dr.']	
976233	Modern chivalry: containing the adventures of captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Quicquid agunt homines, nostri, Farrago libelli.']	['Whatever men have done shall form the subject of our book']		['Satires']	['Juvenal.']	['Juvenal']	['Located full title page of each volume', 'Translated from Latin. Translation from University of Massachussets Latin Quotations: https://www.umass.edu/wsp/resources/latin/quotations/q.html']	['v.1', 'v.2', 'v.3']
1341181	A sketch of old England, by a New-England man. In two volumes. Vol. I.	Paulding, James Kirke	1822	['These scourgers and murderers of slaves.']		['Edinburgh Review']				['Located title page']	['v.1', 'v.2']
3769976	Little truths better than great fables: containing information on divers subjects, for the instruction of children. Volume I. Illustrated with copper-plates.	Darton, William	1800	['Children naturally love truth, and when they read a story, their first question is, whether it is true? If they find it true, they are pleased with it; if not they value it but little, and it becomes insipid.']		['Winter evenings.']	['Winter evenings: or, lucubrations on life and letters.']		['Vicesimus Knox']		['v.1']
1752858	The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African. Written by himself. Fifth edition, enlarged.	Equiano, Olaudah	1792	['Behold, God is my salvation; I will trust and not be afraid, for the Lord Jehovah is my strength and my song; he also is become my salvation.---And in that day shall ye say, praise the Lord, call upon his name, declare his doings among the people']		['Isa. xii. 2. 4.']	['Isaiah 12:4']	['Isa.']	['Isaiah']		
ocm78091842 	Adelaide de Grammont; a romance of the fifteenth century.		1804	["Ch'a le preghiere mie pure, e devote --- M'e paruto sentir moversi dentro --- Un'animoso spirito celeste, --- E rincorarmi, e quasi dir, che temi? --- Va sicura Amarilli: e cosi voglio --- Sicuramente andar, che'l ciel mi guida."]	['To whom I pray to and more, devote myself --- I feel it moving inside me --- A soulful celestial spirit, --- And take comfort, what do you fear? --- Is it safe Amaryllis: and so I want to go --- Surely, the heavens will guide me.']		['Pastor fido di Gio']	['Guarini.']	['Giovanni Battista Guarini']		
ocm40688589 	Agnes; or, the triumph of principle.		1822	['""In every work regard the writer\'s end.""']			['An Essay on Criticism, Part II']		['Alexander Pope"']		
ocm06756321 	Brambleton Hall, a novel, being a sequel to the celebrated expedition of Humphrey Clinker, by Tobias Smollet, M.D.		1818	['Respicere exemplar vitae morumque jubebo Doctum imitatorem, et veras hinc ducere voces.']	['I will direct the skillful imitator to attend to the great pattern of life and manners which nature unfolds to the view, and to derive from this source the lineaments of truth.']		['Q. Horatii Flacci Poëmata']	['Hor.']	['Horace']	['On full title page', 'Translated by Charles Anthon from the Latin, https://books.google.com/books?id=-UxWAAAAcAAJ']	
ocm13313695 	Fitz of Fitz-ford; A legend of Devon. By Mrs. Bray, author of 'De Foix,' 'The White Hoods,' 'The Protestant,' &c. &c. &c.	Bray	1830	["Is the tale true? Aye marry, 'tis a tale --- Of old tradition, full of wonderment --- And such sweet sorrows, as make crystal beads --- Hang from young maidens' eyelids, whilst the aged --- Shake their grey locks, and, deeply sighing, tell us --- such is the world !"]		['Manuscript Play']				['Title page']	['v.1', 'v.2', 'v.3']
ocm02861722 	Discipline: a novel. By the author of ""Self-control.""	Brunton, Mary	1814	['All-pitying Heaven, --- Severe in mercy, chastening in its love, --- Oftentimes in dark and awful visitation --- Doth interpose; and leads the wanderer back --- To the the straight path.']			['Rayner: a tragedy']	['Joanna Baillie.']	['Joanna Baillie']		['v.1', 'v.2', 'v.3']
ocm06536542 	Self-control: a novel.	Brunton, Mary	1811	["His warfare is within.--There unfatigued --- His fervent spirit labours.--There he fights, --- And there obtains fresh triumphs o'er himself, --- And never-withering wreaths, compared with which --- The laurels that a Caesar reaps are weeds."]			['The Task. Book VI. The Winter Walk at Noon.']	['Cowper.']	['William Cowper']		['v.1', 'v.2', 'v.3']
ocn486073979	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I.	Burney, Sarah Harriet	1812	["There are a sort of men, whose visages --- do cream and mantle like a standing pond; --- with purpose to be dress'd in opinion --- of wisdom, gravity, profound conceit; --- --I do know of these, --- that therefore only are reputed wise, --- for saying nothing."]		['Merchant of Venice.']	['The Merchant of Venice']		['William Shakespeare']	['Title page', 'Source: http://shakespeare.mit.edu/merchant/merchant.1.1.html']	['v.5']
ocm52981134 	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I	Burney, Sarah Harriet	1813	["There are a sort of men, whose visages—--Do cream and mantle like a standing pond;—--With purpose to be dress'd in an opinion—--Of wisdom, gravity, profound conceit;—--I do know of these,---That therefore only are reputed wise,---For saying nothing."]		['Merchant of Venice.']	['The Merchant of Venice.']		['William Shakespeare']	['Title Page']	['v.5']
ocn270121854	Blue-stocking hall.	Chetwode	1827	['""From woman\'s eyes this doctrine I derive : --- They sparkle still the right Promethean fire ; --- They are the books, the arts, the academes, --- That show, contain, and nourish all the world.""']		["Love's Labour Lost."]	["Love's Labour's Lost"]		['William Shakespeare']		['v.1', 'v.2', 'v.3"']
ocn123448855	The express. A novel. In three volumes. By Frances D'Aubigne	Maintenon	1819	['Invidia siculi non invenere tyranni---Majus tormentum.']	['Than envy Sicilian tyrants invented no worse torture']		['Horace, Epistles I.2']	['Juvenal.']	['Horace']	['Translated from the Latin by  H. Rushton Fairclough, http://www.hup.harvard.edu/catalog.php?isbn=9780674992146', 'Located on title page']	['v.1', 'v.2', 'v.3']
ocn482649224	Hannah Hewit; or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, after a variety of extraordinary and interesting adventures in almost every station of life, from splendid prosperity to abject adversity, was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.	Dibdin, Charles	1792	['There is an especial providence in the fall of a sparrow.']			['Hamlet']		['William Shakespeare']	['Located on title page']	['v.1', 'v.2', 'v.3']
ocm02892878 	Continental adventures. A novel. In three volumes.	Eaton, Charlotte A	1826	['Adeste sultis, praeda erit praesentium,---Logos rediculos vendo.']	["The bargains will be for those who are present. I've funny bon mots to sell."]		['Stichus']	['Plautus.']	['Back']	['Translation : http://perseus.uchicago.edu', 'Located on full title page']	['v.1', 'v.2', 'v.3']
ocm21212908 	Marriage, a novel.	Ferrier, Susan	1818	['---""Cato did well reprove Alus Albinus for writing the Roman story in the Greek tongue, of which he had but imperfect knowledge; and he himself was put to make his apology for so doing: Cato told him that he was mightily in love with a fault that he had rather beg a pardon than be innocent. Who forced him to need the pardon?""']				['Jeremy Taylor.']		['Page after title"']	['v.1']
ocm00621029 	The inheritance. By the author of marriage.	Ferrier, Susan	1824	["Si la noblesse est vertu, elle se perd par tout ce qui n'est pas vertueux ; et si elle n'est pas vertu, c'est peu de chose."]	['If nobility be virtue, a flagitious man loses his title; and if it be not virtue, is a very trifling thing.']		['Les caracteres : chapitre XIV : De quelques usages']	['La Bruyere.']	['Jean de La Bruyere']	['Full title page', 'Translation source : http://www.bartleby.com/351/14.html']	['v.1', 'v.2', 'v.3']
ocn607607606	Lawrie Todd; or, the settlers in the woods. By John Galt, Esq. Fas., Hon. LS, P., Hon. NHS, M., &c. Author of ""The annals of the parish,"" ""The Ayrshire legatees,"" &c.	Galt, John	1830	["I ran it through, even from my boyish days,———Wherein I spoke of most disastrous chances,———Of moving accidents by flood and field,———And with it all my travel's history."]			['Othello']		['William Shakespeare']	["Epigraph is a paraphrased excerpt from a monologue found in William Shakespeare's Othello.", 'Source of epigraph was not noted in the novel itself.']	['v.1', 'v.2', 'v.3']
ocn940098594	Rothelan; a romance of the English histories. By the author of Annals of the parish, Ringan Gilhaize, The Spaewife, &c.	Galt, John	1824	["Some people would impose now with authority Turpin's or Monmouth Geoffrey's Chronicle."]			['Don Juan']	['Lord Byron.']	['George Gordon Byron']		['v.1', 'v.2', 'v.3']
ocm12862142 	Osmond, a tale. By the author of ""The favorite of nature.""	Kelty, Mary Ann	1822	['""Evil and strong seducing passions prey --- On soaring minds, and win them from their way; --- Who then to vice the subject spirits give, --- And in the service of the conqueror live; --- Like captive Sampson making sport for all, --- Who fear\'d their strength, and glory in their fall.""']			['Tale XI. Edward Shore']	['Crabbe.']	['George Crabbe']		['v.1', 'v.2', 'v.3"']
ocm06853360 	Trials; a tale. By the author of ""the favourite of nature,"" &c. &c.	Kelty, Mary Ann	1824	['To man in this his trial state,———The privilege is given,———When tost by tides of human fate,———To anchor fast on heaven.']				['Watts.']	['Isaac Watts']		['v.1', 'v.2', 'v.3']
ocm14975239 	Lady Jane's pocket. A novel. In four volumes. By the author of Silvanella, or the Gipsey.	Author of Silvanella	1815	["The ways of Heav'n amaze us, --- And far extend beyond the human ken; --- But sure if we can e'er oblige th'immortals --- 'Tis when we bring to injured virtue aid."]			['Philip of Macedon']	['Lewis']	['D. Lewis']	['Full title page']	['v.1', 'v.2', 'v.3', 'v.4']
ocm13226312 	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1817	['""De la vanite nait Honte.""']	['Vanity is the parent of shame.']					['French proverb."']	
ocn841534744	The monk: a romance.	Lewis, M. G	1796	['Somnia, terrores magicos, miracula, sagas, --- Nocturnos lemures, portentaqe.']	['Dreams, magic terrors, spells of mighty power, --- Witches and ghosts who rove at a midnight hour.']		['The Epistles of Art and Poetry of Horace']	['Horat.']	['Horace']		['v.1', 'v.2', 'v.3']
ocm04739245 	Romantic tales, by M. G. Lewis, author of the Monk, Adelgitha, &c. In four volumes.	Lewis, M. G	1808	['--""Ah! happy he, who thus in magic themes --- O\'er worlds bewitched in early rapture dreams, --- Where wild enchantment waves her potent wand, --- And Fancy\'s beauties fill her fairy land.""--']			['The Library']	['Crabbe.']	['George Crabbe']		['v.1', 'v.2', 'v.3', 'v.4"']
ocm37033335 	Tales of wonder. Containing: The castle of enchantment; or, the mysterious deception. The robber's daughter; or, the phantom of the grotto. The magic legacy. And the enchanted knight.	Lewis, M. G	1801	['Black spirits and white,--- Blue spirits and grey.']			['""The Witch""']		['Thomas Middleton']	['Title page.', 'Sourced from a song that appears in Macbeth but is originally from The Witch. Misquoted: ""blue"" should be ""red."']	
