id	title	author	date	type	transcription	notes	position	vol
379836	Modern chivalry: containing the adventures of a captain, and Teague O'regan, his servant. By H.H. Brackenridge. [Epigraph.] Volume I.	Brackenridge, H. H	1804	['Conclusion']	['Conclusion of this volume.']	['Priority: section', '""It occurs to me, that I shall have all the lawyers on my back...""', 'Extended allegorizing of speech and the law."']	['Back']	
379838	Original novel, by T. S. Arthur. Price 25 Cents. Love in a cottage. By T. S. Arthur, author of ""insubordination, or the shoemaker's daughters,"" ""Arthur's temperance tales,"" ""the maiden,"" ""the wife,"" ""the mother,"" etc.	Arthur, T. S	1848	['Copyright statement']		['""Entered according to act of Congress, in the year 1848, by T. B. Peterson, in the Clerks office of the District Court of the United States, in and for the Eastern District of Pennsylvania."']	['Front']	
379884	Temptations: a story for the reformed, by T.S. Arthur. As originally published in the New-York Organ. Illustrated by seven original engravings by R. Major. With other tales.	Arthur, T. S	1848	['Copyright statement']		["Reads: Entered according to act of Congress, in the year 1848, by Oliver & Brother, in the clerk's office of the district court of the United States for the southern district of New-York."]	['Front']	
379944	The Mexican ranchero, or, the maid of the chapparal. [Illustration.] By Charles E. Averill, Author of the ' Secret Service Ship,' ' Corsair King,' &c.	Averill, Charles E	1847	['Copyright statement']		['""Entered, according to Act of Congress, in the year 1847, by F. Gleason, in the Clerk\'s Office of the District Court of Massachusetts."']	['Front']	
379988	Tales from real life. By T. S. Arthur. Containing Bell Martin, Family pride, Mary Ellis, Alice Melville, Pride and principle.	Arthur, T. S	1851	['Copyright statement']		['""Entered according to Act of Congress, in the year 1843, by T. S. Arthur, in the office of the Clerk of the Eastern District of Pennsylvania.', 'Copyright statement for Pride and/or principle."']	['Middle']	
380015	$100 prize tale! The gipsey: or, the robbers of Naples. [Illustration and caption.] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Preface']	['Preface.']	['Claims believability despite fictionality: ""We have drawn no character with unnatural color, for we ever depict such scenes only as we can produce a parallel case for, or in other words, we represent no impossibilities, nor even extreme improbabilities.""', 'Moral virtue linked to discourse of commercial mediation: ""There is nothing here that modesty itself need shrink from. Nor is any book of questionable character issued by the publisher of this tale.""', 'Reading public thanked ""for the unequalled popularity they have granted to every nouvellette the author has written.""', 'Signed, ""The author."']	['Front']	
380133	Sketches of life and character. By T. S. Arthur. Illustrated with sixteen engravings and a portrait of the author.	Arthur, T. S	1853	['Table of contents']	['Contents.']	['Lists page numbers for individual works, as well as for illustrations (""List of embellishments"")."']	['Front']	
380167	Ellen Parry; or, trials of the heart. By Olivia.	Olivia, Briggs, Emily Edson	1850	['Copyright statement']		['""Entered according to Act of Congress, in the year 1850, By D. Appleton & Company, In the Clerk\'s Office of the District Court of the United States for the Southern District of New-York."']	['Front']	
380188	Tales of married life. By T. S. Arthur. Containing Married and single. Sweethearts and wives. Lovers and husbands.	Arthur, T. S	1850	['Table of contents']	['Contents.']	['Table of contents of Lovers and Husbands. 21 chapters.']	['Middle']	
380228	The young artist; or, the dream of Italy. By T. S. Arthur.	Arthur, T. S	1850	['Copyright statement']		['""Entered, according to Act of Congress, in the year 1850. By M. W. Dodd, in the Clerk\'s Office, for the Southern District of New York."']	['Front']	
380231		Arthur, T. S	1850	['Copyright statement']		['""Entered, according to act of Congress, in the year 1850, by T. B. Peterson, In the Office of the Clerk of the District Court of the United States, in and for the Eastern District of Pennsylvania."']	['Front']	
380249	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1849	['Table of contents']	['Contents']	['22 chapters']	['Front']	
380526	Plays prose and poetry. By Charlotte M. S. Barnes.	Barnes, Charlotte Mary Sanford	1848	['Errata']	['Errata.']		['Back']	
380622	Shandy M'Guire ; or, tricks upon travellers: being a story of the north of Ireland. By Paul Peppergrass, esq.	Peppergrass, Paul	1848	['Note']		['Brief explanatory footnotes.']	['Middle']	
380625	4th. Edition----Immense Success! Mary Bean: or, the mysterious murder. With the sequel.	J. A. B.	1850	['Preface']	['Preface.']	['""Novel writing, and novel reading, are now become...common."" Attunes judgement of the following work within a discursive context of novels and literature more generally: Scarcely are authors able to ""muster courage sufficient to detail facts"" without charges of fictionality. Yet such charges are not detrimental, because novels can still effectively impart moral lessons and have anyhow seemed to be more popular with readers than their journalistic counterparts detailing the ""exhibition value"" of ""homogenous, empty time."" The author ""lays no claim to literary merit""--""hence it will afford no food for the critic""--going so far as to deny the work status ""as a specimen of proficiency,"" at least ""in the ordinary story telling of the day."" [Cf. B. Anderson, Imagined Communities, 1983; W. Benjamin, ""The Work of Art...,"" ""Theses.""]', 'Work self-describes as allegory for cultural intervention: ""It claims only to be a brief story, devoid of prolixity and unnecessary detail. Its object is a pure one, being merely to warn the inexperienced female [...] of the deceiver, who, by his protestations of love and devotion, is secretly and inhumanly laying the plot which shall ultimately prove their ruin [...] by a relation of events in which an amiable young lady became deeply interested, and whose fortunes and fate are developed from chapter to chapter.""', 'Claims nonfictionality vis-a-vis generic referentiality (homogenous, empty, subjunctive identification): ""Many who read the story may be able to recall to mind some who may have been placed in similar circumstances, and who may have met with a death equally premature and lamentable. It is certain that no parent can, without emotion, peruse these details.""', 'Even as the work may instruct as an affective object of cathexis, despite its fictionality, it would remain under threat of criticism should it play fast-and-loose in its utilizing sensual affective devices of fictionality in order to make the reader merely feel something. The author contrasts such ""depraved taste"" to her own realism and heavy-handed didacticism, aiming instead at a cathartic ""stimulat[ion] [...] to virtue."" ""With a desire to do good, which motive it is hoped will appear upon every page, this eventful story is presented for perusal, in the humble hope that it may effect its desired object.""', 'Signed ""The Author."']	['Front']	
380629	The adventures of Harry Franco, a tale of the great panic. In two volumes. Vol. II.	Franco, Harry	1839	['Copyright statement']		["Reads: Entered, according to act of Congress,  in the year 1839, by Frederic Saunders, in the clerk's office of the district court of the United States, for the southern district of New York."]	['Front']	['v.2']
380652	Amelia; or, the faithless Briton. An original American novel, founded upon recent facts. To which is added, Amelia, of malevolance defeated. And, Miss Seward's monody on Major Andre.		1798	['Note']		['Footnotes as noted by astericks', 'Only in Monody on Major Andre', 'p.20 footnote tonally distinct, signed ""American Editor."']	['Middle']	
380672	Zoraida, or the witch of Naumkeag. [Illustration]. By Egbert Augustus Cowslip, esq.	Barker, B	1845	['To the reader']		["Reads: Gentle reader:-- The Indian Oak and Witch's Cavern have long since given place to busy workshops and elegant houses; wide streets have taken the place of wild woods, in and around the Indian Naumkeag, and no tradition now remains excepting these imperfect chronicles, to show that such a person ever existed as Zoraida, the witch of Naumkeag."]	['Back']	
380676	The stolen wife: an American romance. By the author of ""The tailor's apprentice,"" and ""The little pilgrims.""	Arthur, T. S	1843	['Copyright statement']		['Reads: Entered according to act of Congress, in the year 1843, in the office of the clerk of the eastern district of Pennsylvania.']	['Front']	
380729	The wife: a story for my young countrywomen. By T. S. Arthur, author of ""The maiden.""	Arthur, T. S	1845	['Table of contents']	['Contents.']	['Chapter titles and running titles are same.']	['Front']	
380752	Sketches of green mountain life; with an autobiography of the author. By Miss Elizabeth Allen.	Allen, Elizabeth	1846	['About the author']	['Autobiography.']	['First part reads: In writing an autobiography, I am actuated by advice. As my misfortunes must constitute its chief interest, it may be viewed by the vain and thoughtless as trifling; but I would hope there are some, who possess mind and feeling sufficient to call forth sympathy for one whose hopes have been early wrecked, and whose days have been fated to sadness. To such I would dedicate this volume, hoping that charity may go hand in hand with sympathy.', "First person narrative of author's childhood, being denied literary privileges, growing up a child of nature, but developing a passion for reading.", 'Asks for the good grace of readers, since ""the eye of the critic, and the sneer of the scorner, have their influence in causing me [her] to hesitate and tremble...If accepted, I shall be renumerated for my [her] anxieties; if otherwise, it may augment the bitterness of that cup from which I have long been fated to drink."']	['Front']	
380846	Fourth edition. Price 25 cents. A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [epigraph].	Batchelder, Eugene	1850	['Essay']	['The thirty-second fable of the twilight of the Gods.']	['From the Ancient Icelandic, or Runice, mythology, nearly as long ago as the time of Isaiah.', 'First sentence reads: Gangler then inquired, ""What can you tell me concerning that day?"" Har replied: ""There are very many and very notable circumstances which I can impart to you.""', 'Mythological detailing of the sea-serpent: its habits and its physical characteristics."']	['Middle']	
427580	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume III.	Fielding, Henry	1814	['Epilogue']	['Epilogue']	['""The Miser""', '""Written by Colley Cibber, Esq."']	['Middle']	['v.3']
427644	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume II.	Fielding, Henry	1814	['Table of contents']	['Table of the Songs']	['""The Lottery"']	['Front']	['v.2']
427785	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume IV.	Fielding, Henry	1814	['Epilogue']	['Epilogue']	['Pasquin']	['Back']	['v.4']
427894	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume V.	Fielding, Henry	1814	['Epilogue']	['Epilogue']	['The Fathers', '""Written by Mr. Garrick"']	['Back']	['v.5']
428009	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VI.	Fielding, Henry	1815	['Table of contents']	['Contents']		['Front']	['v.6']
428027	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VII.	Fielding, Henry	1815	['Table of contents']	['Contents of the Seventh Volume']		['Front']	['v.7']
428064	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VIII.	Fielding, Henry	1815	['Table of contents']	['Contents of the Eighth Volume']		['Front']	['v.8']
428066	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume IX.	Fielding, Henry	1815	['Table of contents']	['Contents of the Ninth Volume']		['Front']	['v.9']
428071	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume X.	Fielding, Henry	1816	['Dedication']	['To Ralph Allen, Esq.']	['Begins: ""Sir, the following book is sincerely designed to promote the cause of virtue, and to expose some of the most glaring evils, as well public as private, which at present infest the country; though there is scarce, as I remember, a signle stroke of satire aimed at any person throughout the whole.""', 'Signed, ""Sir, your most obliged, and most obedient humble servant, Henry Fielding"" and dated, ""Bow-street, Dec. 2, 1751"']	['Front']	
428076	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XI.	Fielding, Henry	1816	['Dedication']	['To Ralph Allen, Esq.']	['Begins: ""Sir, the following book is sincerely designed to promote the cause of virtue, and to expose some of the most glaring evils, as well public as private, which at present infest the country; though there is scarce, as I remember, a signle stroke of satire aimed at any person throughout the whole.""', 'Signed, ""Sir, your most obliged, and most obedient humble servant, Henry Fielding"" and dated, ""Bow-street, Dec. 2, 1751"']	['Front']	
428108	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XII.	Fielding, Henry	1816	['Preface']	['Preface']	['Causes of the increase of robbers', 'Begins: ""There is nothing so much talked of, and so little understood in this country, as the Constitution. It is a word in the mouth of every man; and yet when we come to discourse of the matter, there is no subject on which our ideas are more confused and perplexed."']	['Front']	
428124	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XIII.	Fielding, Henry	1816	['Introduction']	['Introduction']	['Voyage to Lisbon', 'Begins: ""In the beginning of August, 1753, when I had taken the duke of Portland\'s medicine, as it was called, near a year, the effects of which had been the carrying of the symptoms of a lingering imperfect gout, I was persuiaded by Mr. Ranby, the King\'s premier serjeant-surgeon, and the ablest advice, I believe, in all branches of the physical profession, to go immediately to Bath. I accordingly writ that very night to Mrs. Bowden, who, by the next post, informed me she had taken me a lodging for a month certain."']	['Front']	['v.13']
428147	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XIV.	Fielding, Henry	1816	['Table of contents']	['Contents of the Fourteenth Volume.']		['Back']	['v.14']
440209	Illustrations of lying, in all its branches.  By Amelia Opie.  In two volumes.  Vol I	Opie, Amelia	1825	['Conclusion']	['Conclusion.']	['I shall now give a summary of the didactic part of these observations on lying, and the principles which, with much fearfulness and humility, I have ventured to lay down.']	['Back']	['v.2']
440230	The man of feeling.  A new edition.	Mackenzie, Henry	1800	['Footnotes']		['Footnotes appear on pages 9 and 71-72.']	['Middle']	
440246	The wars of the gulls; an historical romance. In three chapters. Chap I. Shewing how, and with whom the gulls went to war. Chap. II. Shewing how the gulls make the deep to boil like a pot. Chap. III. Shewing how a certain doughty general of the gulls goes forth to play the game of hull-gull in upper Canada. 	Bigelow, Jacob	1812	['Poem']		["Two staunch looking hulls, --- Fitted out by the gulls, --- A demo. on land, and a fed. on the water, --- As they cruized for their game, --- With their blood all on flame, --- Made the forest to roar and the ocean to spatter. --- The federal hull--- Gave chase to John Bull, --- And was soon alongside of the thundering guerrier; --- With his balls and his powder--- So thickly he plough'd her--- She sunk a mere wreck, and the gulls ne'er sung merrier. --- The demo. on land, --- Porclamation in hand, --- Direct on fort Malden bore down like a navy; --- There stood General Brock--- In his way, like a rock, --- So the hull struck and bilged, and the crew cried pecavi. --- Now the gulls, all aghast,--- With groans fill the blast,--- An lustily cry build a navy and man it;--- And if we be gulls,--- O let us be sea-gulls, --- And give up our conquests to Bidwell and Gannet."]	['Back']	
440270	The empire of the Nairs; or, the rights of women. An utopian romance, in twelve books. By James Lawrence, author of The bosom friend, Love, an allegory, etc. In four volumes. Vol. I. Second edition.	Lawrence, James	1813	['To the Subscriber']	["Hookhams' library, Old Bond Street, London."]	['A notice of a change of terms to the prices and ammenities included in the subscription library.', "The liberal patronage of the nobility and gentry, for near half a century, claims the sincere acknowledgement of Hookham and Sons. In order to give a yet more general satisfaction, than the most unremitting attention to the wishes of their subscribers have been able to effect, the proprieters find the following alterations in the terms of subscription to their library indispensable. The subscribers and the public will acknowledge that this arrangement is neccessary, when the proprietors acquaint them that their library, which is conducted on a more liberal scale, and supplied with a greater variety of works in every branch of literature, than any other, will recieve a very considerable increase of the modern publications, both English and foreign. Annual Subscriptions. --- 5l. 5s. entitle to 13 vols. in London, or 26 in the country. --- 4l. 4s. ______ 10______20_____ --- 3l. 3s._____7_____14_____ [implying reference to the words 'entitle to' and 'vols in London, or' and 'in the country.' to fill in the blanks] Further particulars may be known at the library. Reading-Room. Hookham and Sons beg leave to acquaint the public, that their reading-room, which is supplied with the daily and weekly newspapers, and also with the periodical works, is open from ten till five o'clock, the terms of subscription to which will be explained at the library."]	['Front']	['v.2']
440290	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['To the Reader']	['To the Reader.']	['That I may not obtain credit for more learning than I possess, I beg to acknowledge the assistance I have received in my version of the curious relict of antiquity now offered to the public from the beautiful Italian MSS. of the erudite professor of Greek in the university of *****.']	['Front']	
440293	The prince of Abissinia. A tale. By Samuel Johnson, LL.D. The two volumes complete in one. Volume the first.	Johnson, Samuel	1791	['Table of contents']	['Contents of Vol. I.']	['Front of v.1; lists contents of both volumes (chapter numbering is continuous)']	['Front']	['v.1']
440294	Adsonville: or marrying out. A narrative tale.		1824	['Errata']	['Errata.']	['""In consequence of the Author\'s being unable to attend to the correction of the proofs, several mistakes have escaped the notice of the Printer, amongst which are the following...""', '""The Mottos to the Chapters are all quoted; but having been done before it was thought of publishing, to some of them no name was affixed, and it cannot now be recollected from whence they were selected"']	['Front']	
440295	Amabel; or, memoirs of a woman of fashion. By Mrs. Hervey, author of The Mourtray family, &c. In four volumes. Vol. I.	Hervey, Elizabeth	1814	['Footnote']		['v.2 footnotes on pages 136, 316; v.3 footnotes on pages 92, 129']	['Middle']	['v.2; v.3']
440296	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808	['Table of contents']	['Contents.']	['The table of contents includes small descriptions of the events occuring in each chapter.']	['Front']	
440297	The voyages and adventures of Captain Robert Boyle. In several parts of the world intermixed with the story of Miss Villar, an English lady, with whom he made his surprising escape from Barbary. Likewise including the history of an Italian captive, and the life of Don Pedro Aquilio, &c. Full of various and amazing turns of fortune.	Chetwood, W.R. (William Rufus),	1799	['Footnotes']		['A footnote appears on page 89.']	['Middle']	
440305	Elizabeth, or, the exiles of Siberia, translated by Mrs. Meeke.  	Cottin, Madame (Sophie),	1814	['Preface']	["The Author's Preface"]	['""The anecdote which forms the basis of the following Tale is founded upon truth: indeed the most fertile imagination would have failed when relating actions so heroic, and in expressing such noble sentiments -- the heart alone could inspire them.""  Further on - ""I was fearful, that if I had related the whole truth, my tale would have appeared improbable, or a mere fiction"']	['Front']	
440308	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816	['Preface']	['Preface to the second edition.']	['Glenarvon was written and committed to the press without permission, communication, advice, or assistance- this may account for, though it cannot excuse all the slighter, and many, it is trusted, of the more serious errors of the composition.']	['Front']	['v.1']
440315	Illustrations of lying, in all its branches. By Amelia Opie. From the second London edition. 	Opie, Amelia	1827	['Conclusion']	['Conclusion.']	['The conclusion begins on page 267.', '""I shall now give a summary of the didactic part of these observations on lying, and the principles which, with much fearfulness and humility, I have ventured to lay down."']	['Back']	
440316	Illustrations of lying in all its branches.  By Amelia Opie.	Opie, Amelia	1829	['Conclusion']	['Conclusion.']	['The conclusion begins on page 213', '""I shall now give a summary of the didactic part of these observations on lying, and the principles which, with much fearfulness and humility, I have ventured to lay down. [...]"']	['Back']	
440320	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Endnotes']	['Notes.']	['These follow the text of each of the two poems, and provide commentary on them.']	['Middle']	
440321	The surprising adventures of Bampfylde Moore Carew, king of the beggars containing his life a dictionary of the Cant Language and many entertaining particulars of that extraordinary man. A new edition corrected & much improved.		1812	['Glossary']	['A dictionary of the Cant language.']	['""As the language of the community of Gipseys is very expressive, and different from all others, we think we shall gratify the curious by annexing a specimen of it."']	['Back']	
440332	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825	['Introduction']	['Introduction.']	["Introduction to second volume. Claims that only the 'perfectly instructed' will be able to appreciate the work's 'perfect stile'"]	['Middle']	
440333	Simple Tales: by Mrs. Opie. In four volumes. Vol. I. 	Opie, Amelia	1806	['Note']	['Note.']	['This note follows Love and duty.  It reads, ""After I had nearly finished this tale, I found that a celebrated writer, Mrs. Charlotte Smith, had translated the trial of D\'Anglade, and published it in her selection from the Causes Celebres, called ""The romance of real life;"" and to that interesting selection I refer my readers for the true relation of those incidents which I have occasionally altered to suit my purpose."']	['Back']	['v.2']
440334	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818	['Note']		['A note follows The ruffian boy.  It reads, ""This story is founded on a fact which was related to me as follows: ----About twenty years ago a boy at Brussels, having been rejected as a partner at a ball, by a girl about his own age, which was not much more than twelve; he left the ball-room, went to a coffee-house, and drank several glasses of wine; ---- then lay in wait for the poor girl, as she left the place of entertainment; and as he thought, stabbed her to the heart; ----but in his flutter he had mistaken the object, and he had stabbed her companion.  He was instantly seized; and as he was led to prison, he approached his intended victim, and said, ""Je te retrouverai un jour!""  On account of his extreme youth his sentence was not death, but imprisonment for twenty years.  The term of his imprisonment is now about to expire."']	['Middle']	['v.4']
440336	Original stories from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness. By Mary Wollstonecraft. A new edition. 	Wollstonecraft, Mary	1796	['Table of contents']	['Contents.']		['Front']	
440354	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['To the Reader']	['To the Reader.']	['That I may not obtain credit for more learning than I possess, I beg to acknowledge the assistance I have received in my version of the curious relict of antiquity now offered to the public from the beautiful Italian MSS. of the erudite professor of Greek in the university of *****.']	['Front']	
440356	The prince of Abissinia. A tale. By Samuel Johnson, LL.D. The two volumes complete in one. Volume the first.	Johnson, Samuel	1791	['Table of contents']	['Contents of Vol. I.']	['Front of v.1; lists contents of both volumes (chapter numbering is continuous)']	['Front']	['v.1']
440357	Adsonville: or marrying out. A narrative tale.		1824	['Errata']	['Errata.']	['""In consequence of the Author\'s being unable to attend to the correction of the proofs, several mistakes have escaped the notice of the Printer, amongst which are the following...""', '""The Mottos to the Chapters are all quoted; but having been done before it was thought of publishing, to some of them no name was affixed, and it cannot now be recollected from whence they were selected"']	['Front']	
440358	Amabel; or, memoirs of a woman of fashion. By Mrs. Hervey, author of The Mourtray family, &c. In four volumes. Vol. I.	Hervey, Elizabeth	1814	['Footnote']		['v.2 footnotes on pages 136, 316; v.3 footnotes on pages 92, 129']	['Middle']	['v.2; v.3']
440360	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808	['Table of contents']	['Contents.']	['The table of contents includes small descriptions of the events occuring in each chapter.']	['Front']	
440361	The voyages and adventures of Captain Robert Boyle. In several parts of the world intermixed with the story of Miss Villar, an English lady, with whom he made his surprising escape from Barbary. Likewise including the history of an Italian captive, and the life of Don Pedro Aquilio, &c. Full of various and amazing turns of fortune.	Chetwood, W.R. (William Rufus),	1799	['Footnotes']		['A footnote appears on page 89.']	['Middle']	
440369	Elizabeth, or, the exiles of Siberia, translated by Mrs. Meeke.  	Cottin, Madame (Sophie),	1814	['Preface']	["The Author's Preface"]	['""The anecdote which forms the basis of the following Tale is founded upon truth: indeed the most fertile imagination would have failed when relating actions so heroic, and in expressing such noble sentiments -- the heart alone could inspire them.""  Further on - ""I was fearful, that if I had related the whole truth, my tale would have appeared improbable, or a mere fiction"']	['Front']	
440372	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816	['Preface']	['Preface to the second edition.']	['Glenarvon was written and committed to the press without permission, communication, advice, or assistance- this may account for, though it cannot excuse all the slighter, and many, it is trusted, of the more serious errors of the composition.']	['Front']	['v.1']
440378	Illustrations of lying, in all its branches. By Amelia Opie. From the second London edition. 	Opie, Amelia	1827	['Conclusion']	['Conclusion.']	['The conclusion begins on page 267.', '""I shall now give a summary of the didactic part of these observations on lying, and the principles which, with much fearfulness and humility, I have ventured to lay down."']	['Back']	
440379	Illustrations of lying in all its branches.  By Amelia Opie.	Opie, Amelia	1829	['Conclusion']	['Conclusion.']	['The conclusion begins on page 213', '""I shall now give a summary of the didactic part of these observations on lying, and the principles which, with much fearfulness and humility, I have ventured to lay down. [...]"']	['Back']	
440385	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Endnotes']	['Notes.']	['These follow the text of each of the two poems, and provide commentary on them.']	['Middle']	
440386	The surprising adventures of Bampfylde Moore Carew, king of the beggars containing his life a dictionary of the Cant Language and many entertaining particulars of that extraordinary man. A new edition corrected & much improved.		1812	['Glossary']	['A dictionary of the Cant language.']	['""As the language of the community of Gipseys is very expressive, and different from all others, we think we shall gratify the curious by annexing a specimen of it."']	['Back']	
440382	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825	['Introduction']	['Introduction.']	["Introduction to second volume. Claims that only the 'perfectly instructed' will be able to appreciate the work's 'perfect stile'"]	['Middle']	
440394	Simple Tales: by Mrs. Opie. In four volumes. Vol. I. 	Opie, Amelia	1806	['Note']	['Note.']	['This note follows Love and duty.  It reads, ""After I had nearly finished this tale, I found that a celebrated writer, Mrs. Charlotte Smith, had translated the trial of D\'Anglade, and published it in her selection from the Causes Celebres, called ""The romance of real life;"" and to that interesting selection I refer my readers for the true relation of those incidents which I have occasionally altered to suit my purpose."']	['Back']	['v.2']
440395	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818	['Note']		['A note follows The ruffian boy.  It reads, ""This story is founded on a fact which was related to me as follows: ----About twenty years ago a boy at Brussels, having been rejected as a partner at a ball, by a girl about his own age, which was not much more than twelve; he left the ball-room, went to a coffee-house, and drank several glasses of wine; ---- then lay in wait for the poor girl, as she left the place of entertainment; and as he thought, stabbed her to the heart; ----but in his flutter he had mistaken the object, and he had stabbed her companion.  He was instantly seized; and as he was led to prison, he approached his intended victim, and said, ""Je te retrouverai un jour!""  On account of his extreme youth his sentence was not death, but imprisonment for twenty years.  The term of his imprisonment is now about to expire."']	['Middle']	['v.4']
440397	Original stories from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness. By Mary Wollstonecraft. A new edition. 	Wollstonecraft, Mary	1796	['Table of contents']	['Contents.']		['Front']	
440400	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream. By John Bunyan. Johnson's edition.	Bunyan, John	1805	['Preface']	["The author's way of sending forth his second part of the pilgrim."]	['""Go now, my little book, to every place, --- where my first pilgrim has but shown his face: --- call at their door [...]"']	['Middle']	
440404	Rasselas, Prince of Abyssinia. A tale. By Dr. Johnson.	Johnson, Samuel	1831	['About the author']	['Life of Samuel Johnson, LL. D.']	['""This eminent individual was born at Litchfield, in Staffordshire, 18th September 1709. [...]"']	['Front']	
440406	Reginald Dalton. By the author of Valerius, and Adam Blair. In three volumes. Vol. I	Lockhart, J.G. (John Gibson),	1823	['Conclusion']	['Conclusion.']	['The reader will excuse us for waiving the old ceremony of a full and circumstantial ""last chapter."']	['Back']	['v.3']
440409	Temper, or domestic scenes: a tale, in three volumes, by Mrs. Opie. Vol. I.	Opie, Amelia	1812	['Errata']	['Errata in the second volume.']		['Back']	['v.3']
440410	The adventures of Gil Blas. Translated from the French of Le Sage by Tobias Smollet, MD. Vol. I.	Le Sage, Alain-RenÈ	1809	['Footnotes']			['Middle']	['v.1, v.2']
440411	The castle of otranto. a gothic story. Translated by William Marshal, gent. From the original italian of Onuphrio Muralto, canon of the church of St. Nicholas at otranto. The sixth edition.	Walpole, Horace	1791	['Preface']	['Preface to the second edition']	['The favorable manner in which this little piece has been recieved by the public, calls upon the author to explain the grounds on which he composed it. But before he opens those motives, it is fit that he should ask pardon of his readers for having offered his work to them under the borrowed personage of a translator.']	['Front']	
440412	Farmer of New-Jersey; or, a picture of domestic life. A tale. By the translator of Buonaparte's campaign, author of Ferdinand and Elizabeth, &c. &c.	Davis, John	1800	['Errata']	['Errata.']	['""Page 8, line 10, for Jack, read Bill...."']	['Back']	
440416	The foresters, an American tale: being a sequel to the history of John Bull the clothier. In a series of letters to a friend. Published according to act of Congress. The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Footnotes']		['Footnotes appear on pages 17, 20, 26, 30, 32-4, 37-8, 43, 47-8, 51-2, 54-8, 65-7, 75, 77, 79, 82, 91-3, 98-9, 105, 107-8, 110, 114, 117-8, 128, 138-40, 142, 157-61, 197, 203, 208, 211, 218, 222, and 239.']	['Middle']	
