id	title	author	date	a	d	1	b	2	c	x	v
280901			1710	['Qui Romae faciam? Mentiri nescio, librum Si malus est, nequeo laudare--']	['What will I do at Romae? I am unable to lie, if a book is bad, I am unable to praise [it]']		['Satura 3']		['Juvénal']	['Located full title page. Translation from latin to English and source information from Utah State University, Latin 1000 Readings.']	
102839	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.		1789	["Fain would he strew life's thorny way with flowers,---And open to your view elysian bowers;---Catch the warm passions of the tender youth,---And win the mind to sentiment and truth."]							['v.1', 'v.2']
107682	Eugenius: or, anecdotes of the golden vale: an embellished narrative of real facts.	Graves, Richard	1786	['Extremum hunc, Arethusa, mihi concede laborem.']	['Indulge me, Arethusa, this last essay.']		['Eclogue X']	['Virg.']	['Virgil']		['v.2']
3980197	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Smollett, Tobias George	1780	['Et genus et virtus, nisi cum re, vilior alga est.']	['Without money, both birth and virtue are as worthless as seaweed.']		['Satires 2.5']	['Hor.']	['Horace']	['Section title page', 'Translation source: ""The Routledge Dictionary of Latin Quotations,"" ed. Jon R. Stone."']	
157471	The adventures of a hackney coach. The third edition corrected.		1781	['---""Tremble thou wretch,[---]""That hast within thee undivulged crimes,[---]""Unwhipt of justice!---[---]""---And thou simular of virtue,[---]""That are incestuous!---[---]""Close pent-up guilts[---]""Rive your concealing continents!""']			['King Lear']	['Shakespeare.']	['William Shakespeare']		['v.2"']
157475	The adventures of a hackney coach.		1781	['--Tremble, thou wretch[---]That hast within thee undivulged crimes [---]Unwipt of justice!-- [---] --And thou simular of virtue [---] That are incestuous!-- [---] --Close pent up guilts, Rive your concealing continents!']			['King Lear']	['Shakspeare.']	['William Shakespeare']	['Epigraph located on full title page']	
157778	The man of the world. A new work of entertainment, by Mr. Mackenzie, of Edinburg. Author of Julia de Roubigne, and of the Man of feeling. The first volume.	Mackenzie, Henry	1783	["This work of sentiment refin'd---To knowledge leads the willing mind:---Young men and maidens all attend,---For you this VIEW OF LIFE is penn'd"]				['Anonymous.']		['Source of epigraph unknown. Possibly verses generated for this work.']	['v.3']
158810	Maria; or, the generous rustic.	Berkeley, George Monck	1784	["O may we never love as these have lov'd!"]			['Eloisa to Abelard']	['Pope.']	['Alexander Pope']	['Located full title page.']	
158817	The History of Eliza Warwick. In two volumes. Vol. I.		1778	["Vaulting ambition, that o'er leaps itself, and falls on t'other side."]			['Macbeth']		['William Shakespeare']	['Located full title page']	['v.1', 'v.2']
161980	The omen; or, memoirs of Sir Henry Melville and Miss Julia Eastbrook. A novel. In two volumes. Vol. I.	Gifford, Arthur	1785	["The soul, with love's soft frailties fraught,---Becomes all eye, all ear, all thought;---So quick of feeling, so intense,---So exquisite in every sense,---So all alive, that trifles tease,---Trifles alarm, and trifles please."]						['Author and source of epigraph unidentifiable.']	['v.1', 'v.2']
162472	The confessions of a coquet. A novel. In a series of letters.		1785	["Par Confessions parfaite---Vous jugez de L'Amour."]	['By complete confession, one can judge love']			['Cupidon']		['Unable to locate epigraph source', 'You know love by perfect confessions.', 'Title page']	
162682	Novelettes moral and sentimental partly original and partly compiled by the late T Potter. Surgeon at North Shields, upon Newcastle upon Tyne.	Potter, T.	1785	['To hold the mirror up to nature']			['Hamlet Act 3 Scene 2']	['Shakespeare.']	['William Shakespeare']	['Quote has been paraphrased']	
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	["In love the victors from the vanquish'd fly.---They fly that wound, and they pursue that dye."]				['Waller.']	['Edmund Waller']	['Epigraph appears on Section title page for ""Fantomina: or, love in a maze. Being a secret history of an amour between two persons of condition. By Mrs. Eliza Haywood."']	['v.3']
187817-1		Croft, Herbert	1786	["Then thus the fair: what fury seiz'd on thee,--- Unhappy man! to lose thyself and me!--- And now farewell! involv'd in shades of night,--- For ever I am ravish'd from thy sight:--- In vain I reach my feeble hands to join--- In sweet embraces, ah! no longer thine!"]		['Dryden.']	['Georgics (translation)']		['John Dryden']	['Epigraph is the translation of the Virgil epigraph printed directly above.']	
187817-2	Love and Madness: story too true. In a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented. The fourth edition.	Croft, Herbert	1786	["Then thus the fair: what fury seiz'd on thee,--- Unhappy man! to lose thyself and me!--- And now farewell! involv'd in shades of night,--- For ever I am ravish'd from thy sight:--- In vain I reach my feeble hands to join--- In sweet embraces, ah! no longer thine!"]		['Dryden.']	['Georgics (translation)']		['John Dryden']	['Epigraph is the translation of the Virgil epigraph printed directly above.']	
247574	The pilgrim, or the stranger in his own country. Containing a regular series of historical novels, digested into four books, written originally in Spanish, by the celebrated Lopez de Vega Carpio. Also Diana, a pastoral romance in four books, by George de Montemajor, with its continuation in three books, by Gaspar Gilpolo, from the Spanish original.	Vega, Lope de	1738	["This noble piece in pure Castilian wrote---With honest pride, the Spanish writers quote:---Own that its worth, tho' from a foreign hand,---Makes it with justice on the summit stand.---Of all their wit - O! may this transcript find,---Usage as just, or at least as kind."]							
253712-1	Memoirs of the life of Count de Grammont: containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II. Translated from the French by Mr. Boyer.	Hamilton, Anthony	1714	['Il peut revenir un Condé,---Il peut revenir un Turenne;---Un Comte de Grammont est en vain demandé,---La nature auroit trop de Peine.']	['Condé may come to life again, and Turenne nature may restore; but Grammont we expect in vain, on him she lavished all her store']			['St. Evremond']	['Charles de Saint-Evremond']	['Title Page']	
253869	The entertaining novels of Mrs. Jane Barker. In two volumes. I. Exilius; or, the banish'd Roman. Written (after the manner of Telemachus) for the instruction of some young ladies of quality. II. Celia and Marcellus; or, the constant lovers. III. The reward of virtue; or, the adventures of Clarinthia and Lysander. IV. The lucky escape; or, the fate of Ismenus. V. Clodius and Scipiana; or, the beautiful captive. VI. Piso; or, the lewd courtier. VII. The happy recluse; or, the charms of liberty. VIII. The fair widow; or, false friend. X. The amours of Bosvil and Galesia. The second edition.	Barker, Jane	1719	['Omne tulit punctum, qui miscuit utile dulci.']	['He, who has blended the useful with the sweet, has gained every point']		['Ars Poetica']		['Horace']	['Located title page for ""Bosvil and Galesia.""', 'Translated from Latin"']	['v.2']
267308	The happy-unfortunate; or, the female-page: a novel. In three parts. By Elizabeth Boyd.	Boyd, Elizabeth	1732	['Honour the sacred tye,--The noble minds distinguishing perfection.']		["Addison's Cato"]	['Cato. A tragedy.']	['Addison']	['Joseph Addison']	['Located section title page Part II.']	
268225		Grainger, Lydia	1733	["When am'rous Charles Britannia's sceptre bore,--Such were our pleasures in the days of yore;--The nightly scene of joy in the park was made,--And love, in couple, peopled ev'ry shade:--But since at court the rural-taste is lost,--What mighty sums have velvet-couches cost?"]			['Epistle to the Right Honourable William Pulteney, Esq.']	['Gay']	['John Gay']	['Located title page']	
302876	The vicar of Wakefield: a tale. Supposed to be written by himself. In two volumes. Volume first.	Goldsmith, Oliver	1786	['Sperate miseri, cavete felices.']	['When miserable, hope; when happy, beware.']		['The Anatomy of Melancholy']		['Robert Burton']	['Located full title page, v.1 and v.2.', 'Source of translation: http://users.accesscomm.ca/nsalway/latin.html']	['v.1', 'v.2']
3064113	The new universal story-teller; or, a modern picture of human life: consisting of a greater variety of valuable matter calculated for the pleasure and improvement of readers of every class, than was ever given in any book of the kind; and including a complete collection of genuine and entertaining stories, tales, narrations, anecdotes, essays, histories, fables, adventures, allegories, visions, maxims, romances, relations, memoirs, novels, criticisms, wonderful occurences, remarkable characters, singular events, modern sketches, lives, poems, &c. &c. among which, besides those articles carefully selected from the most approved English authors, and from writers of distinguished eminence in other languages, are interspersed many original pieces in prose and verse. By William Henry Melmoth, Esq.	Melmoth, William Henry	1785	['In prose and verse, the reader may acquire---what solid sense, and purest taste require;---fine sentiment, and flowing with enjoy,---and fleeting time to real use employ']						['The epigraph is located on the title page.']	
3980016	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Fielding, Henry	1780	['[in Greek]']						['Located work title page. Printed in Greek letters.']	
3980153	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Langhorne, John	1780	['---Libet partho torquere cydonia cornu[---]spicula------']	['Pleased I am to shoot Cydonian shafts from the Parthian bow.']		['Eclogue X.']	['Virg.']	['Virgil']	['Section title page.', 'Translation from ""The Works of Virgil: Translated Into English Prose,"" Benjamin Apthorp Gould."']	
3980160	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Goldsmith, Oliver	1780	['Sperate miseri, cavete felices.']	['Let the miserable hope, let the happy be cautious.']					['Section title page.']	
3980210	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Voltaire	1780	['---Quo fata trahunt, retrahuntque sequamur, per varios casus, per tot discrimina rerum, tendimus in Latium.']	['Wherever the fates lead, let us follow, through various hardships, through so many dangers, we stretch into Latium.']		['Aeneid']	['Virg.']	['Virgil']	['Section title page', 'Epigraph combines Aeneid 5.709 with 1.204-5.']	
3980240	The novelist's magazine. Vol. III. containing The tales of the genii, and Tom Jones.	Fielding, Henry	1780	['Mores hominum multorum vidit']	['He saw the manners of many men.']		['Ars Poetica']		['Horace']	['Located on full work title page', 'Source of translation: https://books.google.com/books/about/The_Routledge_Dictionary_of_Latin_Quotat.html?id=rAXHv7KlHxMC', 'The epigraph and the corresponding translation is a fragment of the original, more commonly cited full quote from Horace. The original full quote is ""Qui mores hominum multorum vidit et urbes,"" which means ""He who saw the manners of many men and cities"" and was said of Ulysses, according to the Routledge."']	
4732386		Murdoch, John	1783	['Et moi aussi, je suis peintre.']	['And I too am a painter']		['Les essais [?]']	['Montaigne.']	['Michel de Montaigne']	["Located on both volumes' title pages"]	['v.1', 'v.2']
4742076	Pictures of the heart, sentimentally delineated in the danger of the passions, an allegorical tale: the adventures of a friend of truth, an oriental history, in two parts: the embarrassments of love, a novel: and the double disguise, a drama, in two acts. By John Murdoch. In two volumes. Vol. I.	Murdoch, John	1783	["What if I talk'd of Love?---Of love! Oh, Monster!---If love be monstrous, so is this fair frame. This beauteous world, this canopy, the sky: Oh, give me but to taste her blissful charms!"]			['The ambitious step-mother.']	['Rowe.']	['Nicholas Rowe']	['Located on section title page on p.91']	['v.2']
4806147	The life of Aristides, the Athenian; who was decree'd to be banish'd for his justice. Translated from an Arabick manuscript; suppos'd to be written originally in Greek, by Theophrastus.	Delany, Patrick	1714	["Thus where the rabble rule, the great, the inslave;---and vertue's self's destructive to the brave."]		['Vide Plut. Lives']		['Plut.']		['Seems to be falsely attributed to Plutarch']	
54578	Diana. A pastoral novel. From the Spanish of George de Montemayor.	Montemayor, Jorge de	1737	["This noble piece in pure Castilian wrote---with honest pride, the Spanish writers quote:---own that its worth, tho' from a foreign hand,---makes it with justice on the summit stand.---Of all their wit -- O! may this transcript find,---usage as just, or at least as kind."]						['Located on title page', 'Author and source unclear.']	
593702		Haywood, Eliza Fowler	1724	["In vain from fate we fly,--For first or last, as all must die,-- So 'tis as much decreed above,--That first or last, we all must love."]			['To Myra']	['Lansdown.']	['George Granville, Baron of Lansdowne']	['Located full title page']	
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	["When oft, by pain or grief oppress'd,---Sweety poesy, enchanting fair,---Has breath'd some heav'nly dulcet air,---And sooth'd my soul to rest.---But when her magic harp she strung,---And softly play'd and and sweetly sung;---Bidding the tranced fancy fly---O'er oceans vast from shore to shore;---Raising bright visions to the mental eye,---Of ages long since past, and days of yore;---List'ning enraptur'd to the strain,---Nor sickness, sorrow, care, or pain,---Was e'er remember'd more."]						['Located title page. Source of epigraph unknown.']	
87232-1	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['--Cur tamen hos-tu---evasisse putes, quod diri consia facti---Mens habet attonitos, et surdo verbere caedit,---occultum quatiente animo totore flagellum?---Poena autem vehemens, ac multo saevior illis,---Quas et Caeditius gravis invenit aut Rhadamanthus,---Nocte dieque suum gestare in pectore tetem.']	["But why should you suppose that a man escapes punishment whose mind is ever kept in terror by the consciousness of an evil deed which lashes him with unheard blows, his own soul ever shaking over him the unseen whip of torture? It is a grievous punishment, more cruel far than any devised by the stern Caedicius or by Rhadamanthus, to carry in one's breast by night and by day one's own accusing witness."]		['Satire XIII']	['Juv.']	['Juvenal']	['Located on title page for both volumes.', 'Translation source: translated by G. G. Ramsay, http://www.tertullian.org/fathers/juvenal_satires_13.htm']	['v.1', 'v.2']
88846	The errors of innocence, in five volumes. Vol. I.	Lee, Harriet	1786	["For tho' I will not practise to deceive,---Yet, to avoid deceit, I mean to learn."]			['King John (play)']	['Shakespeare.']	['William Shakespeare']	['Epigraph is located on each volume title page']	['v.1', 'v.2', 'v.3', 'v.4', 'v.5']
103048	Tales of the castle: or, stories of instruction and delight. Being Les veillées du chateau, written in French by Madame La Comtesse de Genlis, author of the Theater of education, Adella and Theodore, &c. Translated into English by Thomas Holcroft. Vol. I.	Genlis, SteÃÅphanie FeÃÅliciteÃÅ	1785	["As at the board, with plenteous viands grac'd,---Cate after cate excites the sickening taste,---So, while my muse pursues her varied strains,---Tale following tale the ravish'd ear detains."]			['Orlando Furioso']	['Hoole.']	['John Hoole']	['This epigraph is an English translation of the preceding epigraph. Located on full title page of each volume.']	['v.1', 'v.2', 'v.3', 'v.4', 'v.5']
105886	Modern times, or, the adventures of Gabriel Outcast. Supposed to be written by himself. In imitation of Gil Blas. In three volumes. Volume I. The second edition, with additions.	Trusler, John	1785	['Qui capit, ille facit.']	['The one who takes it, the same makes it.']	['Prov.']				['Perhaps it is a proverb, for it does not seem to have a single source. Translation is from http://www.eudict.com']	['v.1', 'v.2', 'v.3']
105991	Juvenile indiscretions. A novel. In five volumes. By the author of Anna, or the Welch Heiress. Vol. I	Bennett	1786	["Then sure no fault impartial satire knows,---kind ev'n in vengeance, kind to virtue's foes,---whose is the crime, the scandal too be theirs:---the knave and fool are their own libellers."]		['Essay on Satire']	['Essay on Satire']	['Pope']	['Alexander Pope']	['In volume 1, the epigraph is merely attributed to ""Essay on Satire"", but in the rest of the volumes, it is ""Pope\'s Essay on Satire""."']	['v.1', 'v.2', 'v.3', 'v.4', 'v.5']
106698	The son of Ethelwolf: an historical tale. In two volumes. By the              author of Alan Fitz-Osborne, &c. Vol. I.	Fuller, Anne	1789	['There is no spectacle more grateful to the gods, than that of a              virtuous man struggling with adversity.']				['Seneca']			['v.1', 'v.2']
107503	The son of Ethelwolf: an historical tale. By the author of Alan Fitz-Osbourne, &c.	Fuller, Anne	1789	['There is no spectacle more grateful to the Gods, than that of a virtuous man struggling with adversity']				['Seneca']		['This quote appears to be a popular quote that appears in many rewordings and rephrasings. Unlikely that it is attributable to Seneca.']	
107688	Oswald castle: or, memoirs of Lady Sophia Woodville; a novel. By a lady.	A Lady	1789	["The course of true love never did run smooth;---but either it was different in blood;---or else misgrafted in respect of years;---or else it stood upon the choice of friends;---or if there were a sympathy in choice,---war, death, or sickness did lay sige to it,---making it momentary as a sound,---brief as the lightening in the collied night,---that in a spleen unfolds both heav'n and earth,---and ere a man hath pow'r to say--Behold!---The jaws of darkness do devour it up;---so soon bright things come to confusion!"]			["A Midsummer Night's Dream, Act I. Scene I"]	['Shakespeare']	['William Shakespeare']	['This epigraph is actually a series of lines spoken by Lysander to Hermia in Act I, Scene I; in the play, she responds to each of these statements, but here his lines have been compressed into one monologue']	
107708	The solicitudes of absence. A genuine tale.	Renwick, William	1788	['Ad humum moerore gravi deducit et angit.']	['""Nature oft sinks us under a load of woe."" ""Deep grief dejects, and wrings the tortured soul."" or, ""[She] wrings the sad soul, and bends it down to earth.""']		['Ars Poetica']		['Horace']	['Located on title page. In Latin.', 'Translation source: A New Dictionary of Quotations from the Greek, Latin, and Modern Languages. https://archive.org/details/anewdictionaryq00unkngoog"']	
156255	The history of John Juniper, Esq. Alias Juniper Jack. Containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman. By the editor of The adventures of a guinea. Vol. I.	Johnstone, Charles	1781	['--Aude aliquid brevibus Gyaris, & carcere dignum,---Si vis esse aliquis---']	['Dare something worthy of exile to tiny Gyara and death row,---if you want to be anything at all.']		['Satires']		['Juvenal']	['Located on title page. Epigraph in Latin.']	['v.1', 'v.2', 'v.3']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Illachrymabiles---Urgentur, ignotique longa---Nocte, carent quia              vato sacro.']	['Without a tear they fall, without a name,--- Unless some sacred bard              records their fame.']		['Odes']	['Hor.']	['Horace']	['Epigraph to ""Saturday, August 15"" in ""The Convent              Garden"']	['v.10']
162471	The errors of innocence, in two volumes. Vol. I.	Lee, Harriet	1786	["For tho' I will not practise to deceive,---yet, to avoid deceit, I mean to learn."]			['King John Act I. Scene I.']	['Shakespeare.']	['Shakespeare, William']	['Epigraph located on title pages of both volumes.']	['v.1', 'v.2']
1751561	Love and madness. A story too true. In a series of letters between parties, whose names would perhaps be mentioned, were they less known, or less lamented.	Croft, Herbert	1780	['---I pray you, in your letters,---when you shall these unlucky deeds relate,---Speak of me as I am. Nothing extenuate, [...]']		['Othello.']	['Othello']		['William Shakespeare']	['Located verso facing first page of main text']	
1799321	The castles of Athlin and Dunbayne. A Highland story.	Radcliffe, Ann Ward	1789	["---For justice bares the arm of God,---and the grasp'd vengeance only waits his nod."]			['Abelard to Eloisa']	['Cawth']	['James Cawthorn']		
275729	The new history of Valentine and Orson, abstracted from the French, and the best English originals. With a new set of figures more expressive of the story, and better adapted to the entertainment of the reader, than any yet extant.		1724	["Reader, this little book will let thee see,---The world is all but mutability:---Here thou mayst view the different state of things,---The rise and fall of emperors and kings,---And see success attending virtuous deeds,---For tho' late, a sure reward succeeds."]						['Work title page', 'Epigraph most likely original to the work.']	
5007461	The new sylph, or, guardian angel. A story.		1788	["On a vu aussi dans les dangers, des exemples dun courage extraordinaire chez les femmes; mais cest toutes les fois qu'une grande passion, ou une idée qui les remue vivement, les enleve a elles memes"]	['Rough translation: ""We also saw examples of extraordinary courage in women, in danger; but whenever a great passion or idea stirs them deeply, they remove themselves"']		['Oeuvres de Thomas, Volume I, Part 2']		['Antoine Leonard Thomas']		
55077	The gleaner. A miscellaneous production. In three volumes. By Constantia. Vol. I.	Murray, Judith Sargent	1798	["Slow to condemn, and seeking to commend,---good sense will with deliberation scan;---to trivial faults unwilling to descend,---if virtue gave, and form'd the general plan."]						['Epigraph is located on title page of each volume. It seems to be written by the author of the text and original to the book.']	['v.1', 'v.2', 'v.3']
72411	Eleanora: from the sorrows of Werter. A tale. Vol. I.		1785	["Et certo ogni mio studio in quel temp'era---Pur di Sfozare il doloroso core---In qualche modo, non d'acquistar fama."]	['And indeed my studies did at that time aim---simply my grieving heart-ache to relieve---in some small way, not glory to acquire.']		['Canzionere CCXCIII']	['Petrarc.']	['Petrarch']	['Translation source: http://tinyurl.com/hzfdpwr']	['v.1', 'v.2']
87503	The castle of Otranto, a gothic story. Translated by William Marshal, Gent. From the original Italian of Onuphrio Muralto, canon of the church of St. Nicholas at Otranto. The fifth edition.	Walpole, Horace	1786	['--Vanae---fingentur species, tamen ut Pes, & caput uni---reddantur formae.--']	['Idle fancies shall be shaped [like a sick man&#x2019;s dream] so that nevertheless head and foot are assigned a single shape']		['Ars Poetica']	['Hor.']	['Horace']	['The quotation is not direct: Walpole purposefully changed the words to change the meaning. The source of the translation and this insight is E. J. Clery\'s article ""Horace Walpole, the Strawberry Hill Press, and the emergence of the Gothic genre which can be found at revije.ff.uni-lj.si/arshumanitas/article/download/310/222"']	
90019	Charlotte. A tale of truth. By Mrs. Rowson, of the New Theatre Philadelphia; author of Victoria, The inquisitor, Fille de chambre, &c. In two volumes. Vol. I. Second Philadelphia edition	Rowson	1794	['Her form was faultless, and her mind,---Untainted yet by art,---Was nobly, just, humane, and kind,---And virtue warm\'d her heart.---But ah! the cruel spoiler came--""']						['These lines are likely original to Charlotte. A tale of truth.']	['v.1', 'v.2"']
962416-1	Henrietta, Countess Osenvor. A sentimental novel. In a series of letters to Lady Susannah Fitzroy, by Mr. Treyssac de Vergy, counsellor in the parliament of Paris. In two volumes.	Treyssac de Vergy, Pierre Henri	1785	['Love and virtue held the pen.']						['This seems to be a quote written by the author']	
962416-2	Henrietta, Countess Osenvor. A sentimental novel in a series of letters to Lady Susannah Fitzroy, by Mr. Treyssac de Vergy, counsellor in the parliament of Paris. In two volumes.	Treyssac de Vergy, Pierre Henri	1785	['Love and virtue held the pen.']						['Likely that epigraph is written by author of text. Located on title page.']	
962416-3	Henrietta, Countess Osenvor. A sentimental novel. In a series of letters to Lady Susannah Fitzroy. By Mr. Treyssac de Vergy, counsellor in the parliament of Paris. In two volumes.	Treyssac de Vergy, Pierre Henri	1785	['Love and virtue held the pen.']						['Located work title page. It seems that the author might have originated the quote, as no source is apparent upon further search.']	
1361026	The story of St. Alb-ns ghost, or the apparition of Mother Haggy. Collected from the best manuscripts.	Wagstaffe, William	1712	['Sola, novum, dictuq; Nefas, Harpyia Celaeno---Prodigium canit, & trifles denuntiat iras.']	['The harpy Celaeno alone predicts a prodigy strange---And horrible to relate, and denounces vengeful wrath.']		['Aenid']	['Virg']	['Virgil']	["Located title page. Epigraph from Book III Aenid. Source translation: The first six books of Virgil's Aeneid..., 1834. Accessed Google Books."]	
1833008	Friendship in death. In twenty letters from the dead to the living. To which are added, thoughts on death. Translated from the moral essays of the messieurs du Port Royal.	Rowe, Elizabeth Singer	1728	['Curae non ipsa in Morte relinquunt.']	['Their cares forsake them not in death itself']		['The Aeneid']	['Virg.']	['Virgil']		
245120-1	The whole comical works of Mon.Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. ALl his novels and histories. III. His select letters, characters &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and others. The third edition, revised and corrected.	Scarron	1712	['Rebus in angustis facile est contemnere vitam:fortiter ille facit, qui miser esse potest']	['It is easy in adversity to despise life, but he does bravely who can endure misery']			['Mart.']	['Martial']	['Original language: Latin. Source of translation: https://books.google.com/books/about/The_Routledge_Dictionary_of_Latin_Quotat.html?id=rAXHv7KlHxMC']	
245120-2	The whole comical works of Mon. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters, &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others.	Scarron	1712	['Rebus in angustis facile est contemnere vitam; fortiter ille facit, qui miser esse potest.']	['It is easy in misfortune to despise life; but he does bravely who can endure misery.']		['Epigrams']	['Mart.']	['Martial']	['Title Page', 'Latin. Source of translation: Google Books, The Routledge Dictionary of Latin Quotations (p. 103)']	
253712-2	Memoirs of the life of Count de Grammont: containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II. Translated from the French by Mr. Boyer.	Hamilton, Anthony	1714	['Il peut revenir un Conde,---Il peut revenir un Turenne;---Un Conte de Grammont est en vain demande,---La nature auroit trop de Peine.']	['Conde may come to life again, and Turenne nature may restore, but Grammont we expect in vain, on him she lavished all her store']			['St. Evremond']	['Charles de Saint-Evremond']	['Translated from French']	
255966	The mercenary lover: or, the unfortunate heiresses. Being a true, secret history of a city amour, in a certain island adjacent to the kingdom of Utopia. Written by the author of Memoirs of the said Island.	Haywood, Eliza Fowler	1726	['Improperly we measure life by breath,---those do not truly live who merit death.']			['Satire VIII, The Satyrs of Junius Juvenalis']	['Step. Juv.']	['Juvenal, trans. George Stepney']	['Located title page.']	
277537	Female falshood: or, the life and adventures of a late French nobleman. Written by himself after his retirement, and digested by Mons. de St. Evremond. In two volumes. The third edition, revised and corrected. Vol. I.		1722	["Beauty, like ice, our footing does betray;---Who can tread sure on the smooth slippery way?---Pleas'd with the passage, we slide swiftly on:---And see the dangers which we cannot shun."]			['Aureng-zebe']		['John Dryden']	['Title page']	
281901	John Bull's last will and testament, as it was drawn by a Welch attorney. With a preface to the Ar--p of C--ry. By an eminent lawyer of the temple.	Arbuthnot, John	1713	['Haec uti his tabulis, cerisve scripta sunt, ita do, ita lego, ita testor, itaq; vos Quirites testimonium praebitote.']	['As is written on these tablets, so do I give, so do I legate, so do I declare my will; therefore, Quirites, grant me your testimony']	['Antiq. Rom. lib. 8 cap. 6.']	['Regulae Ulpiani']	['Rosini']		['Located title page. From the Roman nuncupation in the Regulae Ulpiani (Rules of Ulpian). According to the Encylcopedia Britannica, Ulpian is not considered to be the author of this document, though he was an attributed author.']	
54482	Wieland; or, the transformation. An American tale.	Brown, Charles Brockden	1798	["From virtue's blissful paths away---The double-tongued are sure to stray;---Good is a forth-right journey still,---And mazy paths but lead to ill."]			['Wieland']		['Charles Brockden Brown']	['Located title page. Poem appears to be original to Wieland.']	
58980	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochambeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicuous part in the French Revolution, and after a great variety of enterprizes, hazards and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol.I.	Pye, Henry James	1795	["Let grumbling sans-culottes our laws decry;--Let Fox harangue, and baffled Priestley fly:--Let snuffling Stanhope hie to Gallia's shore,--And hug his canting comrade, Jean le Noir."]						['Located full title page, v.1-2. Lines of epigraph likely original to this work.']	['v.1', 'v.2']
59418	Trials of the human heart, a novel in four volumes. By Mrs. Rowson, of the new theatre, Philadelphia, author of Charlotte, Fille de Chambre, inquisitor, &c. &c. Vol.II	Rowson	1795	['""If there\'s a power above us--- (And that there is, all nature cries alout--- Through all her works) he must delight in virtue.--- The soul secured in her existence, smiles, at the drawn dagger and defies its point.""']			['Cato: A Tragedy, Act V Scene I']		['Joseph Addison']	['On volume title page"']	['v.2', 'v.3', 'v.4']
5946802	A narrative of the extraordinary adventures, and sufferings by shipwreck & imprisonment, of Donald Campbell, esq. of Barbreck: with the singular humours of his Tartar guide, Hassan Artaz; comprising the occurrences of four years and fice days, in an overland journey to India. In a series of letters to his son.	Campbell, Donald	1799	['What is this world? Thy school, o misery!---Our only lesson is, to learn to suffer;---and he who knows not that, was born for nothing.']			['The Revenge']	['Young']	['Edward Young']		
73408	The Algerine captive; or, the life and adventures of Doctor Updike Underhill: six years a prisoner among the Algerines. Volume I. 	Tyler, Royall	1797	['----By your patience,---I will a round unvarnished tale deliver---Of my whole course.----']			['Othello 1.3']	['Shakespeare.']	['William Shakespeare']		['v.1', 'v.2']
73842	Mentoria; or the young lady's friend. In two volumes. By Mrs. Rowson, of the New-Theatre, Philadelphia: author of The Inquisitor, Fille de chambre, Victoria, Charlotte, &c. &c. Vol. I.	Rowson	1794	['Detested be the pen whose baneful influence---could to the youthful docile mind convey---pernicious precepts, tell loose tales,---and paint illicit passion in such colours,---as might mislead the unsuspecting heart,---and vitiate the young unsettled judgment.---I would not for the riches of the East,---abuse the noblest gifts of heaven thus,---or sink my genius to such prostitution.']				['Epigraph likely written by the author']			['v.1', 'v.2']
75774	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÃÅbastien	1795	["Le tems present est gros de l'avenir."]	['The present is pregnant with the future']		['Monadology']	['Leibnitz']	['Leibniz']	['Located on title page. The source text is La Monadologie in French. The quote from the source text reads: ""Et comme tout présent état d\'une substance simple est naturellement une suite de son état précédent, tellement, que le présent y est gros de l\'avenir."" In English: ""And as every present state of a simple substance is naturally a consequence of its preceding state, so its present is pregnant with its future."']	
