id	title	author	date	a	b	x	v
1791946	The adventures of Abdalia, son of Hanif, sent by the sultan of the Indies, to make a discovery of the island of Borico, where the fountain which restores past youth is supposed to be found. Also an account of the travels of Rouschen, a Persian lady, to the topsy-turvy island, undiscover'd to this day. The whole intermix'd with several curious and instructive histories. Translated into French from an Arabick manuscript found at Batavia by Mr. de Sandison : and now done into English by William Hatchett, Gent. Adorn'd with cuts.	Bignon, Jean Paul	1729	['C. Yarburgh']	['Ink']	['Front free endpaper (recto)']	
1802362	Celenia: or, the history of Hyempsal King of Numidia. In two volumes. Vol. I.	Zelis	1736	['William Davison']	['Ink']	['On inside of front board and full TP, both volumes.']	['v.1', 'v.2']
1802991	The lover's secretary; or, The adventures of Lindamira, a lady of quality. Written to her friend in the country. In XXIV Letters. Revis'd and corrected by Mr. Tho. Brown. The third edition.		1734	['Dorothy Brooks Her Book Given her By Her Cousin Bendys[h]e.']	['Ink']	['Located recto second leaf front free endpaper. Bendyshe is written ""Bendyse"" with an ""h"" marked above, between the ""y"" and ""s""."']	
1817470	Letters from a Persian in England, to his friend at Ispahan. The third edition.	Lyttelton, George Lyttelton	1735	['J.[or T.] W. [Er]le']	['Ink']	['Front paste-down endpaper.']	
192415	The Life and Opinions of Tristram Shandy, Gentleman. Vol. III.	Sterne, Laurence	1760	['""L Sterne""']	['Ink']	['First page text']	['v.9"']
193580-2	The histories of Lady Frances S----, and Lady Caroline S----. Written by the Miss Minifies, of Fairwater, in Somersetshire. Vol. I.	Gunning	1763	['[ ]y [ ]']	['Ink']	['Located first leaf recto. Indecipherable.']	['v.3']
196208	Giaphantia: or, a view of what has passed, what is now passing, and, during the present century, what will pass, in the world. Translated from the original French, with explanatory notes.	Tiphaigne de La Roche, Charles-FrancÃßois	1761	['1790- John- Wight']	['Ink']	['Full title page']	
196532	The picture. A novel. By the Miss Minifies of Fairwater in Somersetshire; Authors of the History of Lady Frances S---, and Lady Caroline S---. Vol. I.	Gunning	1766	['""Major General Alexander Stewart Esqr.""']	['Ink']	['On title page v.1', '""Esqr."" is crossed out, but perhaps only through the elongation of the cross on the ""t"" in Stewart.']	['v.1"']
196600-1	The reverie: or, a flight to the paradise of fools. Published by the editor of the Adventures of a Guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['John C. Mendenhall 1927']	['Ink']	['Second leaf, recto.']	['v.1', 'v.2']
197280	The history of Miss Emilia Beville. In two volumes. Vol. I.		1768	['D']	['Ink']	['An inked stamp of the uppercase letter ""d."" Located on the recto of the front free endpaper of both volumes."']	
198546	The history and adventures of an atom. In two volumes. Vol. I.	Smollett, Tobias George	1769	['Thomas Dale June, 24, 1769']	['Ink']	['Located recto front free endpaper.']	['v.1', 'v.2']
199035	The history of Alicia Montague. By the author of Clarinda Cathcart. In two volumes. Vol. I.	Marshall, Jane	1767	['Miss Jane Marshall']	['Pen']	['Full title page']	['v.1']
199214-2	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. The third edition.	Scott, Sarah	1767	['Catherine Rynnerilez, August 4.e 26th 1446']	['Ink']	['Recto of first leaf.']	
199454			1769	["No. 66 of James Hunter's Circulating Library Norfolk Virginia"]	['Ink']	['Front paste-down endpaper', 'Listed.']	
200026	The modern wife. A novel. In two volumes. The second edition. Vol. I.		1769	['Eliz S Lloyd']	['Ink']	['Located title page']	['v.1', 'v.2']
196600-2	The reverie; or, a flight to the paradise of fools. By the editor of the Adventures of a Guinea. In two volumes. Volume the first.	Johnstone, Charles	1763	['[Illegible] His Book.']	['Ink']	['2nd front free endpaper, v.1, and 3rd front free endpaper, v.2.']	['v.1', 'v.2']
245177		Ramsay	1760	['G. Coleman O. Parsons']	['Pencil']	['Back leaf verso']	
261889	A collection of novels and tales of the fairies. Written by that celebrated wit of France, the Countess D'Anois. In three volumes. Vol. I. containing, I. The history of Don Gabriel. II. The royal ram. III. The story of Finetta the Cinder-Girl. IV. The palace of revenge. V. The story of Anguilletta. VI. The history of Don Ferdinand of Toledo. VII. The story of the yellow dwarf. VIII. The story of Young-and-Handsome. IX. The history of the new gentleman-citizen. X. The story of the white cat. The second edition.	Aulnoy	1722	['Mm. Byns']	['Ink']	['Written on front paste-down endpaper, v.1-v.3. Also written half title page, v.3.']	['v.1', 'v.2', 'v.3']
264043	Le diable boiteux, or, The devil upon two sticks. Translated from the last edition at Paris, with several additions.	Le Sage, Alain-RenÈ	1708	["Stynt. Duncomb's Book 1766 W[i]llenhall"]	['Ink']	['Adjacent to title page']	
267660	Persian anecdotes: or, secret memoirs of the court of Persia. Written originally in French, for the entertainment of the king, by the celebrated Madame de Gomez, author of La Belle Assemblée. Translated by Paul Chamberlen, Gent.	Gomez	1730	['John C. Mendenhall May 31, 1927']	['Pencil']	['Recto, second leaf of front free endpaper.', 'Fiction.']	
280044	Court tales: or, a history of the amours of the present nobility. To which is added, a compleat key.		1717	['L Case']	['Pencil']	['Front free endpaper, verso, and front paste-down endpaper.']	
295350	The adventures of Telemachus the son of Ulysses. Part IV.	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1700	['Frerven 1703']	['Ink']	['Verso of first leaf.']	['v.1']
3448398	The pilgrim's progress: from this world, to that which is to come: delivered under the similitude of a dream. Wherein is discover'd, the manner of his setting out, his dangerous journey, and safe arrival at the desired country. In two parts, complete. By John Bunyan. The two and twentieth edition, adorned with twenty-two copper plates, engraven by J. Stuart.	Bunyan, John	1728	['Henry [Young] [] Liverpool Eng.']	['Pencil']	['Verso back free endpaper']	
3450674	The letters that passed between Theodosius and Constantia; after she had taken the veil. Now first published from the original manuscripts.	Langhorne, John	1763	['M. Doug 1802 [?]']	['Ink']	['Located on second front free endpaper.']	
3488499	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream: wherein is discover'd the manner of his setting out: his dangerous journey; and safe arrival at the desired country. By John Bunyan.	Bunyan, John	1761	['[E Libris] Roberti[?] 177[?]']	['Ink']	['Located recto third leaf. Page torn, rendering inscription indecipherable.']	
3765209	The works of Francis Rabelais, M.D. in five volumes. Vol. I. Now carefully revised, and compared throughout with the late new edition of M. Le du Chat, by Mr. Ozell. Who has likewise added at the bottom of the pages, a translation of the notes, historical, critical, and explanatory, of the said M. du Chat, and others. In which notes, never before printed in English, the text is not only explained, but, in multitudes of places, amended, and made conformable to the first and best editions of this learned and facetious author. Adorn'd with 15 very neat copper plates.	Rabelais, FranÁois	1738	['W Chase']	['Pencil']	['Front free endpaper']	['v.4']
3768213	Il Decamerone. One hundred ingenious novels: written by John Boccacio, the first refiner of the Italian language. Now done into English, and accommodated to the gust of the present age.	Boccaccio, Giovanni	1702	['Edmund Hopkinson']	['Ink']	['Title page']	
3866527-2	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['AS']	['Ink']	['On title page']	
4756565	The history of the renown'd Don Quixote de la Mancha. Written in Spanish by Miguel de Cervantes Saavedra. Translated from the original by several hands: and publish'd by Peter Motteux servant to his Majesty. Adorn'd with sculptures. Vol. I.	Cervantes Saavedra, Miguel de	1700	['G. Elias']	['Pencil']	['Marked inner margin, recto first leaf dedication, v.1-4.']	['v.1', 'v.2', 'v.3', 'v.4']
1802270		Manley	1711	['Michael & Neil October the [ ] 1838']	['Ink']	['verso, back free endpaper']	
193800		Defoe, Daniel	1719	['[ ] Morgan [ ] Book [ ]']	['Ink']	['Located title page']	
289811		Gildon, Charles	1719	['John Linwell [ ]  [ ] to D[ ]']	['Ink']	['Located p.340']	
296576		Manley	1714	['John White']	['Ink']	['Located title page.']	
986563-2		Heinsius, Nicolaas	1730	['P. D. Mathias']	['Ink']	['Located recto, front free endpaper']	['v.1', 'v.2']
102839	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.		1789	["M. Parsons's"]	['Ink']	['Located on front free end paper']	['v.1']
106811-1	Arundel. By the author of the observer. Vol. I.	Cumberland, Richard	1789	['Cumberland']	['Ink']	['Located Title Page, v.2']	['v.2']
1295841	Secret history; or, the horrors of St. Domingo, in a series of letters, written by a lady at Cape Francois, to Colonel Burr, late Vice-President of the United States, principally during the command of General Rochambeau.	Hassal, Mary	1808	['Elizabeth [L.] West']	['Ink']	['Title page']	
148307	Fatal obedience, or, The history of Mr. Freeland. In two volumes. Vol. I.		1780	['Eliz: Bateman']	['Ink']	['Located at top of full title page.']	['v.2']
157471	The adventures of a hackney coach. The third edition corrected.		1781	['David Morse Nov. 15. 1847.']	['Ink']	['Title page.']	['v.1']
157778	The man of the world. A new work of entertainment, by Mr. Mackenzie, of Edinburg. Author of Julia de Roubigne, and of the Man of feeling. The first volume.	Mackenzie, Henry	1783	['Jon Norris']	['Ink']	['Located title page all three volumes.']	['v.1', 'v.2', 'v.3']
158787	Burton-Wood. In a series of letters. By a lady. Volume I.	Mackenzie, Anna Maria	1783	['[ ]. Richardson']	['Ink']	['Located p. 1 of main text']	['v.1']
158810	Maria; or, the generous rustic.	Berkeley, George Monck	1784	['Henry Hewitt from his dear wife Lou[ ]ia 1851']	['Ink']	['Located front free endpaper']	
158817	The History of Eliza Warwick. In two volumes. Vol. I.		1778	['Henry Hewitt from his dear wife Lou[ ]ia 1851']	['Ink']	['Located front free endpaper']	
161980	The omen; or, memoirs of Sir Henry Melville and Miss Julia Eastbrook. A novel. In two volumes. Vol. I.	Gifford, Arthur	1785	['William B. [ ]']	['Pencil']	['Located verso front free endpaper and verso title page.']	['v.1']
162481	Cynthia with the tragical account of the unfortunate loves of Almerin and Desdemona: being, a novel. Illustrated with variety of the chances of fortune; moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit.		1785	['Ann Russell']	['Ink']	['Located last page of text']	
164383		FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1785	['William Fabyan Windeatt August 25th 1821']	['Ink']	['Front free end sheet']	
187817-2	Love and Madness: story too true. In a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented. The fourth edition.	Croft, Herbert	1786	['Gra']	['Ink']	['Located back free endpaper']	
253712-1	Memoirs of the life of Count de Grammont: containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II. Translated from the French by Mr. Boyer.	Hamilton, Anthony	1714	['Mary Clinton']	['Ink']	['Front paste-down endpaper']	
274006-1	The travels of Cyrus. In two volumes. To which is annex'd, a discourse upon the theology and mythology of the ancients. By the Chevalier Ramsay. Vol. I. The second edition.	Ramsay	1727	['Dan. Mathew']	['Ink']	['Title page']	['v.1', 'v.2']
33967	Ingenious and diverting letters of a lady's travels into Spain; describing the devotions, nunneries, humour, customs, laws, militia, trade, diet, and recreations of that people. Intermix'd with great variety of modern adventures, and surprizing accidents; being the truest and best remarks extant, on that court and country. The tenth edition. With the addition of a letter of the state of Spain, as it was in the year 1700. By an English gentleman. In two volumes.	Aulnoy	1735	['M. Way']	['Ink']	['Inscription on verso of frontispiece in v.1, and 3 loose page in v.2.']	['v.1', 'v.1']
3766789	Francis, the philanthropist: an unfashionable tale. In three volumes. Vol. I.	Johnson	1786	['Tho. S Hart']	['Ink']	['Located p.1, top.']	['v.3']
3959310	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Fielding, Henry	1780	['Browne']	['Ink']	['Located recto front free endpaper.']	
3979903	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Hawkesworth, John	1780	['Browne']	['Ink']	['Located recto front free endpaper.']	
3980016	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Fielding, Henry	1780	['Browne']	['Ink']	['Located recto front free endpaper.']	
3980153	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Langhorne, John	1780	['[Brownie]']	['Ink']	['Recto front free endpaper.']	
4732386		Murdoch, John	1783	['[ ] Anderson October 20 1821']	['Ink']	['Located front free endpaper']	
590004	The history of Numa Pompilius, second king of Rome. Translated from the French of Mon. de Florian, by Miss Elizabeth Morgan. And dedicated, by permission, to her majesty. Vol. I.	Florian	1787	['Richard Evans. Llandudno 1877']	['Ink']	['Recto front free endpaper.']	['v.2', 'v.3']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Elizabeth Fletcher March 10th 1799.']	['Ink']	['Located front free endpaper']	['v.2']
600631	The new odyssey by the Spanish Homer: Being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that soverign princess styled by the science of salvation. Contained in nineteen chapters, rhapsodies or vision, To be read a chapter every night, between twelfth-day and candlemas-day, as so many most diverting and instructive Christmas nights entertainments. The whole making a fine spiritual romance; or rather a sublime allegorical poem.Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kindom of Arragon. Translated into most language of Europe, applauded universally through many editions; and vastly recommended, as an inimitable master-piece of that fine visionary and allegorical manner of writing, by the late Archbishop of Cambray, in his original preface to his excellent books of Telemachus.	Palafox y Mendoza, Juan de	1784	['Sarah Barrows Carver Massachusetts']	['Ink']	['Located front free end paper']	
89387	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I. The second edition.	Smith, Charlotte Turner	1788	["Mrs. D'Oyly, St. Albans"]	['Ink']	['Front free endpaper']	['v.1', 'v.2', 'v.3', 'v.4']
89525	The man of feeling. The third edition.	Mackenzie, Henry	1788	['Wm Hudson. Burr.']	['Ink']	['Title page']	
103048	Tales of the castle: or, stories of instruction and delight. Being Les veillées du chateau, written in French by Madame La Comtesse de Genlis, author of the Theater of education, Adella and Theodore, &c. Translated into English by Thomas Holcroft. Vol. I.	Genlis, SteÃÅphanie FeÃÅliciteÃÅ	1785	['John C. Mendenhall sigr of [    ]']	['Ink']	['Half-title page of volume 2']	['v.2']
105886	Modern times, or, the adventures of Gabriel Outcast. Supposed to be written by himself. In imitation of Gil Blas. In three volumes. Volume I. The second edition, with additions.	Trusler, John	1785	['John Tarside Watson Bilton Park']	['Ink']	['Front paste-down endpaper']	['v.1', 'v.2', 'v.3']
106698	The son of Ethelwolf: an historical tale. In two volumes. By the              author of Alan Fitz-Osborne, &c. Vol. I.	Fuller, Anne	1789	['D. La Grange']	['Ink']	['Located title page. v.1 inscription partially cut              off.']	['v.1', 'v.2']
106876	The man of feeling. A new edition.	Mackenzie, Henry	1787	['H.A.P']	['Ink']	['Located upper corner of front pastedown endpaper']	
107488	Elfrida; or, paternal ambition. A novel. In two volumes. By a lady. Vol. I.	A Lady	1786	['Thos. Thistlethwayte']	['Ink']	['Written on title page in both volumes']	['v.1', 'v.2']
107503	The son of Ethelwolf: an historical tale. By the author of Alan Fitz-Osbourne, &c.	Fuller, Anne	1789	['[ ] Conough']	['Ink']	['Bookplate, front paste down endpaper']	
107688	Oswald castle: or, memoirs of Lady Sophia Woodville; a novel. By a lady.	A Lady	1789	['Jane Hamilton']	['Ink']	['Located on title page']	
107720	Albina, a novel. In a series of letters.		1786	['A. M. Morse']	['Ink']	['Located top of p. 1']	
1337190	Rosa; or, American genius and education.		1810	['1952 (68542) Richie Swif']	['Pencil']	['On dedication page.']	
1361817	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['[ ]elan[ ] Bridgeport']	['Pencil']	['Located on front free endpaper']	['v.1', 'v.2']
162471	The errors of innocence, in two volumes. Vol. I.	Lee, Harriet	1786	['Joseph Goff']	['Ink']	['Inscription found on title pages and front paste down endpapers of both volumes']	['v.1', 'v.2']
164371	Maria: a novel. In two volumes. By the author of George Bateman. Vol. I.	Blower, Elizabeth	1787	['J Redhe[ ]en']	['Ink']	['Located p. 1, v.1.']	
1724557	Precaution, a novel. In two volumes. Vol. I.	Cooper, James Fenimore	1820	['H. J. Rahauser']	['Ink']	['Found on title page in both volumes; title page in volume one appears to have this name written twice more, faintly, in pencil']	['v.1', 'v.2']
1740351	Bracebridge hall, or the humourists. A medley, by Geoffrey Crayon, Gent. In two volumes. Vol. I.	Irving, Washington	1822	['Mary B. Sleight']	['Ink']		['v.1', 'v.2']
1782313	Laelius and Hortensia; or, thoughts on the nature and objects of taste and genius, in a series of letters to two friends.	Stedman, John	1782	['Edwin Forrest']	['Ink']	['Located on first page of text']	
1798495	Emily Herbert; or, Perfidy punished. A novel in a series of letters.		1787	['Ann Parker']	['Pencil']	['Located front free endpaper']	
194546	The history of Elenor Williams. By the author of the ""Orphan Sisters,"" and the ""Old Soldier."" First published by the Christian Tract Society. No. X.	M. A. P	1820	['Mary Grant']	['Ink']	['Inscription located front free endpaper']	
289349		Burnet, Thomas	1715	['Howard M Potts.']	['Ink']	['Located p. 43']	
3454989	The templar. To which is added, the tales of Passaic. By a gentleman of New-York.		1822	['A. Curtis May 1832']	['Ink']	['Located on front free endpaper']	
3455066	Edmund and Margaret; or sobriety and faithfulness rewarded.		1822	['Charlotte Marshall present from C. L.']	['Ink']	['Title Page']	
3455155	History of Constantius and Pulchera; or, virtue rewarded.		1821	["A. Pratt's book"]	['Ink']	['Located verso last leaf']	
3455357	The rebels, or Boston before the revolution. By the author of Hobomok.	Child, Lydia Maria Francis	1825	['C.M.Bingham']	['Pencil']	['Located on front free leaf']	
3455848	The elixir of moonshine; being a collection of prose and poetry, by the mad poet. A great proportion of which has never before been published.	Clarke, McDonald	1822	["[  ] Hist. Soc. Sept. 30. '95"]	['Pencil']	['Inscription located front top of p. 3. First few letters are difficult to decipher, but are most likely initials.']	
3456688	The spy; a tale of the neutral ground. By the author of              ""Precaution."" In two volumes. Vol. I. Second edition.	Cooper, James Fenimore	1822	['Miss K[] Library']	['Ink']	['Located front paste-down endpaper. Largely illegible; appears to be              water-damaged.']	['v.1', 'v.2']
3459911	Salmagundi; or, the whim-whams and opinions of Launcelot Langstaff, esq. and others. Third edition. Volume I.	Irving, Washington	1820	['T. S. Rosengarten May 17th 1856 on brand steamer [] New York harbor']	['Pencil']	['Located recto front free endpaper']	['v.1']
3466573	L.... family at Washington; or a winter in the metropolis.	Watterston, George	1822	['[Illegible, crossed out with ink]']	['Pencil']	['Located front pastedown endpaper.']	
3469522	Hobomok, a tale of early times. By an American.	Child, Lydia Maria Francis	1824	['Horatio Gates Cilley Attorney at Law 1830']	['Pencil']	['Located on the first page of the novel']	
3469781	Francis Berrian, or the Mexican Patriot. In two volumes. Vol. I.	Flint, Timothy	1826	['Smith [or G. Smith]']	['Ink']	['On front free end paper']	['v.1', 'v.2']
3469872	George Mason, the young backwoodsman; or 'Don't give up  the ship.' A story of the Mississippi. By the author of 'Francis Berrian.'	Flint, Timothy	1829	['John M Methune from his aunt Ms Sean 1830']	['Ink']	['Located top of title page.']	
3470604	The life and adventures of Dr. Caleb; who migrated from Egypt, and afterwards practised physic in the land of Canaan and elsewhere: an allegory; designed principally to amuse and edify young people. By Aaron Lummus, Evangelii Praedicator.	Lummus, Aaron	1822	['Ebenezer Stone']	['Ink']	['Located on front free endpaper']	
3478066	Hope Leslie; or early times in the Massachusetts. By the author of Redwood. In two volumes. Vol. I.	Sedgwick, Catharine Maria	1827	['Sec Kennedy - Suallan [?] Baron']	['Ink']	['Located on title page']	['v.1']
3478155	A New-England tale; or, sketches of New-England character and manners.	Sedgwick, Catharine Maria	1822	['Edward [ ]']	['Pencil']	['Faintly written, located verso second-to-last leaf']	
3478219	Redwood; a tale. In two volumes. Vol. I.	Sedgwick, Catharine Maria	1824	['[ ] Gray']	['Pencil']	['Faintly written and located recto first leaf of volume 1']	['v.1']
3478569	Symzonia; a voyage of discovery. By Captain Adam Seaborn.	Seaborn, Adam	1820	['Henny H Eastman']	['Pencil']	['Located title page']	
445507	Travels of Cyrus. Fourth edition.	Ramsay	1730	['[S. Knumbhaar]']	['Pencil']	['Located p.110 of letter (last page of text).']	
4814271	Favourite tales, translated from the French.		1787	['[illegible] 1857']		['On title page']	
54717-1	Arthur Mervyn; or, memoirs of the year 1793. By the author of Wieland; and Ormond, or the secret witness.	Brown, Charles Brockden	1799	['Charles B. Brown']	['Ink']	["In the middle of the title page; indicating author's name"]	['v.1']
54717-2	Arthur Mervyn; or, memoirs of the year 1793. Second part. By the author of Wieland, Ormond, Huntley, &c.	Brown, Charles Brockden	1799	['John D Faires May 1843']	['Ink']	['Front paste down endpaper']	['v.2']
59069	Friendship in death: in twenty letters from the dead to the living. To which are added, Letters moral and entertaining, in prose and verse. In three parts. By Mrs. Elizabeth Rowe.	Rowe, Elizabeth Singer	1795	['Me[illegible]eim[illegible]']	['Ink']	['Title page']	
74927	The history of Charlotte Temple. Founded on fact. By Mrs. Rowson, author of Victoria, the Inquistor, Fille de Chambre, &c. In two volumes. Vol. I.	Rowson	1801	["Elizabeth Cooper's book June 3 1807"]	['Ink']	['Located back free endpaper']	['v.2']
83954	Interesting memoirs. By a lady. In two volumes. Vol. I. The third edition.	Keir, Elizabeth	1786	['To [...] ([...] Abbey) [...]']	['Ink']	['Nearly indecipherable; found on half title page of both volumes']	['v.1', 'v.2']
86181	The tour of Valentine.	Pott, Joseph Holden	1786	['Frances Hickman']	['Ink']	['On front paste down endpaper']	
87503	The castle of Otranto, a gothic story. Translated by William Marshal, Gent. From the original Italian of Onuphrio Muralto, canon of the church of St. Nicholas at Otranto. The fifth edition.	Walpole, Horace	1786	['Eliza Francis Newton']	['Ink']	['On title page']	
89529	Features from life; or, a summer visit. By the author of George Bateman, and Maria. In two volumes. Vol. I.	Blower, Elizabeth	1788	['Anna Maria Monro']	['Ink']	['Located on first page of text (p. 5), after Dedication']	
90019	Charlotte. A tale of truth. By Mrs. Rowson, of the New Theatre Philadelphia; author of Victoria, The inquisitor, Fille de chambre, &c. In two volumes. Vol. I. Second Philadelphia edition	Rowson	1794	['John Lockharts, March 16th 1799']	['Ink']	['Written verso last leaf v.1']	
957218	The first settlers of Virginia, an historical novel, exhibiting a view of the rise and progress of the colony at James Town, a picture of Indian manners, the countenance of the country, and its natural productions. The second edition considerably enlarged.	Davis, John	1806	['Catherine Carman']	['Ink']	['Inscription written title page.']	
1116	The fortunate discovery: or, the history of Henry Villars. By a young lady of the state of New-York.	Young lady of the state of New-York	1798	['Angelina Petton New York']	['Pencil']	['Located page opposite reverse side of back free endpaper', 'Name and location appear to be written in two different styles, potentially by two different inscribers']	
1833008	Friendship in death. In twenty letters from the dead to the living. To which are added, thoughts on death. Translated from the moral essays of the messieurs du Port Royal.	Rowe, Elizabeth Singer	1728	["Henta Maria D'oyly"]	['Ink']	['Recto second front free endpaper']	
200425	A collection of the writings of Mr. Edward Ward. Viz. I. The poet's ramble after riches: with reflections upon a country corporation: also the author's lamentation in the time of adversity. II. Sot's paradice: or, the humours of a derby ale-house. III. Ecclesia & Factie. A dialogue between bow-steeple dragon, and the exchange grasshopper. IV. Modern religion and antient loyalty. A dialogue. V. A walk to Islington: with a description of new Tunbridge-Wells, and Sadler's musick-house. VI. The insinuating bawd: or, the repenting harlot. VII. The revels of the gods: or, a ramble thro' the heavens. VIII. Battle without bloodshed: or, martial discipline buffoon'd by the city train bands. IX. O raree-show, o pretty show: or, the city feast. X. The cock-pit combat: or, the baiting of the tiger. XI. A hue and cry after the man midwife, who deliver'd the land-bank of her money. XII. The Dutch guards farewel to England. XIII. A trip to Jamaica: with a true character of the people and island. XIV. A trip to New-England: with a character of the country and people, both English and Indians. XV. A frolick to horn-fair: with a walk from Cuckolds-point through Deptford and Greenwich. XVI. The dancing-school: with the adventures of the Easter holy-days. XVII. A step to stir-bitch-fair: with remarks upon the University of Cambridge. XVIII. The humours of a coffee-house. A comedy. XIX. The infallible predictor. XX. The rise and fall of Madam coming sir: or, an unfortunate slip from the tavern bar, into the surgeons powdering-tub. Vol II. The fifth edition.	Ward, Edward	1717	['Samuel Payne his book']	['Ink']	['Back free endpaper']	
245120-1	The whole comical works of Mon.Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. ALl his novels and histories. III. His select letters, characters &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and others. The third edition, revised and corrected.	Scarron	1712	['D. Martin']	['Ink']	['Located on title page']	
245120-2	The whole comical works of Mon. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters, &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others.	Scarron	1712	['[L.] Smyth']	['Ink']	['Above illustration on page facing front free endpaper']	
269315	The visions of Dom Francisco de Quevedo Villegas, knight of the order of St. James. Made English by Sir Roger L'Estrange, Kt. The eleventh edition, corrected.	Quevedo, Francisco de	1715	['Isaac Norris 1824']	['Ink']	['Front paste down endpaper, above bookplate, and on title page']	
277537	Female falshood: or, the life and adventures of a late French nobleman. Written by himself after his retirement, and digested by Mons. de St. Evremond. In two volumes. The third edition, revised and corrected. Vol. I.		1722	['Waltor [Jago]']	['Ink']	['Located front free endpaper']	
37832	Ormond; or the secret witness. By the author of Wieland; or the transformation.	Brown, Charles Brockden	1799	['Alder']	['Pencil']	['Found on Title page; appears to be a name but may not be']	
4757078	The history of the valorous and witty knight-errant Don Quixote of the Mancha. Written in Spanish by Michael Cervantes. Translated into English by Thomas Shelton, and now printed verbatim from the 4to edition of 1620. With a curious set of cuts from the French of Coypel. In four volumes. Vol. I.	Cervantes Saavedra, Miguel de	1725	['Leonard Shefford']	['Ink']	['Front free endpaper']	['v.1', 'v.2', 'v.3', 'v.4']
4757145	The history of the valorous and witty knight-errant Don Quixote of the Mancha. Written in Spanish by Michael Cervantes, translated into English by Mr. Shelton, and Mr. Blunt. And now printed from the quarto edition of 1620. With a curious sett of cutts from the French of Coypell. And several annotations and amendments, not in any former edition. With a preface giving an account of the present edition, and explaining the nature of the work. Vol. I.	Cervantes Saavedra, Miguel de	1733	['Sarah Handcock 1737']	['Ink']	['Title Page', 'Inscription repeats in same location in each volume.']	['v.1', 'v.2', 'v.3', 'v.4']
54482	Wieland; or, the transformation. An American tale.	Brown, Charles Brockden	1798	['[ ]']	['Ink']	['Located front paste-down endpaper. Other marginalia crossing out inscription obscures the words.']	
550390	Louisa, a poetical novel, in four epistles. By Miss Seward. The second edition.	Seward, Anna	1784	['Anna Seward']	['Ink']	['Last page (p95)']	
569010	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts, (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick, translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['W Davy']	['Ink']	['Recto front free endpaper']	['v.4', 'v.5', 'v.6', 'v.7']
58837	Fortune's foot-ball: or, the adventures of Mercutio. Founded on matters of fact. A novel, in two volumes. By James Butler. Vol. I.	Butler, James	1797	['John Randall Jr.,1823']	['Ink']	['Found on recto of full title page']	['v.1']
58980	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochambeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicuous part in the French Revolution, and after a great variety of enterprizes, hazards and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol.I.	Pye, Henry James	1795	['C. James']	['Ink']	['Found at top of half title page for the first volume.']	['v.1']
