id	title	author	date	a	b	v	x
268225		Grainger, Lydia	1733	['Ink']	['Reader markings']		['Brace drawn around several lines of a poem, pg. 43.']
269637		Congreve, William	1713	['Ink']	['Reader markings', 'Editorial markings']		['Publisher\'s advertisement, back of book; reader crossed out ""in St. Paul\'s Church yard."" and wrote ""without Temple Bar"" as seller\'s location."']
274006-1	The travels of Cyrus. In two volumes. To which is annex'd, a discourse upon the theology and mythology of the ancients. By the Chevalier Ramsay. Vol. I. The second edition.	Ramsay	1727	['Pencil']	['Words']	['v.2']	['On p.1 of Discourse upon the theology and mythology. Transcription: ""This is all very foolish"']
274006	The travels of Cyrus. In two volumes. To which is annex'd, a discourse upon the theology and mythology of the ancients. By the Chevalier Ramsay. Vol. I. The second edition.	Ramsay	1727	['Pencil']	['Numbers']	['v.2']	['On p.3 Transcription: ""295880"']
298043	The life of Sethos. Taken from private memoirs of the ancient Egyptians. Translated from a Greek manuscript into French. And now faithfully done into English from the Paris edition; by Mr. Lediard. In two volumes. Vol. I.	Terrasson, Jean	1732	['Pencil']	['Words', 'Reader markings', 'Numbers']	['v.1']	['Marginalia on verso of license and throughout text.']
3064113	The new universal story-teller; or, a modern picture of human life: consisting of a greater variety of valuable matter calculated for the pleasure and improvement of readers of every class, than was ever given in any book of the kind; and including a complete collection of genuine and entertaining stories, tales, narrations, anecdotes, essays, histories, fables, adventures, allegories, visions, maxims, romances, relations, memoirs, novels, criticisms, wonderful occurences, remarkable characters, singular events, modern sketches, lives, poems, &c. &c. among which, besides those articles carefully selected from the most approved English authors, and from writers of distinguished eminence in other languages, are interspersed many original pieces in prose and verse. By William Henry Melmoth, Esq.	Melmoth, William Henry	1785	['Pencil']	['Words']		['Large amount of erased or faded writing on the recto of the front cover']
3146725	The Heetopades of Veeshnoo-Sarma, in a series of connected fables, interspersed with moral, prudential, and political maxims; translated from an ancient manuscript in the Sanskreet language. With explanatory notes, by Charles Wilkins.		1787	['Ink']	['Numbers', 'Reader markings', 'Words']		['Numbers and reader markings on p. 79; reader markings and words on p. 102']
33967	Ingenious and diverting letters of a lady's travels into Spain; describing the devotions, nunneries, humour, customs, laws, militia, trade, diet, and recreations of that people. Intermix'd with great variety of modern adventures, and surprizing accidents; being the truest and best remarks extant, on that court and country. The tenth edition. With the addition of a letter of the state of Spain, as it was in the year 1700. By an English gentleman. In two volumes.	Aulnoy	1735	['Pencil']	['Words']	['v.1']	['Verso of frontispiece in volume 1 contains the following words ""Benneville--by Mame. Catherine Junelle de Countess d\'tulnoy----see Halkett"']
3482651	The novelist's magazine. Vol. XX. Containing Pamela.	Richardson, Samuel	1785	['Ink', 'Pencil']	['Reading markings', 'Words']		['Many reader markings throughout. Illegible words on first page of text. The word ""fancy"" written in margins of pg. 95."']
348412	Clarissa; or, the history of a young lady: comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct, both of parents and children, in relation to marriage. In eight volumes. Vol. I. A new edition.	Richardson, Samuel	1785	['Pencil']	['Words']	['v.1']	['""Samuel Richardson"" written title page, below edition imprint."']
349453	Clarissa; or, the history of a young lady. Comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage. By Mr. Samuel Richardson. In eight volumes.	Richardson, Samuel	1784	['Pencil']	['Reader markings', 'Words']	['v.1', 'v.2']	['First volume  contains various reader markings (annotations, lines, brackets, check marks), mainly in the first 50 pages.']
3766789	Francis, the philanthropist: an unfashionable tale. In three volumes. Vol. I.	Johnson	1786	['Pencil']	['Reader markings']	['v.3']	['Penciled lines above running title on many pages; pencil scribble above ""Finish."" on final page."']
3980233	The novelist's magazine. Vol. III. containing The tales of the genii, and Tom Jones.	Morell, Charles	1780	['Pencil']	['Numbers']		['Transcription: ""po251375""."']
4732386		Murdoch, John	1783	['Ink', 'Pencil']	['Words', 'Numbers']		['Located front free endpaper: ""1 [ ] Solomon 2 Lady Simons 3 John 4 Cook 5 Watchman""', '""AYC""', 'Located front cover"']
4742076	Pictures of the heart, sentimentally delineated in the danger of the passions, an allegorical tale: the adventures of a friend of truth, an oriental history, in two parts: the embarrassments of love, a novel: and the double disguise, a drama, in two acts. By John Murdoch. In two volumes. Vol. I.	Murdoch, John	1783	['Pencil']	['Reader markings']	['v.1']	['A small line was drawn next to a section of the text on p. 154']
4806147	The life of Aristides, the Athenian; who was decree'd to be banish'd for his justice. Translated from an Arabick manuscript; suppos'd to be written originally in Greek, by Theophrastus.	Delany, Patrick	1714	['Ink']	['Words', 'Numbers']		['Marginalia on title page includes ""Gos: Ertam"" and ""1715"']
4807327	The inhumane husband, a novel. Done from the French. By J. M.		1726	['Pencil']	['Words']		['Located title page. Transcription: ""guer[ ]"']
54578	Diana. A pastoral novel. From the Spanish of George de Montemayor.	Montemayor, Jorge de	1737	['Ink']	['Reader markings']		['p139 has two sections circled in ink, several words crossed out, and some margin notes.']
590004	The history of Numa Pompilius, second king of Rome. Translated from the French of Mon. de Florian, by Miss Elizabeth Morgan. And dedicated, by permission, to her majesty. Vol. I.	Florian	1787	['Pencil']	['Words']	['v.1']	['On back paste-down endpaper.']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Pencil']	['Words, numbers']	['v.1']	['Located front free endpaper, back paste-down endpaper']
593702		Haywood, Eliza Fowler	1724	['Pencil']	['Words', 'Numbers']		['Located recto front free endpaper: faint; illegible.']
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	['Pencil']	['Words']		['Located page p. 86,']
600631	The new odyssey by the Spanish Homer: Being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that soverign princess styled by the science of salvation. Contained in nineteen chapters, rhapsodies or vision, To be read a chapter every night, between twelfth-day and candlemas-day, as so many most diverting and instructive Christmas nights entertainments. The whole making a fine spiritual romance; or rather a sublime allegorical poem.Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kindom of Arragon. Translated into most language of Europe, applauded universally through many editions; and vastly recommended, as an inimitable master-piece of that fine visionary and allegorical manner of writing, by the late Archbishop of Cambray, in his original preface to his excellent books of Telemachus.	Palafox y Mendoza, Juan de	1784	['Pencil']	['Words', 'Numbers']		['Front free end paper reads: ""5-75-11 $100"" in pencil. Other marginalia in pencil can be found on front and back cover"']
87232-1	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['Ink']	['Words', 'Numbers']	['v.2']	['""A3=13"" and ""HAD.""Located on full title page."']
87549	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['Editor (text)']	['Generic/descriptive']		
88846	The errors of innocence, in five volumes. Vol. I.	Lee, Harriet	1786	['Pencil']	['Numbers']	['v.5']	['""53s"" appears to be librarian or collector marginalia. On title page"']
89387	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I. The second edition.	Smith, Charlotte Turner	1788	['Pencil']	['Reader markings']	['v.3']	['Underlining on p.22']
89525	The man of feeling. The third edition.	Mackenzie, Henry	1788	['Ink']	['Words']		['""Sarah Higginson"" written on p. 18."']
101097	The aerostatic spy: or, excursions with an air balloon. Exhibiting a view of various countries, in different parts of the world; and a variety of characters in real life. By an aerial traveller. Vol. I.		1785	['Pencil']	['Words']	['v.2"']	['Located front paste-down endpaper. Reads: ""Perkins""']
105886	Modern times, or, the adventures of Gabriel Outcast. Supposed to be written by himself. In imitation of Gil Blas. In three volumes. Volume I. The second edition, with additions.	Trusler, John	1785	['Ink']	['Numbers']	['v.1']	['Front free endpaper', 'Transcription: ""K/30"']
105991	Juvenile indiscretions. A novel. In five volumes. By the author of Anna, or the Welch Heiress. Vol. I	Bennett	1786	['Pencil']	['Words']	['v.5']	['On p. 121. Transcription: ""no; not in America"']
107488	Elfrida; or, paternal ambition. A novel. In two volumes. By a lady. Vol. I.	A Lady	1786	['Pencil']	['Words', 'Numbers']	['v.1']	['""Not in Halkett, 3/107, 2 vols"" and miscellaneous numbers written on front paste down endpaper."']
107502	Letters from Felicia to Charlotte; containing a series of the most interesting events, interspersed with moral reflections; chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being. By Mr. Collyer. In two volumes.	Collyer, Mary	1788	['Pencil']	['Numbers']		
107688	Oswald castle: or, memoirs of Lady Sophia Woodville; a novel. By a lady.	A Lady	1789	['Ink']	['Numbers']		['""3/3"" written on front free endpaper"']
107697	The life of Miss Catlane; or, the ill effects of a hasty marriage. In a series of letters. Being a complete narrative of real characters. To which is added, an essay on false friendship; or Satan's eye tooth.		1788	['Pencil']	['Words']		["On verso of title page. Half page of a reader's written notes on the text with page numbers."]
107708	The solicitudes of absence. A genuine tale.	Renwick, William	1788	['Pencil']	['Reader markings']		['Located on pg. 27. Line bracketing a portion of text.']
107720	Albina, a novel. In a series of letters.		1786	['Ink']	['2/[]']		['Located recto front free endpaper']
156255	The history of John Juniper, Esq. Alias Juniper Jack. Containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman. By the editor of The adventures of a guinea. Vol. I.	Johnstone, Charles	1781	['Pencil']	['Words', 'Numbers']	['v.2']	['Located on front pastedown endpaper. Reads: ""I. 6. 34 [Illegible]"']
162471	The errors of innocence, in two volumes. Vol. I.	Lee, Harriet	1786	['Pencil']	['Reader Markings']	['v.1']	['Brackets around paragraphs on page iv of Preface']
162476	The liberal American. A novel, in a series of letters, by a Lady. In two volumes. 	A Lady	1785	['Pencil']	['Words']		['On back fly-end paper: ""A/B"']
164275	The nabob. A novel. In a series of letters. By a lady. In two volumes. Vol. I.	A Lady	1785	['Pencil']	['Editorial markings', 'Reader markings']	['v.1', 'v.2']	['Lines drawn in margins located throughout text; occasional pencilled corrections.']
164371	Maria: a novel. In two volumes. By the author of George Bateman. Vol. I.	Blower, Elizabeth	1787	['Pencil']	['Words']		['""By Elizabeth Blower"" written front paste-down endpaper."']
1751561	Love and madness. A story too true. In a series of letters between parties, whose names would perhaps be mentioned, were they less known, or less lamented.	Croft, Herbert	1780	['Ink']	['Words']		['Located recto first leaf. Transcription: ""Letters of the reverend James Hackman to Miss Ray mistress of the Earl of Sandwich. See [ ] calendar vol 1. page 289. Ed. by [ ]"']
1782313	Laelius and Hortensia; or, thoughts on the nature and objects of taste and genius, in a series of letters to two friends.	Stedman, John	1782	['Ink']	['Editorial markings']		['Located on page 116, a reader crossed out ""Ovid"" and wrote ""Homer"']
1798495	Emily Herbert; or, Perfidy punished. A novel in a series of letters.		1787	['Pencil']	['Numbers']		['Price written on front free endpaper: ""12.50 11.25 net"']
1799321	The castles of Athlin and Dunbayne. A Highland story.	Radcliffe, Ann Ward	1789	['Ink']	['Numbers']		['""2596"" stamped on front free endpaper"']
1800446-2	Barham Downs. A novel, in two volumes. By the author of Mount Henneth. Vol. I.	Bage, Robert	1784	['Pencil']	['Editorial markings']	['v.1', 'v.2']	['On p. 191, v.1; and pp. 158 and 199, v.2. Correcting grammar mistakes in the text.']
195147	The history and adventures of an atom. By Dr. Smollett. In two volumes.	Smollett, Tobias George	1786	['Pencil']	['Numbers']		['""1786"" and misc. other numbers written on front free endpaper"']
275729	The new history of Valentine and Orson, abstracted from the French, and the best English originals. With a new set of figures more expressive of the story, and better adapted to the entertainment of the reader, than any yet extant.		1724	['Pencil']	['Words']		['On title page, reads: ""LSX"']
289349		Burnet, Thomas	1715	['Ink']	['Editorial markings', 'Reader markings']		['Some underlining and many written names throughout text and paratext, often filling in incomplete names or commenting on initials']
445507	Travels of Cyrus. Fourth edition.	Ramsay	1730	['Pencil']	['Words', 'Numbers']		['On verso front free endpaper and p. 110 of Letter.']
4814271	Favourite tales, translated from the French.		1787	['Ink']	['Reader markings']		['On p.47. Appears to be written in Greek.']
5007461	The new sylph, or, guardian angel. A story.		1788	['Pencil']	['Words']		['""Minerva Press see Blakey"" written on recto front free endpaper, and additional words on facing front free leaf"']
5021631	Eleonora, a novel, in a series of letters; written by a female inhabitant of Leeds in Yorkshire. Volume first.	Gomersall, A	1789	['Pencil']	['Words', 'Reader markings']	['v.1"']	['Various reader commentary occurs throughout v.1; ""you are a good man"" and ""delightful indeed"" written on p. 17; ""call not such things trifles they rejoice every good heart"" on p. 18; what looks like ""ofie ofie"" on p. 19; ""no why? not"" and ""that\'s a reason monster to be sure to your disgrace not theirs"" on p. 21; words crossed out on p. 49; word ""poor"" underlined on p. 144, and ""indeed tis not where there is that such worth on both sides will often last longer than love""']
54717-1	Arthur Mervyn; or, memoirs of the year 1793. By the author of Wieland; and Ormond, or the secret witness.	Brown, Charles Brockden	1799	['Ink']	['Words', 'Drawings']	['v.2']	["v.2 title page hand-written, including a sketch of a printer's ornament."]
54717-2	Arthur Mervyn; or, memoirs of the year 1793. Second part. By the author of Wieland, Ormond, Huntley, &c.	Brown, Charles Brockden	1799	['Ink']	['Numbers']	['v.2']	['Located front paste down endpaper, above inscription. Transcription: ""50 cts"']
570674	Zélie in the desert: or, the female Crusoe. Translated from the French.	Daubenton	1789	['Pencil']	['Numbers']		['""$165.82"" and ""58/83"" written on front paste down endpaper"']
59069	Friendship in death: in twenty letters from the dead to the living. To which are added, Letters moral and entertaining, in prose and verse. In three parts. By Mrs. Elizabeth Rowe.	Rowe, Elizabeth Singer	1795	['Pencil']	['Words']		['On p. 300, there is the marking ""W of P"']
86181	The tour of Valentine.	Pott, Joseph Holden	1786	['Pencil']	['Words']		['On p. 81. [unreadable]']
89529	Features from life; or, a summer visit. By the author of George Bateman, and Maria. In two volumes. Vol. I.	Blower, Elizabeth	1788	['Pencil']	['Words']		['""By Elizabeth Blower"" written on front paste down endpaper"']
90019	Charlotte. A tale of truth. By Mrs. Rowson, of the New Theatre Philadelphia; author of Victoria, The inquisitor, Fille de chambre, &c. In two volumes. Vol. I. Second Philadelphia edition	Rowson	1794	['Ink']	['Words', 'Numbers']		['Located front paste-down endpaper; marginalia obscured by bookplate']
962416-1	Henrietta, Countess Osenvor. A sentimental novel. In a series of letters to Lady Susannah Fitzroy, by Mr. Treyssac de Vergy, counsellor in the parliament of Paris. In two volumes.	Treyssac de Vergy, Pierre Henri	1785	['Pencil']	['Words']		['Miscellaneous letters and roman numerals appear on front and back paste down endpapers']
962416-3	Henrietta, Countess Osenvor. A sentimental novel. In a series of letters to Lady Susannah Fitzroy. By Mr. Treyssac de Vergy, counsellor in the parliament of Paris. In two volumes.	Treyssac de Vergy, Pierre Henri	1785	['Pencil']	['Reader markings']	['v.1', 'v.2']	['Lines drawn in margins throughout text.']
1116	The fortunate discovery: or, the history of Henry Villars. By a young lady of the state of New-York.	Young lady of the state of New-York	1798	['Pencil']	['Words', 'Numbers']		['Located front paste-down endpaper, front free endpaper and reverse side of front free endpaper. On front free endpaper, the words ""[   ] he would come"" are written in what appears to be the same handwriting as inscription"']
1361026	The story of St. Alb-ns ghost, or the apparition of Mother Haggy. Collected from the best manuscripts.	Wagstaffe, William	1712	['Pen']	['Editorial markings']		['Located through text. Marginal notes providing key to characters and their real-life models.']
1833008	Friendship in death. In twenty letters from the dead to the living. To which are added, thoughts on death. Translated from the moral essays of the messieurs du Port Royal.	Rowe, Elizabeth Singer	1728	['Ink']	['Numbers']		['A series of numbers appear alongside inscribed names on front free endpaper. These appear to be calculations of some sort']
199942	Miscellaneous writings, in verse and prose, both serious and comical. Containing twenty one excellent poems upon very diverting subjects. Also several pleasant letters upon various occasions, both in town and country. With merry observations and predictions upon every month, and every remarkable day throughout the year. By Mr. Edward Ward. Vol. III. The third edition.	Ward, Edward	1718	['Ink']	['Reader markings']	['v.3']	['Located pg 118. Bracket around section of poem All Mad Men, or, England a great Bedlam.']
200425	A collection of the writings of Mr. Edward Ward. Viz. I. The poet's ramble after riches: with reflections upon a country corporation: also the author's lamentation in the time of adversity. II. Sot's paradice: or, the humours of a derby ale-house. III. Ecclesia & Factie. A dialogue between bow-steeple dragon, and the exchange grasshopper. IV. Modern religion and antient loyalty. A dialogue. V. A walk to Islington: with a description of new Tunbridge-Wells, and Sadler's musick-house. VI. The insinuating bawd: or, the repenting harlot. VII. The revels of the gods: or, a ramble thro' the heavens. VIII. Battle without bloodshed: or, martial discipline buffoon'd by the city train bands. IX. O raree-show, o pretty show: or, the city feast. X. The cock-pit combat: or, the baiting of the tiger. XI. A hue and cry after the man midwife, who deliver'd the land-bank of her money. XII. The Dutch guards farewel to England. XIII. A trip to Jamaica: with a true character of the people and island. XIV. A trip to New-England: with a character of the country and people, both English and Indians. XV. A frolick to horn-fair: with a walk from Cuckolds-point through Deptford and Greenwich. XVI. The dancing-school: with the adventures of the Easter holy-days. XVII. A step to stir-bitch-fair: with remarks upon the University of Cambridge. XVIII. The humours of a coffee-house. A comedy. XIX. The infallible predictor. XX. The rise and fall of Madam coming sir: or, an unfortunate slip from the tavern bar, into the surgeons powdering-tub. Vol II. The fifth edition.	Ward, Edward	1717	['Ink']	['Reader markings']	['v.2']	['p. 256, ""Old Pharaoh"" is underlined in the text with the accompanying note ""So called because it detained the children of Soral and would not let them go."']
245120-1	The whole comical works of Mon.Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. ALl his novels and histories. III. His select letters, characters &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and others. The third edition, revised and corrected.	Scarron	1712	['Pencil']	['Numbers']		['[illegible]/15-', 'Occurs on the recto of back free endpaper']
245120-2	The whole comical works of Mon. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters, &c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others.	Scarron	1712	['Ink']	['Words', 'Reader markings']		['On p. 1, which is titled ""Scarron\'s comical romance,"" the word ""comical"" is underlined, and the word ""dramatic"" is written above it"']
248125	A collection of entertaining histories and novels, designed to promote the cause of virtue and honour. Principally founded on facts, and interspersed with a variety of beautiful and instructive incidents. By Mrs. Penelope Aubin. And now first collected in three volumes. Vol. I. Containing, The Noble slaves; or, the lives and adventures of two lords and two ladies. The life and amorous adventures of Lucinda, an English lady. The strange adventures of Count De Vinevil, and his family.	Aubin, Penelope	1739	['Ink']	['Numbers']	['v.3']	['Located in bottom margin first half title page. Transcription: ""297243"']
253712-2	Memoirs of the life of Count de Grammont: containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II. Translated from the French by Mr. Boyer.	Hamilton, Anthony	1714	['Ink']	['Reader markings', 'Words']		['Title page has assorted markings on it; appears to have the word ""love"" written on it, along with many scribbles whose significance is unclear."']
255966	The mercenary lover: or, the unfortunate heiresses. Being a true, secret history of a city amour, in a certain island adjacent to the kingdom of Utopia. Written by the author of Memoirs of the said Island.	Haywood, Eliza Fowler	1726	['Pencil']	['Words']		['""Haywood"" written on title page, along with some indistinguishable words around the edges of the page; another word appears to be ""Collated Press""."']
277537	Female falshood: or, the life and adventures of a late French nobleman. Written by himself after his retirement, and digested by Mons. de St. Evremond. In two volumes. The third edition, revised and corrected. Vol. I.		1722	['Ink']	['Numbers', 'Words']		['Located on front free end paper. Reads: ""[ ] 2 vol:"']
281901	John Bull's last will and testament, as it was drawn by a Welch attorney. With a preface to the Ar--p of C--ry. By an eminent lawyer of the temple.	Arbuthnot, John	1713	['Pencil', 'Ink']	['Words']		['Word ""Arbuthnot"" (to whom this work is attributed) is written on tite page; the numbers 6, 10 and some doodles also appear on the title page"']
37832	Ormond; or the secret witness. By the author of Wieland; or the transformation.	Brown, Charles Brockden	1799	['Pencil']	['Words', 'Numbers']		['Located front pastedown endpaper. Reads: ""Wright 424 FE"']
4757078	The history of the valorous and witty knight-errant Don Quixote of the Mancha. Written in Spanish by Michael Cervantes. Translated into English by Thomas Shelton, and now printed verbatim from the 4to edition of 1620. With a curious set of cuts from the French of Coypel. In four volumes. Vol. I.	Cervantes Saavedra, Miguel de	1725	['Ink']	['Words']	['v.4']	['Located in margin of first page of text. Reads ""g. Elias"']
4757145	The history of the valorous and witty knight-errant Don Quixote of the Mancha. Written in Spanish by Michael Cervantes, translated into English by Mr. Shelton, and Mr. Blunt. And now printed from the quarto edition of 1620. With a curious sett of cutts from the French of Coypell. And several annotations and amendments, not in any former edition. With a preface giving an account of the present edition, and explaining the nature of the work. Vol. I.	Cervantes Saavedra, Miguel de	1733	['Pencil']	['Words']	['v.4']	['Located on p.7. Transcription: ""*Chivalry"']
54439	The boarding school; or, lessons of a preceptress to her pupils: consisting of information, instruction, and advice, calculated to improve the manners, and form the character of young ladies. To which is added, a collection of letters, written by the pupils, to their instructor, their friends, and each other. By a lady of Massachusetts; author of The coquette.	Foster, Hannah Webster	1798	['Ink']	['Words']		['Appears on verso of title page; Inscription written here but it is mostly illegible because it has been since thoroughly scribbled over with ink. Clearly the writing was very elaborate, since many curlicues remain around the edges. Some reads: ""presented her by [ ] June 6 1801"']
54482	Wieland; or, the transformation. An American tale.	Brown, Charles Brockden	1798	['Ink']	['Numbers']		['Located front paste-down endpaper: ""928""."']
550390	Louisa, a poetical novel, in four epistles. By Miss Seward. The second edition.	Seward, Anna	1784	['Pencil']			['""14"" is written in the top right corner of both title fields"']
569010	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts, (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick, translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Pencil']	['Words', 'Reader markings']	['v.1', 'v.2', 'v.3', 'v.4', 'v.5', 'v.6', 'v.7', 'v.8']	["Passages bracketed throughout text; occasional X's and words written in margins."]
58980	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochambeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicuous part in the French Revolution, and after a great variety of enterprizes, hazards and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol.I.	Pye, Henry James	1795	['Pencil']	['Reader markings']	['v.1']	['1795 underlined in publication imprint of title page, v.1']
59418	Trials of the human heart, a novel in four volumes. By Mrs. Rowson, of the new theatre, Philadelphia, author of Charlotte, Fille de Chambre, inquisitor, &c. &c. Vol.II	Rowson	1795	['Ink']	['Words']	['v.2']	['Writing practice on blank page across from p.3. Transcription: ""Sarah"']
600630	The new metamorphosis: or, pleasant transformation of the golden ass of Lucius Aouleius of Medaura. Also the golden spy: or, magical wonders perform'd by gold in the courts of Europe, in love and politicks, by its power on the favourite ladies in all ages. In twenty-five novels. Altered and improved to the modern times and manners; exposing the secret follies and vices of maids, wives and widows; nuns, fyars and Jesuits; statesmen, and courtiers, &c. Written in Italian by Carlo Monte Socio, fellow of the academy of the humoristi in Rome, and translated from the Vatican manuscripts. To which is prefix'd, the Life of Lucius Apuleius. In two volumes. Ardorn'd with new cuts.	Gildon, Charles	1724	['Pencil']	['Words']	['v.1']	['Located table of contents, reads: ""This leaf should come after next leaf"" in reference to a pagination error. This marginalia is potentially library-related."']
73408	The Algerine captive; or, the life and adventures of Doctor Updike Underhill: six years a prisoner among the Algerines. Volume I. 	Tyler, Royall	1797	['Ink']	['Words']		['On title page. Reads: ""2 vols. in one."" with scribbled line below"']
73842	Mentoria; or the young lady's friend. In two volumes. By Mrs. Rowson, of the New-Theatre, Philadelphia: author of The Inquisitor, Fille de chambre, Victoria, Charlotte, &c. &c. Vol. I.	Rowson	1794	['Pencil']	['Words']	['v.1']	['On Title Page of volume 1, ""Susanna (Haswell)"" is written in between the words ""Mrs."" and ""Rowson"" (thus, the author\'s full name appears)"']
75030	The inquisitor; or, invisible rambler. In three volumes. By Mrs. Rowson, author of Victoria. Second American edition. Volume I.	Rowson	1794	['Pencil']	['Words']	['v.3']	['""The [] of B[]"" written faintly in pencil on verso last leaf."']
75774	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÃÅbastien	1795	['Pencil']	['Editorial markings']		['Located title page. ""illiam"" written adjacent to the ""W."" in the translation claim on the title page imprint. ""Merceir, Louis Sebastien,"" written above translation claim from title page imprint. ""tn"" written adjacent to ""M.A."" of Hooper\'s title in the translation claim from the title page imprint."']
89573	The hapless orphan; or, innocent victim of revenge. A novel, founded on incidents in real life. In a series of letters from Caroline Francis to Maria B---. In two volumes. Vol. I. By an American lady.		1793	['Pencil']	['Words', 'Numbers']	['v.1', 'v.2']	
976233	Modern chivalry: containing the adventures of captain John Farrago, and Teague Oregan, his servant. Volume I. By H. H. Brackenridge.	Brackenridge, H. H	1792	['Ink']	['Editorial markings']	['v.2']	['Publication date on full title page of volume 2 has been corrected, with a carrot and the Roman numeral ""C"" written in, so that it reads ""M.DCC.XCII."" rather than ""M.DCC.XII."']
100704	The disinterested nabob, a novel; interspersed with genuine descriptions of India, its manners and customs. Vol. I.		1787	['Pencil']	['Editorial markings']	['v.1']	['Several underlines and reader marks throughout in red pencil, e.g. pages 7, 16, 21.']
101326	The fair Syrian, a novel. By the author of Mount Henneth and Barham Downs. In two volumes. Volume I.	Bage, Robert	1787	['Pencil']	['Words']	['v.1']	['On v.1 full title page. Written beneath author claim: ""[ROBERT BAGE]"" naming verified author of the text."']
101332	Retaliation; or, the history of Sir Edward Oswald, and Lady Frances Seymour. A novel. In a series of letters. In four volumes. Vol. I. By Mrs. Cartwright, author of the Vale of Glendor.	Cartwright, H.	1787	['Pencil']	['Numbers']	['v.1']	['On verso of front free endpaper. Reads: ""4 N"" and ""£3.30"']
102731	The widow of Kent; or the history of Mrs. Rowley. A novel. In two              volumes. Vol. I.		1788	['Pencil']	['Words']	['v.2']	['""[Loc]"" written on title page."']
102798-1	The young widow; or, the history of Cornelia Sedley, in a series of letters. Volume I.	Hayley, William	1789	['Pencil']	['Words']	['v.4']	['""[Tire]some"" written front paste-down endpaper."']
102798-2	The young widow; or, the history of Cornelia Sedley, in a series of letters. Volume I.	Hayley, William	1789	['Pencil']	['Numbers']	['v.4']	['""27"" written on John Waldie bookplate."']
105725-2	The exiles; or, memoirs of the Count de Cronstadt. By Clara Reeve,              author of The old English baron, Two mentors, &c. &c. In three volumes. Vol.              I.	Reeve, Clara	1788	['Pencil']	['Words']	['v.1']	['Sentence written in cursive, beginning ""Sir [...]"". Located front              fly paper."']
105725-3	The exiles; or, memoirs of the Count de Cronstadt. By Clara Reeve, author of The old English baron, Two mentors, &c. &c. In three volumes. Vol. I.	Reeve, Clara	1788	['Pencil']	['Words']	['v.1']	['On pg. v, in Dedication, ""some sentence"" written in cursive in bottom right margin."']
105746	The history of Miss Greville. In three volumes. By the author of Interesting memoirs. Volume first.	Keir, Elizabeth	1787	['Pencil']	['Words']	['v.1']	['Located on verso of front free endpaper. Reads: ""By Mrs. James Keir. 3 vols."" Mrs. James Keir = Susanna Harvey Keir, supposed author."']
105802	The man of benevolence.		1789	['Ink']	['Editorial markings']		['On first page of text, reader has inserted ""^where"" as an edit to an ungrammatical sentence."']
105881	Female stability; or, the history of Miss Belville. In a series of letters. By the late Miss Palmer. The second edition. Vol. I.	Palmer, Charlotte	1785	['Pencil']	['Drawings']	['v.4']	['On back free endpaper. Faded drawing. Content unclear.']
105986	Ethelinde, or the recluse of the lake. By Charlotte Smith. In five              volumes. Vol. I.	Smith, Charlotte Turner	1789	['Pencil']	['Numbers']	['v.2', 'v.4', 'v.5']	['Occasional numbers written in margins of text.']
105995	Camilla; or, the correspondence of a deceased friend. In three volumes. Vol. I.		1788	['Pencil']	['Numbers']	['v.1', 'v.2', 'v.3']	['Letters and numbers, some circled, on front paste-down and front free endpaper.']
