id	title	author	date	a	b	2	3	5	6	7
3866527-2	Post-boy robb'd of his mail: or, The pacquet broke open. Consisting of letters of love and gallantry, and all miscellaneous subjects: in which are discover'd the vertues, vices, follies, humours and intrigues of mankind. With remarks on each letter. Both volumes in one. The second edition. With the addition of many new and ingenious letters, never before published.	Gildon, Charles	1706	['Author (source text)']	['Proper name']	['This book is built on the foundation of the ingenuous Pallavicini, an Italian author of reputation']	['Dedication']	['Indeterminate']	['Male']	
3955111	The famous and pleasant history of Parismus, the valiant and renowned prince of Bohemia. In three parts. Part I. Containing his triumphant battles fought against the Persians, his love to the beautiful Laurana the great [sic] dangers he passed in the Isl[a]nd of Rocks, and his strange adventures in the D[e]solate Island. Part II. Containing the adventurous travels, and noble chivalry of Parismenos [sic], the knight of fame, with his love to the fair Princess Angelica, the lady of Golden Tower. Part III. Containing the ad[m]ir[a]ble adventures and truly heroick [sic] achievements of Parismones [sic], knight of the golden star. With his love to the fair Area, Princess of Ausirac[i]a, and the other rare adventurs [sic] The seventh edition.	Ford, Emanuel	1734	['Author (text)']	['Generic/Descriptive']	['So no longer to detain you, I wish you as much pleasure in reading, as I had in writing it.']	['Preface']	['Indeterminate']	['Male']	['Author is Emanuel Ford.']
4008200	Letters from a Persian in England, to his friend at Ispahan.	Lyttelton, George Lyttelton	1735	['Translator (text)']	['Generic/Descriptive']	["Sir, I need not acquaint you by what accident these letters were put into my hands, and what pains I have taken in translating them; I will only say, that having been long a scholar to the late most learned Mr. Dadichy, interpreter of the oriental languages, I have acquir'd skill enough in the Persian tongue, to be able to give the sense of them pretty justly... I am, sir, your most humble servant."]	['To the booksellers']	['Indeterminate']		['Fictional character, original text is written in English by George Lyttelton']
4106228	Letters from the living to the living, relating to the present transactions both publick and private. With their several answers. Under the following heads, viz. Reformation. The P-- of P--pl--r, to a city knight, for some years since one of the elect, but now under a state of reprobation, &c. Sing-song Tigellius the undone, the unfortunate Tigellius, to his brethren at Will's Coffee-House. Clement the Pope, to the Doge, and Republick of Venice. Mr. J--- F--- to Mr. J--- P--- Abridgment a bookseller, to original an author. The two hundred maidens at the bath, to the virgins in Oxford. The duke of Burgundy to the king of Spain. Tom Double to his brother Under-Spur-Leather in the country. John D--by, the pharisaical printer, to John T--d the scribe. From a voluntier at St. Muries, to his friend in London. A letter from a young officer at Vigo, to his friend at London. Gossip Murray the projector to inquisitive love-news. Written by several hands.		1703	['Author (paratext)']	['Generic/Descriptive']	['Sir, dedications are grown so frequent, that a book without a patron looks as if...its author was master of that assurance to think it stood in need of none. Wherefore, as I would not be thought to behave my self so ill in the world...']	['Dedication']	['Indeterminate']	['Unknown']	
4158597		Smith, Alexander	1716	['Author (text)']	['Proper name']	['By Captain Alexander Smith']	['Title Page']	['Male']	['Male']	
4499929	The history of King Apprius, &c. Extracted from the chronicle of the world, from its creation. Translated from a Persian manuscript found in the library of Schah-Hussain, sophi of Persia, dethroned by Mamut in 1722. By a gentleman who served in the Persian armies.	Beauchamps, Pierre-FrancÃßois Godart de	1728	['Author (text)']	['Generic/Descriptive']	['By a gentleman who served in the Persian armies.']	['Title Page']	['Male']	['Male']	
455115		Buckingham, George Villiers	1704	['Editor (text)']	['Proper name']	["Collected and prepar'd for the press, by the late ingenious Mr. Tho. Brown"]	['Title Page']	['Male']	['Male']	
4756565	The history of the renown'd Don Quixote de la Mancha. Written in Spanish by Miguel de Cervantes Saavedra. Translated from the original by several hands: and publish'd by Peter Motteux servant to his Majesty. Adorn'd with sculptures. Vol. I.	Cervantes Saavedra, Miguel de	1700	['Publisher (text)']	['Proper name']	["And publish'd by Mr. Motteux."]	['Title Page']	['Male']	['Male']	
55310	Aesop dress'd, or A collection of fables writ in familiar verse. By B. Mandeville, M.D.	Mandeville, Bernard	1727	['Author (text)']	['Proper name']	['By B. Mandeville, M.D.']	['Title Page']	['Male']	['Male']	
6333789	All the histories and novels written by the late ingenious Mrs. Behn, entire in one volume. Viz. I. The history of Oroonoko, or the royal slave. Written by the command of King Charles the Second. II. The fair jilt, or Prince Tarquin. III. Agnes de Castro, or the force of generous love. IV. The lovers watch, or the art of making love; being rules for courtship for every hour of the day and night. V. The ladies looking-glass, to dress themsleves by, or the whole art of charming all mankind. VI. The lucky mistake. VII. Memoirs of the court of the king of Bantam. VIII. The nun, or the perjured beauty. IX. The adventure of the black lady. These three last never before published. Together with the history of the life and memoirs of Mrs. Behn : never before printed. By one of the fair sex. Intemix'd with pleasant love-letters that pass'd betwixt her and Minheer Van Bruin, a Dutch merchant; with her character of the country and lover: and her love-letters to a gentleman in England. The fourth edition, with large additions.	Behn, Aphra	1700	['Author (paratext)']	['Proper name']	['Your most humble, most obedient, and devoted servant, Charles Gildon.']	['Dedication']	['Male']	['Male']	
170630		Chetwood, W. R	1728	['Author (paratext)']	['Generic/Descriptive']	['The following sheets are a detail of fortunes I have run through many years...I shall give you the circumstances for truth.']	['Dedication']	['Male']	['Male']	['Preface in fictive voice of Captain Robert Boyle. Work actually written by W. R. Chetwood.']
1802270		Manley	1711	['Author (text)']	['Generic/Descriptive']	['By the author of those Memoirs']	['Title Page']	['Indeterminate']	['Female']	['The author is Mrs. Manley, Mary de la Rivière']
1808071		Haywood, Eliza Fowler	1722	['Author (text)']	['Proper name']	['By Mrs. Eliza Haywood']	['Title Page']	['Female']	['Female']	
1808112		Haywood, Eliza Fowler	1723	['Author (text)']	['Proper name']	['By Mrs. Eliza Haywood']	['Title Page']	['Female']	['Female']	
193800		Defoe, Daniel	1719	['Author (paratext)']	['Generic/Descriptive']	["If ever the story of any priveate man's adventures...were acceptable when publish'd, the editor of this account thinks this will be so."]	['Preface']	['Male']	['Male']	['""Editor"" of Robinson Crusoe\'s account is actually author, Daniel Defoe."']
194383		Defoe, Daniel	1722	['Author (text)']	['Generic/Descriptive']	["We cannot say indeed, that this history is carried on quite to the end of the life of this famous Moll Flanders, as she calls herslef, for no body can write their own life to the full end of it, unless they can write it after they are dead; but her husband's life being written by a third hand, gives a full account of them both..."]		['Indeterminate']	['Male']	['Author is actually Daniel Defoe.']
264652			1730	['Translator (text)']	['Initials']	['T.C.']	['Title Page']	['Indeterminate']	['Unknown']	
277617	Memoirs of Europe, towards the close of the eighth century. Written by Eginardus, secretary and favourite to Charlemagne; and done into English by the translator of The new Atalantis.	Manley	1710	['Author (paratext)']	['Initials']	['E R.']	['Preface']	['Indeterminable']	['Unknown']	
289811		Gildon, Charles	1719	['Author (paratext)']	['Generic/Descriptive']	["Sir Roger de Whimsey's Preface."]	['Preface']	['Male']	['Male']	['Author Charles Gildon, rather than Sir Roger de Whimsey, who in the preface, is claimed to author of work, in addition to author of paratext.']
296576		Manley	1714	['Author (paratext)']	['Generic/Descriptive']	["The translator's preface"]	['Preface']	['Indeterminate']	['Unknown']	
986563-2		Heinsius, Nicolaas	1730	['Author (text)']	['Generic/Descriptive']	['The reader has here a new book in French, though sufficiently in Dutch for several years. It contains the adventures of one of my best friends, who took a pleasure in reciting them to me; and even to gratify him, I frequently desired him to repeat his narrative over again, which he had so often told with all the circumstances...At last I prevailed upon him so far as to dictate it to me in Dutch, adn to give me liberty to make what use of it I would it...']	['Preface']	['Indeterminate']	['Male']	['Author is Nicolaas Heinsius.']
991680		Behn, Aphra	1735	['Author (paratext)']	['Generic/Descriptive']	['Sir, your most obliged, and most humble servant, &c.']	['Dedication']	['Indeterminate']	['Female']	['Located dedication part I.']
102839	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.		1789	['Author (paratext)']	['Generic/Descriptive']	['With esteem and sincerity, by their friend and humble servant, the author.']	['Dedication']	['Indeterminate']	['Unknown']	
106811-1	Arundel. By the author of the observer. Vol. I.	Cumberland, Richard	1789	['Author (paratext)']	['Initials']	['Thy devoted friend and servant, R.C.']	['To the Reader']	['Indeterminate']	['Male']	['""R.C."" likely stands for Richard Cumberland, the author of the text; there is an implication that the author of this paratext is the author of the text"']
107682	Eugenius: or, anecdotes of the golden vale: an embellished narrative of real facts.	Graves, Richard	1786	['Author (text)']	['Generic/Descriptive']	['The author has called it ""an embellished narrative;"" [...]']	['Dedication', 'To the Reader']	['Male']	['Male']	['Author claim appears in the text of the dedication, and is elaborated on in a footnote"']
1295841	Secret history; or, the horrors of St. Domingo, in a series of letters, written by a lady at Cape Francois, to Colonel Burr, late Vice-President of the United States, principally during the command of General Rochambeau.	Hassal, Mary	1808	['Author (paratext)']	['Generic/Descriptive']	['[signed] The author.']	['Preface']	['Indeterminate']	['Female']	
3980197	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Smollett, Tobias George	1780	['Author (text)']	['Generic/Descriptive']	['I have attempted to represent modest merit struggling with every difficulty to which a friendless orphan is exposed [...]']	['Preface']	['Indeterminate']	['Male']	
145817	Fables of Aesop and other eminent mythologists: with morals and reflections. By Sir Roger L'Estrange Kt. The eighth edition corrected.		1738	['Author (text)']	['Proper name']	["By Sir Roger L'Estrange Kt."]	['Title Page']	['Male']	['Male']	
148307	Fatal obedience, or, The history of Mr. Freeland. In two volumes. Vol. I.		1780	['Author (paratext)']	['Proper name']	['T. Wilmot.']	['Introduction']			
157471	The adventures of a hackney coach. The third edition corrected.		1781	['Author (text)']	['Generic/Descriptive']	['If my readers should think my first appearance respectable,--I shall present them with another volume some time hence; at present I must retire to get a set of new wheels, and some embellishment.']	['Conclusion']	['Indeterminate']	['Unknown']	['Fictional author claim for the hackney-coach.']
157475	The adventures of a hackney coach.		1781	['Author (text)']	['Generic/Descriptive']	["'This is the most fashionable coach on the stand,' says a pretty young lady, stepping into me, with all the hilarity of soul that distinguish the children of prosperity; after whom followed an elderly lady, her mother.'"]	['p.1']	['Indeterminate']		['Fictional conceit that the coach is the author of the text.']
157778	The man of the world. A new work of entertainment, by Mr. Mackenzie, of Edinburg. Author of Julia de Roubigne, and of the Man of feeling. The first volume.	Mackenzie, Henry	1783	['Author (paratext)']	['Generic/Descriptive']	['Though the world is but little concerned to know, in what situation the author of any performance that is offered to its perusal may be, yet I believe it is generally solicitous to learn some circumstances relating to him: [...]']	['Introduction']	['Male']	['Male']	
158787	Burton-Wood. In a series of letters. By a lady. Volume I.	Mackenzie, Anna Maria	1783	['Author (text)']	['Generic/Descriptive']	['""With every good wish for the happiness of her indulgent friends, the author remains their most obediently devoted servant.""']	['To the Reader']	['Female']	['Female"']	
158810	Maria; or, the generous rustic.	Berkeley, George Monck	1784	['Author (text)']		['The author...he wrote not to immortalize himself but Maria.']	['Preface']	['Male']	['Male']	['Author is actually George Monck Berkeley.']
158817	The History of Eliza Warwick. In two volumes. Vol. I.		1778	['Author (text)']	['Generic/Descriptive']	['I am, gentlemen, you admirer, and obedient servant, the author.']	['To the reviewer']	['Female']	['Unknown']	['Emphasizes gender: ""I am not so ungenerous as to hope to prejudice you in my favor, by telling you that I am a female, and a very young one...I think it necessary to apologize, as a woman, for this work\'s not being written, perhaps, so accurately as you would expect it should be, did it come from one of your own sex."']
161843	The rencontre: or, transition of a moment. A novel; in a series of letters. By a lady in two volumes. Vol. I.	Gwynn, Albinia	1785	['Author (text)']	['Generic/Descriptive']	['By a lady']	['Title Page']	['Female']	['Female']	
161978	Tartarian tales; or, a thousand and one quarters of hours.	Gueullette, Thomas-Simon	1785	['Translator (text)']	['Proper name']	['Translated by Thomas Flloyd.']	['Title Page']	['Male']	['Male']	
162468	The adventures of Gil Blas of Santillane. A new translation. By the author of Roderick Random. Adorned with cuts, neatly engraved. In four volumes. The sixth edition. Volume I.	Le Sage, Alain-RenÈ	1785	['Author (paratext)']	['Proper name']	['Gil Blas to the reader.']	['To the reader']	['Male']		['Fictional author-claim for Gil Blas, the protagonist of the text.']
162472	The confessions of a coquet. A novel. In a series of letters.		1785	['Translator (text)']	['Generic/Descriptive']	['Before it was determined that the following letters should be exhibited in an English dress to the public, the translator[...]']	['Preface']	['Male']	['Unknown']	
162481	Cynthia with the tragical account of the unfortunate loves of Almerin and Desdemona: being, a novel. Illustrated with variety of the chances of fortune; moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit.		1785	['Author (paratext)']	['Generic/Descriptive']	['What I writ was for my own diversion....']	['To the Reader']	['Indeterminate']	['Unknown']	
162682	Novelettes moral and sentimental partly original and partly compiled by the late T Potter. Surgeon at North Shields, upon Newcastle upon Tyne.	Potter, T.	1785	['Author (paratext)']	['Generic/Descriptive']	['Should this be the case permit a female friend to assure all such that these words are as good as any other.']	['Introduction']	['Female']		
164000	Emma Corbett or the miseries of civil war---the fourth edition---vol. I	Pratt	1781	['Author (text)']	['Generic/Descriptive']	['The Author of Emma Corbett is indebted for this monumental tribute to an elegant and tender friend.']	['Footnotes']	['Indeterminate']	['Male']	
164383		FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1785	['Author (paratext)']	['Proper name']	["From the French of M. D'Alembert"]	['Eulogy']	['Indeterminate']	['Unknown']	
1688620	The history of Count Gleichen, a German nobleman, who received permission from Pope Gregory IX. To have two wives at the same time. Translated from the French of Arnaud.	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	1786	['Author (text)']	['Proper name']	['Translated from the French of Arnaud']	['Title Page']	['Male']	['Male']	
1799929	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1726	['Publisher (text)']	['Proper name']	['Richard Sympson']	['To the reader (vol.1)']	['Male']	['Male']	['""Publisher"" is actually author, Swift. This authorship claim appears to be for a fictional character, Richard Sympson, who claims to be related to Gulliver and the compiler of his accounts. This claim appears under the heading ""The publisher to the reader""."']
1800446-1	Barham Downs. A novel. In two volumes. By the author of Mount Henneth. Vol. I.	Bage, Robert	1784	['Author (text)']	['Reference to other works']	['By the author of Mount Henneth']	['Title Page']	['Indeterminate']	['Male']	['Written by Robert Bage.']
1808057	Secret histories, novels, and poems. In four volumes. Written by Mrs. Eliza Haywood.	Haywood, Eliza Fowler	1725	['Author (paratext)']	['Proper name']	['Eliza Haywood.']	['Preface to ""The injur\'d husband""']	['Female']	['Female']	['Eliza Haywood claims to be the author of every paratext in each section"']
1839540	A view of the beau monde: or, memoirs of the celebrated Coquetilla. A real history. In which is interspersed the amours of several persons of quality and distinction. With several original songs by S---y C---gs Beau N---, &c. Coquetilla's family, &c. Her flight from her father's. Deserted when big with child. Pitied by Mrs. H---ll. Her amour with the d. of ---. Mrs. H---'s advice in a song. Runs away. Falls into many misfortunes. Is beloved by Colonel D---. Carried by him into the country. Own'd for his wife. Elopes with S--- the Gamester. Goes to Tunbridge. Coquetilla distinguished by S--- C---gs. Serenaded by Beau N---. N--- kicked. The history of Clara and Myra. Coquetilla goes to Bath. Her adventures. Her affair with Mr. Gaylove the merchant. Exposed by S---. Runs to town with Saxillus. Goes to a masquerade: a surprizing turn there. Taken home again by the Colonel, &c. After all refuses to marry him. Her match at last. To which is added: the masque of life: a ballad. By a person of distinction.		1731	['Author (paratext)']	['Generic/Descriptive']	['By a person of distinction']	['Title Page']	['Indeterminate']	['Unknown']	
1999542	Fables of Aesop and other eminent mythologists: with morals and reflections. By Sir Roger L'Estrange Kt. The seventh edition corrected.		1724	['Author (text)']	['Proper name']	["By Sir Roger L'Estrange, Kt."]	['Title Page']	['Male']	['Male']	
214829	The history of Jemmy and Jenny Jessamy. By Mrs. Haywood. In three volumes.	Haywood, Eliza Fowler	1785	['Author (text)']	['Proper name']	['By Mrs. Haywood.']	['Title Page']	['Female']	['Female']	
245278	Secret memoirs and manners of several persons of quality of both sexes. From the new Atalantis, an island in the Mediterranean. In four volumes. Written originally in Italian. Vol. I. The seventh edition.	Manley	1736	['Translator (text)']	['Generic/Descriptive']	['The incouragement my courteous readers have given Eginardus [...] has tempted me to make a translation of the second volume, which I here present']	['Preface']	['Indeterminate']		['Appears in v.4. Translation claim is fictional; translator claims to have discovered this account.']
247574	The pilgrim, or the stranger in his own country. Containing a regular series of historical novels, digested into four books, written originally in Spanish, by the celebrated Lopez de Vega Carpio. Also Diana, a pastoral romance in four books, by George de Montemajor, with its continuation in three books, by Gaspar Gilpolo, from the Spanish original.	Vega, Lope de	1738	['Translator (text)']	['Generic/Descriptive']	['Custom hath now so well established the right of prefixing prefaces before books of all sorts, that I may...offer my reasons...for translating so antient a work....']	['Preface']	['Indeterminate']	['Unknown']	
253712-1	Memoirs of the life of Count de Grammont: containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II. Translated from the French by Mr. Boyer.	Hamilton, Anthony	1714	['Translator (text)']	['Generic/Descriptive']	["If the translator has done the author any tolerable justice, he may boast of having bestow'd no inconsiderable present on the genteel...whose familiar conversation shines throughout the original...."]	['Advertisement']	['Male']	['Male']	
253869	The entertaining novels of Mrs. Jane Barker. In two volumes. I. Exilius; or, the banish'd Roman. Written (after the manner of Telemachus) for the instruction of some young ladies of quality. II. Celia and Marcellus; or, the constant lovers. III. The reward of virtue; or, the adventures of Clarinthia and Lysander. IV. The lucky escape; or, the fate of Ismenus. V. Clodius and Scipiana; or, the beautiful captive. VI. Piso; or, the lewd courtier. VII. The happy recluse; or, the charms of liberty. VIII. The fair widow; or, false friend. X. The amours of Bosvil and Galesia. The second edition.	Barker, Jane	1719	['Author (paratext)']	['Proper name']	['G. Sewell']	['Poem']	['Indeterminate']	['Unknown']	
264431	The most entertaining history of Hippolyto and Aminta. Containing great variety of surprising events in their lives, and those of other remarkable persons; as, I. Deep amorous intrigues. II. Heroick enterprises. III. Strange exploits of valour. IV. Cruel instances of revenge. V. Base examples of ingratitude. VI. Mean knavish practices. VII. Dismal misfortunes. VIII. Miserable captivities. IX. Wonderful deliverances. X. Delightful tales. With many other amazing accidents: and an agreeable conclusion of the whole. Translated from the original Spanish; written by that celebrated wit, Don Francisco de Quintana. By Capt. Stevens. The second edition.	Quintana, Francisco	1729	['Translator (text)']	['Proper name']	['By Capt. Stevens']	['Title Page']	['Male']	['Male']	
267308	The happy-unfortunate; or, the female-page: a novel. In three parts. By Elizabeth Boyd.	Boyd, Elizabeth	1732	['Author (paratext)']	['Proper name']	['Elizabeth Boyd']	['Dedication']	['Female']	['Female']	['Dedication of Part III.']
268225		Grainger, Lydia	1733	['Author (paratext)']	['Generic/Descriptive']	["Madam, the fame of your grace's inimitable perfections (which make you both a pattern and an ornament to my sex) has excited my ambition...Madam, your Grace's most humble, most obedient, and most devoted servant."]		['Female']	['Female']	['Author is Lydia Grainger.']
269637		Congreve, William	1713	['Author (paratext)']	['Proper name']	['Your most humble and obliged servant Cleophil']	['Dedication']	['Male']	['Male']	['Cleophil is Mr. Congreve.']
274006-1	The travels of Cyrus. In two volumes. To which is annex'd, a discourse upon the theology and mythology of the ancients. By the Chevalier Ramsay. Vol. I. The second edition.	Ramsay	1727	['Author (paratext)']	['Proper name']	["My lord, your lordship's most obliged, most obedient, and most humble servant, Andrew Ramsay."]	['Dedication']	['Male']	['Male']	
274006	The travels of Cyrus. In two volumes. To which is annex'd, a discourse upon the theology and mythology of the ancients. By the Chevalier Ramsay. Vol. I. The second edition.	Ramsay	1727	['Author (paratext)']	['Proper name']	["My lord, your lordship's most obliged, most obedient, and most humble servant, Andrew Ramsay."]	['Dedication']	['Male']	['Male']	
298043	The life of Sethos. Taken from private memoirs of the ancient Egyptians. Translated from a Greek manuscript into French. And now faithfully done into English from the Paris edition; by Mr. Lediard. In two volumes. Vol. I.	Terrasson, Jean	1732	['Author (paratext)']	['Proper name']	['Lancelot.']	['License']	['Indeterminate']	['Unknown']	
302876	The vicar of Wakefield: a tale. Supposed to be written by himself. In two volumes. Volume first.	Goldsmith, Oliver	1786	['Author (paratext)']	['Proper name']	['[signed] Oliver Goldsmith']	['Advertisement']	['Male']	['Male']	
3064113	The new universal story-teller; or, a modern picture of human life: consisting of a greater variety of valuable matter calculated for the pleasure and improvement of readers of every class, than was ever given in any book of the kind; and including a complete collection of genuine and entertaining stories, tales, narrations, anecdotes, essays, histories, fables, adventures, allegories, visions, maxims, romances, relations, memoirs, novels, criticisms, wonderful occurences, remarkable characters, singular events, modern sketches, lives, poems, &c. &c. among which, besides those articles carefully selected from the most approved English authors, and from writers of distinguished eminence in other languages, are interspersed many original pieces in prose and verse. By William Henry Melmoth, Esq.	Melmoth, William Henry	1785	['Editor (text)']	['Generic/desciptive']	['The editor']	['Preface']	['Indeterminate']	['Unknown']	
3146725	The Heetopades of Veeshnoo-Sarma, in a series of connected fables, interspersed with moral, prudential, and political maxims; translated from an ancient manuscript in the Sanskreet language. With explanatory notes, by Charles Wilkins.		1787	['Translator (text)']	['Proper name']	['But in the year 1778 M. Cardonne compleated the work in three volumes....']	['Preface']	['Male']	['Male']	
33967	Ingenious and diverting letters of a lady's travels into Spain; describing the devotions, nunneries, humour, customs, laws, militia, trade, diet, and recreations of that people. Intermix'd with great variety of modern adventures, and surprizing accidents; being the truest and best remarks extant, on that court and country. The tenth edition. With the addition of a letter of the state of Spain, as it was in the year 1700. By an English gentleman. In two volumes.	Aulnoy	1735	['Author (paratext)']	['Generic/Descriptive']	['With the addition of a letter of the state of Spain, as it was in the year 1700. By an English gentleman.']	['Title Page']	['Male']		['Claim for a fictional character']
3466800	The life, voyages and adventures of Bampfylde-Moore Carew; commonly called, king of the beggars. Being an impartial account of his life, from his leaving Tiverton School, at the age of fifteen, and entering into a society of gypsies, to his death: The great number of characters and shapes he has appeared in through Great-Britain and Ireland, and several other places of Europe: with a history of his travels twice through great part of America. Collected and amended from his own writings, by Thomas Price, of Poole, in Devon, to which is added, a dictionary of the cant language, used by the mendicants.		1785	['Author (text)']	['Proper name']	['The life...of Bampfylde-Moore Carew...collected and amended from his own writings by Thomas Price, of Poole, in Devon.']	['Title Page']	['Male']	['Unknown']	['The work and other publications of the text have been variously attributed to Carew, to Goadby, to the wife of Goadby, and to Price.']
3482651	The novelist's magazine. Vol. XX. Containing Pamela.	Richardson, Samuel	1785	['Editor (text)']	['Generic/Descriptive']	['The two former volumes of Pamela met with a success greatly exceeding the most sanguine expectations: and the editor hopes, that the letters which compose these, will be found equally written to nature [...]']	['Preface']	['Male']	['Male']	
348412	Clarissa; or, the history of a young lady: comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct, both of parents and children, in relation to marriage. In eight volumes. Vol. I. A new edition.	Richardson, Samuel	1785	['Author (paratext)']	['Proper name']	['Supposed to be written by Mr. Belford.']	['Conclusion']	['Male']	['Male']	['This claim is fictional, and refers to one of the characters in the novel']
349453	Clarissa; or, the history of a young lady. Comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage. By Mr. Samuel Richardson. In eight volumes.	Richardson, Samuel	1784	['Author (paratext)']	['Generic/Descriptive']	["The foregoing work having been published at three different periods of time, the Author, in the course of it's publication, was favoured with many anonymous letters [...]"]	['Postscript']	['Male']	['Male']	
3766789	Francis, the philanthropist: an unfashionable tale. In three volumes. Vol. I.	Johnson	1786	['Author (paratext)']	['Generic/Descriptive']	["[signed] Your ladyship's most devoted and obedient servant, the author."]	['Dedication']	['Indeterminate']	['Female']	
3959310	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Fielding, Henry	1780	['Author (paratext)']	['Generic/Descriptive']	['As it is possible the mere English reader may have a different idea of romance from the author of these little volumes, it may not be improper to premise a few words concerning this kind of writing, which I do not remember to have been hitherto attempted...']	['Preface']	['Male']	['Male']	
3979903	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Hawkesworth, John	1780	['Author (paratext)']	['Proper name']	["I am, may it please Your Majesty, Your Majesty's most faithful, most obliged, and most obedient subject and servant, John Hawkesworth."]	['Dedication']	['Male']	['Male']	
3980016	The novelist's magazine. Vol. I. Containing Almoran and Hamet, Joseph Andrews, and Amelia.	Fielding, Henry	1780	['Author (paratext)']	['Proper name']	['Henry Fielding']	['Dedication']	['Male']	['Male']	
3980153	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Langhorne, John	1780	['Author (paratext)']	['Proper name', 'Generic/Descriptive']	["I am, madam, your majesty's most humble and most faithful servant, John Langhorne."]	['Dedication']	['Male']	['Male']	
3980160	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Goldsmith, Oliver	1780	['Author (paratext)']	['Proper name']	['Oliver Goldsmith.']	['Advertisement']	['Male']	['Male']	['From the Advertisement, the author describes the protagonist: ""The hero of this piece unites in himself the the three greatest characters upon earth; he is a priest, a husbandman, and the father of a family. He is drawn as ready to teach, and ready to obey, as simple in affluence, and majestic in adversity."']
3980210	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig, and The devil upon two sticks.	Voltaire	1780	['Author (text)']	['Generic/Descriptive']	['You are here presented with the translation of a book wrote by an ancient sage, who enjoying the happiness of having nothing to do, thought proper to amuse himself with writing the history of Zadig']	['Dedication']	['Indeterminate']		
3980224	The novelist's magazine. Vol. II. Containing Solyman and Almena, The vicar of Wakefield, Roderick Random, Zadig; and The devil upon two sticks.	Le Sage, Alain-RenÈ	1780	['Author (text)']	['Proper name']	['Translated from the Diable boiteaux of Monsieur le Sage.']	['Title Page']	['Male']	['Male']	
3980233	The novelist's magazine. Vol. III. containing The tales of the genii, and Tom Jones.	Morell, Charles	1780	['Author (paratext)']	['Proper name']	['The life of Horam the son of Asmar. Written by Sir Charles Morell']	['Character information']	['Male']	['Male']	
3980240	The novelist's magazine. Vol. III. containing The tales of the genii, and Tom Jones.	Fielding, Henry	1780	['Author (paratext)']	['Proper name']	['Your most obliged, obedient humble servant, Henry Fielding.']	['Dedication']	['Male']	['Male']	
4732386		Murdoch, John	1783	['Author (text)']	['Generic/Descriptive']	['The author never entertained an opinion, however he might entertain a wish....As for the double disguise, the authour of it sues for no applause but that of his readers....']	['Advertisement']	['Male']	['Male']	
4742076	Pictures of the heart, sentimentally delineated in the danger of the passions, an allegorical tale: the adventures of a friend of truth, an oriental history, in two parts: the embarrassments of love, a novel: and the double disguise, a drama, in two acts. By John Murdoch. In two volumes. Vol. I.	Murdoch, John	1783	['Author (paratext)']	['Generic/Descriptive']	['This being my apology, I shall only add, that as it is my supreme ambition to please the few, who with candour and intelligence unite the refinements of virtuous delicacy, so to them with cheerfulness I submet these volumes']	['Preface']	['Indeterminate']	['Male']	
4805340	The life and adventures of Robinson Crusoe, of York, mariner; who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence, and his after surprising adventures.	Defoe, Daniel	1780	['Author (text)']	['Generic/Descriptive']	['""The editor...is well aware there are many, who on account of the very singular preservations the author met with, will give it the name of a romance....""']	['Preface']	['Male']	['Male']	['""Author"" implies the fictional character Robinson Crusoe. Actually by Daniel Defoe."']
4806147	The life of Aristides, the Athenian; who was decree'd to be banish'd for his justice. Translated from an Arabick manuscript; suppos'd to be written originally in Greek, by Theophrastus.	Delany, Patrick	1714	['Author (text)']	['Proper name']	["Translated from an Arabick manuscript; suppos'd to be originally written in Greek, by Theophrastus."]	['Title Page']	['Male']	['Male']	
4807327	The inhumane husband, a novel. Done from the French. By J. M.		1726	['Author (text)']	['Initials']	['By J.M.']	['Title Page']	['Indeterminate']	['Unknown']	
54578	Diana. A pastoral novel. From the Spanish of George de Montemayor.	Montemayor, Jorge de	1737	['Translator (text)']	['Generic/Descriptive']	['I may without apology, offer my reasons in this, for translating so antient a work [...]']	['Preface']	['Indeterminate']	['Unknown']	
